log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1242	28.0	4.3050803584506765	0.90665700543816	1.17989270893184	3.8648457788786024	4.205533786566445	4.773491979699779	6.39236589886406	0.21060164502119771	0.04435305288563457	-0.0872922163849884	-0.27581630653253425	-0.3050383809016416
b1243	28.0	10.75527478641717	1.4400646687840113	8.71256301850795	9.9084818786762	10.4093130512987	11.094344536734713	14.3994230919406	0.13389380535424983	0.017927551112241733	0.0011364980605406993	0.0057036397977041535	0.07940855517188156
b1244	28.0	7.845805369071035	1.691649507104857	5.52699388605349	6.796387844496253	7.456802026039314	8.68583435393535	11.334704614994699	0.21561196429540705	0.04648851914732388	0.02388573785421503	0.1408154944867907	0.20700988865497402
b1245	28.0	7.781669983071518	1.4856327345131946	5.71003295119791	6.658718010218738	7.355673110848955	8.566223994433697	11.2358988873816	0.19091438441171177	0.03644830217530286	0.03246480997859145	0.16808374729219158	0.19605698449333514
b1246	28.0	7.946873596950305	1.4883493380750434	6.09343722772741	6.9455071251080005	7.383121980930348	8.33788784414625	11.7078349126288	0.18728740553344309	0.03507657227144837	0.03973766216922215	0.2061145205066459	0.36856522503914685
b1247	28.0	8.527199615884088	1.467547196130279	6.36920634905365	7.590412535150274	8.00557447771458	9.04038386872319	12.2140101361161	0.17210189302905463	0.029619061584184165	0.029148273696103198	0.1490755128995527	0.2782037657056264
b1248	28.0	7.328107025143539	0.6371140077340166	6.193898342280275	6.828011209373974	7.320448059566847	7.825066442042037	8.55078907929761	0.08694114394727159	0.0075587625108602	-0.011766181406178241	-0.026124867109749244	0.0969332018305037
b1249	28.0	7.157299894764877	0.34492954213989635	6.39649308336273	6.950574328415806	7.15629753311719	7.422751311912513	7.82739484949271	0.04819269098842582	0.002322535464705899	0.12144124830390336	0.1459815636096699	0.22836805177016972
b1250	28.0	5.502369397221467	0.6097829762414705	4.648855531893405	5.137620238536888	5.359100552273209	5.723399538614667	7.066355323397475	0.11082189002966482	0.012281491309747122	0.03132245176284141	0.06656293160900725	0.1588171103437631
b1251	28.0	7.958759803732518	0.7220048199270318	6.565336834104739	7.545780040489304	8.010627393180545	8.48290475258943	9.2564164846657	0.09071825733306141	0.00822980221354755	-0.10811316416873537	-0.2720320481438594	-0.11336255807296194
b1252	28.0	8.282563891975508	0.7728354590415975	6.50600738509543	7.761300489793564	8.183348536921969	9.016243496825474	9.510943895425036	0.0933087228932037	0.008706517767960676	-0.10151052411315553	-0.2734006272290961	-0.2935378315319208
b1253	28.0	6.6846799035605065	0.7871079232679196	5.014108139569075	6.095831445650534	6.93124089142358	7.202041706223702	8.271177521460444	0.1177480350029441	0.01386459974705455	0.054843872947259155	0.15044016346687727	0.2606791190470043
b1254	28.0	6.9499805144643405	0.32832300607212933	6.329776004969965	6.739607701392118	6.940752536452638	7.132935483556467	7.53529372898366	0.047240852746107925	0.002231698168179453	-0.14952356880949527	-0.17108517014767866	0.033954002901080395
b1255	28.0	6.8252677028679045	0.3478903592926844	5.909313007288845	6.630843503901451	6.808728723646592	7.081658533683562	7.47754314974152	0.050970947139041094	0.002598037452250922	-0.06717299888471429	-0.08144014301852073	0.08488500725270097
b1256	28.0	4.666237079829695	2.0311782768388156	0.2244722075531185	3.475342707509176	4.298680586979938	5.8227616245401075	10.8742775042586	0.43529255845546283	0.18947961144670256	-0.002998247090203202	-0.02122349290537507	-0.05202629476778447
b1257	28.0	4.738742282814166	1.2794700943919133	3.04916443812518	3.751170101220619	4.222051356072917	5.569993579127439	7.830035112741189	0.2700020423208334	0.07290110285742113	-0.010162741998040275	-0.04531504713615027	-0.1889375967882699
b1258	28.0	4.435399667082464	1.7038502436438085	1.63416892891587	3.144476683989366	4.3939933170367205	5.363772340202844	8.477331896178466	0.38414807492750125	0.1475697434705051	-0.0029058789372797354	-0.017254816068156622	-0.16757943367307418
