log-TPM	42c__wt_42c	cra_crp__delcra_ac	cra_crp__delcra_fru	cra_crp__delcra_glc	cra_crp__wt_ac	cra_crp__wt_fru	fur__delfur_fe2	fur__wt_fe	ica__ade_glc	ica__arg_sbt	ica__bw_delpurR_cytd	ica__cytd_rib	ica__gth	ica__leu_glcr	ica__met_glc	ica__no3_anaero	ica__phe_acgam	ica__thm_gal	ica__tyr_glcn	ica__ura_pyr	ica__wt_glc	omics__bw_ac	omics__bw_fum	omics__bw_glc	omics__bw_pyr	rpoB__rpoBE546V_glc	rpoB__rpoBE546V_lb	rpoB__rpoBE672K_glc	rpoB__rpoBE672K_lb	rpoB__wt_lb	ssw__wt_ac	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ytf__delyafC	ytf__delybaO	ytf__delybaQ	ytf__delybiH	ytf__delydcI_ph5	ytf__delydcI_ph8	ytf__delyddM	ytf__delyeiE	ytf__delyheO	ytf__delyiaJ	ytf__delyieP	ytf__wt_glc	ytf__wt_ph5	ytf__wt_ph8
b1345	2.62434416262958	2.411643367107345	3.02566536172468	3.039288384089915	2.22782728045627	2.05851283374171	3.23758725539519	2.939380408993605	3.533765148157465	3.41532026522348	3.90349018358463	5.038832721754185	4.69487697785888	4.21223110427303	3.3159527753953197	2.875503879257555	3.22807686390385	3.74603347818524	4.1753066414066105	3.18094095749891	3.8968453827362786	3.07478360378747	3.0431238516440446	3.328553695821795	2.702906855975365	3.21659143747298	1.9898460578138502	0.62350611691939	1.43511739658139	2.4143593852554552	3.0101658379472	3.57967244084394	2.96327947852851	2.51003756187001	2.928954037096555	2.92977602847286	3.015643773248975	3.25940790311987	2.99119784650701	2.8486401069511347	3.348578172969595	2.948104056388405	2.81783803683374	3.5300761572393746	2.87580250694577	3.2073165171110096	2.91176288736968	2.90892114928627
b1349	2.46012749414215	4.01525910795044	3.5605470832112154	3.551204377611815	2.86545246100409	2.83886702188148	3.5017532885978353	3.1191877080911548	3.316789948586335	3.5085761587015147	3.3905324156754597	3.57698992325383	4.311353451744215	3.708652226776805	2.90063589074207	2.94135216579292	2.948850429285245	3.6010029012788998	3.472988204828275	3.80766316601579	3.2630946287111513	3.352159107866035	3.32190540147331	3.3339766253330403	3.669285820908895	2.34533396493063	2.53134805560923	2.044948611537195	2.32994876841341	3.01455828372517	3.20644060725131	3.26434545890603	3.05661798705142	2.90920322526419	4.156949390910475	4.135352709085446	3.61397617310161	4.55345548414363	3.657482372395115	3.80489789686573	3.913680499214805	3.77483308501193	3.9986474772681504	4.38428334102378	4.257478476390775	4.0093527661076305	3.703111972018765	3.689275123901325
b1350	3.23579016111365	3.48448931477395	2.4626027918317	2.568436228226695	2.36368132672921	2.40237809348411	2.69070223730238	2.38118358577344	1.9004448684455801	2.594972530464755	2.2722533113390098	2.695550653530635	2.7086091330976902	2.56191516828163	2.01087239944293	2.5383241384076998	2.298586914308025	2.6514330765453202	2.5712084840863803	2.39313442823387	2.36008805251864	2.35913561077315	2.244932413892395	2.0616601296138852	2.0999397858775453	1.9731014854314	1.8884156115155801	2.7432818204278853	2.248743304040455	2.190033565878065	2.66176838370134	2.21107688135475	1.5367093618054	2.08661627560051	2.8186188397816903	2.660328720304145	2.30887623202679	2.7664148617998503	2.1628529569660797	2.823617204018385	2.6310127021330096	2.64548327255747	2.39349729059265	3.01485388483559	2.47010352581744	2.7491808377774	2.453576268970845	2.72658467787563
b1353	1.51757189421616	3.855339698201305	3.051314423605255	2.88723459882713	3.9112091574849304	3.71761375670415	3.2401094811462148	2.84972252856856	3.58460457534886	2.181101402619065	2.24637226719594	2.44578507617359	2.74511281661749	3.199734027939105	2.6245006250955702	4.04657050441997	3.10735465960222	2.724398406564995	3.203231601951155	3.76530686692751	2.9789191786834537	3.610461006386555	3.2335709726985247	2.42035798662236	3.21361827511398	3.6421004055297	2.54732445800308	0.770259936258525	1.179189617034575	1.39493780215233	2.8653999957986	3.57237755614341	2.33301108006427	1.05506218116253	3.80879505811488	4.34234556290995	3.2453142602826	3.550682590527515	3.8756493072893052	3.69505570908305	3.875332878282195	4.335582066832355	4.042987255199485	4.40168578152489	3.897891501331315	3.84806274699704	3.242982629091445	4.07993974003855
b1356	7.33474905350321	7.9767300450269705	7.746885822546565	7.63299240587483	8.207522080653991	7.9495019983390804	8.16644749100579	7.98272725998232	8.93637151096394	8.11432593808617	8.335207026129812	8.054669511753094	6.35646138851285	8.48440864918209	8.021596688718084	9.078274670926735	8.247582961649165	7.99515610826328	8.07059863406781	8.461686958389315	8.155087662528674	8.250096900088664	8.371330220553428	8.73285798620147	8.376718312505226	8.09729115986126	5.913269555188245	6.830255681327345	6.154771851095781	6.595131563495855	8.56241579975375	8.83404183667408	8.35779678890149	9.72677523929593	8.683742490890886	8.99310030758198	8.496232277428955	8.77268488801194	8.5982929785257	8.414563505047536	8.686881916877525	8.36167409498819	8.702667055924534	9.02233965499323	9.186648458923361	8.595866468607376	8.740504321614795	8.482632000054199
b1357	0.0	0.44646536498185	0.808762598974003	2.136312556392265	1.469174924371887	1.740309756866695	1.615644641244545	2.180828059507475	2.46750740596837	2.0097361110461547	1.6607416650042799	2.361189537494395	3.5113378542720097	1.089375014845975	1.105332083259675	3.06207667691528	1.1195099447742765	2.10177033689844	1.1170235167914655	2.25217749668603	1.1556026164638535	0.90310551154319	1.5346589654423801	1.94036193262296	2.374548225335205	2.44450474898225	0.0	0.68073658021192	0.0	0.0	2.62507260421736	0.0	0.0	2.65917167394687	1.8515737914878452	1.98500780067827	1.835877784923785	2.09538488862478	2.231581494139245	1.0649126569199856	2.375143024595955	2.05151535332464	2.11758517303898	2.20844527155341	1.84656500897814	2.460392239393875	2.37828192388471	2.236507004569865
b1359	2.06636049730282	3.131266024649565	3.262349340017715	2.679768083770605	3.0688951432965954	3.21865511753684	2.733936623402855	2.613992725993715	2.327940732418395	2.843008600670205	2.39749330545135	3.58247323504275	2.9645847286844402	2.46524407244801	2.568700731413215	2.940522153144445	2.676670127249995	2.813948304761375	2.631002328011255	2.949149577776055	2.5832894396424266	2.655441101132945	2.4592501376821447	2.109096323577585	2.6330047512293	1.3456676641292	2.09304975751411	1.330038689351073	1.8850442536785748	2.906113429489975	3.55576001637634	2.64595246557239	2.62839226168008	3.43789815033563	3.490395364123855	3.410390215838785	2.8940911969774152	3.7192756713474804	3.1038316970531703	2.72544838629108	3.16600912111672	3.42270516467567	3.311525480352135	3.63375794218026	2.9218932761974497	3.678617244147035	2.922185706875835	3.625771427155765
b1360	2.55627924487457	2.308800458242855	2.815438878302655	2.59393845110799	1.6811819081029746	1.59778472056844	2.402988561184875	1.49370894043056	0.6031319829097155	2.356714751841785	1.880250578650815	2.64014060783639	3.4178615588698698	2.2583075635880947	1.6006146072926701	1.772480374194745	1.492641630917575	2.18164177249275	1.506979504768995	1.90543392259146	1.770859965427275	1.95584467276058	1.3928765135159136	1.804906663958415	2.07871592633447	2.43977376996016	2.46302429986484	2.847277298881345	1.3351620379065303	2.732139887391085	2.84360327413497	1.67635180859639	1.57733691885219	1.93515878754259	1.97209917662274	2.130894256433145	2.32397242785796	2.32431167351502	2.47470915437995	2.085994518773915	2.429104679448475	2.339277225976505	2.3687398685344103	2.43544345576876	1.72735664259009	2.288944889004845	1.81413305157555	2.2927092880792648
b1361	3.96138747316646	3.3146782958222	3.2067329448872597	2.4398764889257203	2.67586166982649	2.663784107896145	3.18924930903677	2.79611801416682	2.9412663409882303	2.9813396651622153	2.164884265573955	3.260631779222975	4.67024560754874	2.72421389857863	2.255153841668225	3.4444912052483296	2.137477772625715	2.80137859505572	2.13300767834954	3.26834241204582	2.6814203085962913	3.79166732888174	3.310924651673405	3.0227041811960653	2.96406835053311	1.57639141438481	2.393211379254395	1.678425829654	1.87192576373864	1.90819370792285	3.49171044745426	2.56520885432885	3.1537689176807	3.97801312538256	3.887368044033045	3.376788844378055	2.73057619298093	3.778857870979485	3.299707054390315	2.974897526884905	2.64567604866166	3.217623328182445	3.0606930592054553	3.358767978408705	3.545648073932925	3.2506564779172997	3.0947977939433846	3.006521431504405
b1362	2.35133992864915	2.526027756232875	2.5853758863928897	1.711316376973195	3.3324506785602397	3.535458778325965	2.38327996219487	1.84939028583882	1.891649051983265	1.244737509649579	0.288570644209047	2.50540463196434	4.0763409188835595	1.338159662657795	1.10137149373066	1.32535615421495	1.289635075904381	1.75550664164843	1.741346472048565	1.3374581886770933	1.1860755249099837	2.84976029105343	3.12663176291958	2.319149987553635	2.47018024512478	2.44978791214553	2.05475833625992	1.13421778026868	1.791475485646895	1.48248011394677	2.15755813883358	1.50882621937441	1.07843088438001	3.02162138409717	1.78958332420591	1.479573369969215	1.37446841174768	2.30841362593576	1.9895350842168398	1.81756411322133	2.0801188517377547	1.753143359814175	1.80436011481456	2.5303820746232804	2.2281179965945004	2.292190880617045	2.1807276025988402	1.96398094645156
b1363	3.88417314476157	4.504549103551275	4.55656854875647	4.464841615534645	3.7603342520132346	3.8446591993607	4.42357116438918	4.349056584144526	6.33726357789152	4.831919941774695	5.41691680436766	4.30305643059271	4.182664649597185	5.41788499039603	5.19701383177903	6.14068631081614	5.14204920965527	4.91526976941436	5.388296943253265	5.69282677414213	5.1964143123653095	4.164101325242975	4.010088430163445	4.582905577038125	4.714515247296966	4.09669898413954	2.061173305292875	3.5668703695712	2.7080330488963202	2.780349056341865	4.21696826414287	5.09656793310164	5.36984981703067	4.43514464349042	5.068716944090925	5.174531405236539	5.625505970397786	5.154968389107269	5.6992741012105395	5.477953172142115	5.72811762975278	6.023065902688986	5.196018982435155	5.57268729033421	5.39002580260094	5.233068246662415	5.960428053679005	5.382695079861845
b1368	2.77916252113703	4.259775366458535	3.737268487049225	3.306675160015095	3.327798948981275	3.1895222132810748	3.565508993868505	3.21481339491641	3.97579411672722	3.07502976154182	3.47374696614905	2.73586868117271	2.885089447643475	3.098356121500935	2.809250890643455	3.49302526125804	2.9475798726512448	2.9696992114621352	2.92442225748832	3.49623981638725	3.2259117771432813	4.034614963692951	4.022307056972945	3.99848280222053	4.301343889144775	3.01586997014544	2.78472571592263	2.3977743714931803	2.34513381176628	2.861659431366645	2.92543658795094	2.74764513322957	2.77114761108495	3.74843912616662	4.237916136305779	4.331350557497794	3.3342549208762797	4.10813565769338	3.579735006993405	3.52043898633535	3.793174414398615	4.1719231140132145	4.001120119086035	4.656346014523655	4.378246726356655	3.973428175075015	3.92571785188618	3.557744117794245
b1370	5.25496682713387	7.38107272645824	5.7364888727261	5.763332162346045	6.257953304943115	6.158923687073935	5.51759486290688	5.630243220530865	3.66273174016125	4.862665446232715	3.478527328215415	3.9848490603074	4.599627661081829	3.557889412017265	3.427056688860305	4.38223700185098	3.8519528888750196	4.2330681517437	3.9967454149422252	4.459329024817455	3.9721644333006467	6.683642665973585	6.63674158921745	5.83421618299374	6.293108619332675	5.52892830180843	4.610573218420985	4.20186369932698	4.29392788750174	4.369127035012935	5.58674379147211	5.70105576920551	6.05512879653461	5.12440249731391	4.655780196814285	4.91551342790296	4.160523397483756	4.7381427782562895	4.334229154338566	4.08734258976592	4.293225944129845	4.18998576506612	4.710096364936285	4.630805089152635	4.997655773386359	4.498008991121566	4.494955787387115	4.377051125634489
b1372	2.9093993822743	2.681182310853715	2.45942080978748	2.3082308768599953	2.2434889757730403	2.1004720967793897	2.167585865298455	1.7542220817988299	2.5615288829056952	2.303244476737835	1.9944765995634501	2.8884324940148	3.597176340927115	2.28679580745462	1.71479202486426	2.8540687796296	1.953918354496005	2.64254368172882	2.031642090172745	2.40390483534451	2.0981873101867534	2.8206753763527947	2.6681209191162596	2.84602546412167	2.7398469219600647	2.2743425525923	2.140416717071605	2.039848115631675	1.766166250706545	2.21765409755936	3.1842383742192	2.36480198498273	2.17936357560464	2.95432963885218	3.1244379397558903	3.04033321056631	2.82296546199681	2.900533597161335	2.84709119517684	2.382216390008745	2.9074185980775002	2.777504426311725	3.00981596652138	3.071495915449395	2.935787207351175	2.90056302664758	3.17381531657642	2.62729638815446
b1374	2.49217323134447	3.742949123770275	3.833371687623865	3.6805653604043203	3.624243842883165	2.87367421146909	4.00640354125622	3.541728187315465	3.577796008120525	4.125302232167315	3.461265714891945	3.9303646698831196	4.092159817387125	4.18584457477649	3.698978336724665	4.23671684568402	3.67111248100387	3.4862494677836153	3.367659971161965	3.998131320497125	3.8112798156363303	4.116670025059809	3.601420068021465	3.28960967745035	3.622815647473045	3.79296515863823	3.2732276043544353	4.162089880234875	3.38269746455708	3.5547744748942653	3.97681220154381	4.14155308228473	5.9543067733741	5.90397557539348	4.4163393531997155	4.56131492431635	3.91173598469602	3.876482387877625	3.77963457955366	3.84919800029437	4.16996444420516	4.285510415743275	4.233176893711114	4.8120403695546745	4.587278334512655	3.695718495410005	3.9174145267392797	3.282730587174345
b1375	0.0	1.34626663876623	0.5080345735682	0.702477839213175	1.288920127012896	1.0769260835182506	2.1170077215610252	1.014386855893301	0.59692683040706	1.650089196443555	1.146666446421475	1.58639827924174	3.594230614787935	1.9608820295314449	0.605437788396965	2.140959951060715	1.543143941679205	0.328470934731776	0.914664898928816	1.9176009688367048	1.193976171170026	1.5550048944495352	1.674769561332325	1.8658797285197402	0.85022427463808	3.00777711583446	0.0	1.158138584623025	0.76011587723125	0.0	1.67128233433437	4.94060230306382	5.90558606076581	6.70567131858452	1.80400102979105	2.4420972196323047	2.12861005420562	1.88329380897406	1.9203061030939401	1.11223133947306	1.6198391745738299	0.4737217510074855	2.28041842868159	1.244365150938155	2.48437430608149	0.64361003522844	1.418468361190655	1.543271151319755
b1376	8.25080239123526	10.2826106444885	7.099128676973155	7.431955282078645	11.27874023616795	10.8342500459327	8.0223060355683	7.499004420976475	7.659714226466255	9.120742239520666	7.34728306755623	11.9137943909482	7.655209935149255	7.2643538452103	6.787457146727835	7.325359251397515	7.440011194966305	9.312851380178245	7.73012673199425	9.975254983170695	7.652711606842032	10.34493215845295	10.13039894056435	7.90511441215731	10.070124860982904	7.33272087093409	9.08445137808997	5.922043280798745	6.995483218314845	10.256334940113149	10.0414504615503	7.33208345305124	11.6780898228672	8.7915655647485	12.04391162931835	11.94811119971165	8.009272062688986	10.9245231396663	7.485216213506661	8.60580231888386	8.255940690645396	8.489414678582861	11.935433073631401	11.62482388038295	11.2647822571805	9.905905242899351	7.8493344833284	8.625320823160841
b1377	1.38330741573543	1.2089000230434295	1.52339264893431	1.184558025575705	1.696261900717025	1.932954884755055	1.113071599556498	1.1003151329698	2.536106456155745	1.82334654777374	1.47775931989417	2.521688268068655	3.24733315931665	2.016142715397045	1.08290319800648	1.944210447990115	2.1395753548562153	1.8385807548984952	1.5382080399486249	1.95782415434675	1.8121876357060902	1.731907048441405	2.187593875718545	1.219291402971915	1.79156730736337	1.85795165905703	1.0786897918755385	1.42972704755895	1.120522354505535	1.1475876450637048	1.89311948109428	2.76328828521618	1.66875379460642	1.26058409103837	1.9809089110260198	2.35133653530657	1.8382248335445301	1.7319306846958251	1.83750567266584	2.1706606974013	2.26274648252072	1.923399874168275	2.408908698073705	2.43871631595655	2.24850814463123	1.5410234550643551	2.293481352049485	1.562673040572455
b1378	7.17686601997261	5.75987520204448	6.545753815475085	7.318549790338865	7.104395644206621	7.3285097773395105	6.810408870122124	6.9898088976145445	5.8951573285726955	6.29368738482246	6.669050219042475	8.366834029814225	8.494761297922945	7.095340040555345	6.636929927820435	6.87442883176487	6.717728109046606	7.178261504490004	6.64459798215315	6.104260163535745	6.520192624112565	6.546044586009555	5.688952162368	6.342978026399891	5.89728473116117	6.66603180055136	7.68239314292467	7.115615497653559	7.872591288029735	7.890654247052715	7.16556661590655	6.81930307125475	7.53312290549517	5.64754424020166	7.6326427464841	7.713996120741895	7.219254690117349	7.336604403294585	8.01362079513045	6.386641132020955	7.354655697205125	6.542173704697535	7.7265642697977395	7.73028183463346	7.74145034235361	7.354327774147875	8.037335029348595	6.648279220524024
b1379	5.6588176946788	4.883848371215475	5.958744850168776	5.172391792801465	4.14625952735162	3.72361829294897	5.523864598748495	5.113532575370155	5.250115182220259	3.8867178124826	4.511209579217516	4.5739931771966695	7.942803262716691	5.1142796286895305	3.979544178794175	5.121010828039735	3.9592681863930297	4.12507012792288	4.68981851936471	5.083562957021535	4.1804237174666685	4.64746661721864	4.54542958338946	5.670544194063485	6.870101295205336	4.93866196847507	5.266121080522931	4.92404437509708	4.883756005009545	4.74092963010245	5.69662046911378	5.73618466648867	4.96978661018586	5.59490766915752	4.73567565830535	4.62408221139369	4.9943261592690344	5.160275789463835	5.12523858355603	5.013233236076955	5.33965865709306	4.830258790682015	6.00700005436444	5.08116616039971	4.5457902055792445	5.19032561039837	5.443082400885714	5.55862286100107
b1380	4.92972107764496	4.768698498544055	5.879603298861754	4.699319994105255	3.92363676902741	4.94525038580209	4.95013242393844	3.974273421766555	4.986547346613914	3.933660632510875	4.36708231926446	5.89430470716545	6.641000938535621	6.006499385983535	4.299667121270945	5.833604696893341	4.3919587479255	5.759636335371885	5.6843058955484	6.8941780770304995	4.719899510568327	5.2733869594453004	4.864834634255705	4.69019984121907	8.360760639916979	5.13224571595263	4.66336652048983	3.9853285874209696	4.247051135261875	4.888023092894224	6.25037815499302	3.65577175500547	5.39010851183935	6.23028318757897	6.2394888453541295	5.276193515012305	5.0147151270229955	5.633318959814575	5.10676508851781	4.77201802790661	5.01469227417629	5.114048020802654	9.561602835691286	5.95677255299066	5.605464626502281	5.30448397663091	5.513867753905375	5.0435227806783995
b1381	5.37306785155612	4.92783523067734	4.97630191850418	4.970807286133395	5.117378445747235	5.26542211826137	4.739658681568725	4.849308350290874	5.70677914764397	4.9650015097319	5.151709610441225	4.618279071203119	5.038030980875235	4.84139730893432	5.010448580096645	5.045877179880884	4.922134849085515	4.896652507807935	4.92779866940797	4.9751902177921945	5.128612677642988	4.75022583712464	5.051741196286215	5.407057478810184	5.041093316163195	4.98682843203395	5.80990755639459	4.626703527374995	5.3980125138008	5.3008378755125705	5.05632776051465	4.64083309023075	5.63529915356893	4.86770073156584	5.034240221580725	5.0261203704009745	5.4150372741316595	4.96381574112747	5.067232247977859	5.3129088950331855	5.350623335974699	5.442892381931285	4.83875349543753	5.11432345076291	5.29818382789111	5.03209519568486	5.268767533003285	5.41107699967696
b1383	3.89882330343363	4.960498756871205	5.169389853000926	5.177514410037221	3.8318185027642047	4.480916857741676	4.5808943209274755	4.918264834688214	4.954228982624761	4.206113180404255	4.637744692164305	4.37757289672453	4.448174377128435	4.74008041664272	4.509894788800095	5.1131988526548255	3.4712362431982697	4.0538602334831495	4.0374369722351755	4.57695194253849	4.881276860307345	5.05765404552619	5.285551718222489	5.324191408720165	5.345173709965495	5.14218186640041	3.605924430106285	3.64797242052697	3.19006494802784	3.57082457824147	4.30636879146236	3.88489467859324	5.03008733671591	4.74212665979812	5.430963750456585	5.40601525106265	4.790469429714594	5.574137461666551	5.003238603807615	5.504644371396365	5.3886770431841295	5.533456825640655	4.879331852773605	6.05369369737047	5.368623560458175	5.7394219266044555	5.053888892044055	5.336503122683849
b1384	4.59394793055309	6.6964721013154005	3.337947125775535	3.61766080635986	8.050366429642185	6.844108104318075	4.121161114497605	3.917786670004065	4.77530401226155	5.6865886851386005	3.9896875375036647	8.334123127008905	3.586842011367265	5.59529242443206	4.255211482497155	1.5289793406586951	4.662630438933386	6.5117009644910695	4.87591243942843	6.4411291904151895	4.429660004628139	7.808273355547771	7.0820826151865	4.79846028507476	6.95887344974849	3.74514606843346	6.79830160037279	3.804655234770575	5.057225770119615	7.863958556435195	6.61185437984593	4.07449672860058	4.95418546730905	2.88851022314839	2.448567764551035	3.403150375176235	4.39251998110616	2.915801174958915	4.156386255251885	4.551558837285635	4.042051508189735	3.9699890426928053	3.290479322296105	2.846260929660735	2.981899471391675	3.32628272313059	4.074810731214544	4.1354123693496145
b1385	4.31137953447073	5.28214946080018	4.92039232281674	4.549993996021396	4.787261517897875	4.333357053247465	4.3458487928406	4.025646880469765	4.613826132775995	4.282397702677001	3.836049118512105	6.42638813453125	5.218118962459725	4.3602087965146055	3.75791886407697	3.96112936527388	4.049306960227645	5.070340031566075	4.00977368225671	4.46235136012829	4.143756964524215	5.06916941835628	4.852075748433094	4.686538220116215	4.77772079122852	4.36654383450091	5.10714823970226	3.829317688352215	4.07328478005702	5.55285057400083	5.16561649075182	4.09954141204447	4.3537578336983	3.80925227825098	4.51133227503777	4.3208659075416005	4.65614679789917	4.2946940215487	4.500353944551815	4.59216126081247	4.795892424705105	4.76780301478081	4.567375990972365	4.542722916392345	4.429479229570045	4.59293220571749	4.6174132086021356	4.616194868660376
b1386	2.89151388429666	3.567584880991795	2.844347318138365	2.897877167656965	3.29574532530278	3.2371996260702147	2.731054075186705	2.61636067393856	3.16765078564391	3.1390371793659098	2.7856454067067453	3.631833453390705	3.810519675789355	3.061266635262935	2.676076419771945	3.509093584275135	2.59924964570073	3.42959257743919	2.77205554269249	2.987892946772585	2.7438328919275894	3.39984015518072	3.33623938878565	3.46515856971281	3.23472681183185	1.91252185784398	2.7224074035152803	2.07722568628009	2.31242529877635	3.016086022483275	3.72113661282569	2.90665642512892	2.23168873615959	2.76629413477643	3.38495834775288	3.512146133488485	3.267559480286465	3.5159610938454753	3.3158842011640104	3.0530703121120952	3.305530539653545	3.1538253691647	3.4801199902243	3.55004597637682	3.2780556111359447	3.1078117790573954	3.609119399845965	3.072189609349555
b1387	0.532043671163215	2.118598091522855	1.45978395814481	1.512582921371695	1.83627225423455	1.259405710757485	1.798639552615455	1.3710571107773801	1.6211977299061249	1.680094603595505	1.430952723504975	2.42687533908011	2.3374552796172896	1.393305885685415	1.18781874937786	1.161854519196915	0.8700331036540989	2.11843206978543	1.1114355386229349	1.250176606080126	1.1821860214890416	1.608268527566525	1.74342884368899	1.9291950727522749	1.578024194219425	0.978411780554404	3.8909443989823997	0.70740509004368	1.021377889265874	7.345061482421275	1.70379134929711	1.00226580370041	2.05028171228543	0.331131811411464	1.5528488746997948	1.40048268657599	1.566887191061122	1.011313364861119	1.18432094324143	1.57577813912672	1.472202045062465	1.280687104713365	1.6418754268487898	1.1627699018420956	1.001006718665941	1.54385811300826	1.22927120794625	0.9705821020379626
b1388	0.0	2.008124129252075	0.4458149665707375	0.8387247026962715	2.9111685985836298	2.351711626502675	2.56596441829211	1.2033881062751899	1.337814011293691	2.454737047004655	1.2577951511449221	3.9630871800461147	1.19019707107147	1.39217033759087	1.4795260280424851	0.3196601050838265	0.9334365727291545	2.527970293137415	0.9886300670993865	2.2062115282971346	1.0603143693705195	2.9935057493511747	1.8852763129411598	1.380762623489415	2.9394039096162548	0.774951825999915	7.023429864767035	2.3041202185375003	2.7497731621439296	11.24795972742165	2.57621256039014	0.0	1.04458897198068	0.648251201320173	0.763102634324438	0.5183386876419575	0.964738107284171	1.1170444691147805	0.833931477863722	1.3180651476931948	1.81926180374938	0.7738484849479185	0.982077371160634	0.9135813306600985	0.7326397675636445	1.170887327609805	1.1956543224954586	1.0578208573806984
b1389	0.0	0.734229828116155	0.643777696661905	0.343467988440131	1.1058364793942714	1.107099902962055	1.6651328596932151	1.51906801579488	0.516767773988845	1.65775584724581	1.4372332151919085	2.842829751684965	2.1265885477521698	1.5018804509890749	0.82497435357956	1.4607991689209714	1.1419925235575321	0.96562160362418	0.477921681342081	0.39648800608413	1.1694726345150661	1.84604305527914	1.1506523571967802	1.420364904977294	0.95236755549794	1.1012740455872	4.17749040451416	2.03047083866835	0.0	8.623253855186231	3.54352826715745	0.0	0.0	2.21873462960918	0.3289849111760775	1.015889684086473	0.873396698352115	0.0	0.888724981463615	0.498434761725749	0.880457611356035	0.4057231463336185	1.523615583089345	1.73525919112689	0.9021204742484386	1.4010360125239352	1.239052318039865	0.0
b1390	0.0	2.041782601853515	1.37611287076564	0.7516998405086235	2.010250848500675	2.1162522338570646	2.2778682564213	1.3527675341556948	1.0523574814428271	2.49584135122275	1.148877966264385	3.42840662634332	1.958346067641	1.44069866250138	1.2560779803699005	0.3500730456387495	1.179742739203125	2.171105541750985	1.516088259248495	1.8077309780492499	1.1803074613471003	2.3249956110839403	1.280819417986145	1.56885169120729	1.8940579954747951	1.21888649886249	6.763745800932815	1.9791667966320552	2.620761096807625	10.358936438036949	2.84360327413497	1.40443462405549	1.21585867913718	0.0	1.081430379531138	1.3694476618520701	1.093742595776088	1.2124078022316596	0.738782153537432	1.1931343150707416	0.990161114213026	0.9784586548246775	0.9130170875929631	1.136027732234892	0.907476434863046	0.8583198450781345	1.3183808405777504	1.312792535624225
b1391	1.50053947776534	1.903056022520375	1.23035689112216	1.2529132100551625	2.668308941281535	1.5678229090756899	2.0473954951508553	1.6345774600660552	1.39266785998564	2.090148131889765	0.470093728488206	2.75509325842398	2.0053098039897703	0.7759764289626451	0.8893888154123125	0.7483602027664971	0.962559396873474	1.8695336425239	0.9883711418253855	1.5029351763296699	1.1457452571096678	2.163469395740115	1.363890774972675	0.87562596760076	1.413342406737745	1.58022971540814	5.821456933156124	0.717125038916095	1.5485935067608798	8.889885635969414	2.61940894882269	1.79454475525899	0.0	0.0	0.8766618880098169	1.38377481273573	0.6019746529288855	1.29901899541801	1.0128851485419395	0.9497151014385415	0.379297601085573	1.3536179173523215	0.6174367337054469	0.6591689609308484	1.14290530055192	0.7732501058761075	1.47737300421782	1.2057768090391816
b1392	1.43466606879598	2.4372076419419146	2.50456498421962	1.61414624617449	3.26476667690996	2.7681258253487053	2.328736079112915	1.46817405051728	1.58227209609923	2.5731957741493696	2.079204730296235	3.743561160261275	3.296164739343895	2.11430759832402	1.60090083877664	2.48651750741432	2.040586561306275	2.815097608664425	1.9640249376468248	2.523409910815495	1.8096266992394805	2.9119562651474897	2.150129775471945	2.6476120539854247	2.24265218893499	2.77971740469059	6.353980943706435	1.7127882067133648	2.192445379928205	8.95061525805449	3.19262075946735	3.11471187085706	2.60322945334057	0.577880428755504	2.6492337473718504	2.15027792015451	2.146480209584965	2.33889768238004	2.642965044391485	2.04473018071084	2.478118811179615	1.97169215892816	2.33766421424651	2.28259929658392	2.310785645805155	2.373492702924575	2.44045434165252	1.437370850303912
b1393	2.18948590663756	2.484104038718365	2.06916907542171	1.27834057646534	2.61228681857536	2.6802227412048003	2.582893208574445	1.58481268924397	0.769096677766345	1.899031907914495	1.9128583733482651	2.83634807152131	2.30741890181071	0.987330043429935	1.600057971679085	1.0025599794005255	0.9379444814871389	2.2878654281127453	1.0354131844087524	1.6890225521116702	1.1798757967995854	2.7908899853436804	1.2576513059513048	1.285765047257048	2.10539447690717	1.19623793300738	5.78633628764345	1.949635103818495	2.1876406555049153	7.649464776827861	2.66486575184815	1.37970956728572	1.55090085129974	0.0	0.7176534127776746	1.52420583798571	1.065939747882738	0.664629480498788	0.8801453677415385	1.311261888454325	1.291868095652685	1.39571030360386	1.403098264359585	1.1723979601887775	1.141649645118506	1.2863003104616202	1.6807918419393	1.11779329461207
b1394	2.15922817262823	1.0319037929688994	1.57710013054349	1.8788937597593098	1.250865514334995	0.791885838301425	1.158214790421764	1.0677853758678355	0.551862089233855	1.662394497467155	1.5722696181223301	2.421358999846245	2.1481525576106604	0.8111410803489475	1.237788617638833	0.9922095097371455	1.025336264767599	2.001627028211765	1.294332716528285	0.9881816056764585	0.8901786036414977	1.357181766347125	1.3315990923427854	1.145150840167553	1.5195306231222299	1.17446072014967	5.309270121006826	0.56350591778838	1.77871638280426	6.07224212946252	0.722432016305285	1.62266224222783	1.17150429239565	1.22467461632452	1.54640932235405	1.49494645688085	1.72289839629483	1.1811885587493451	1.0606142434652615	1.1504349706423065	1.0161695664862835	1.102165529658323	1.281466154459365	1.516495912808195	1.137373484769455	1.26197599483765	1.60332249128574	1.293999260005155
