log-TPM	fur__wt_fe	omics__bw_ac	omics__bw_fum	omics__bw_glc	omics__bw_pyr	cra_crp__wt_ac	cra_crp__wt_fru	rpoB__wt_lb	42c__wt_42c	ssw__wt_ac	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ica__wt_glc	ica__arg_sbt	ica__cytd_rib	ica__gth	ica__leu_glcr	ica__met_glc	ica__no3_anaero	ica__phe_acgam	ica__thm_gal	ica__tyr_glcn	ica__ura_pyr	ica__ade_glc	ytf__wt_glc	ytf__wt_ph5	ytf__wt_ph8
b1072	2.782458910026	5.821489411561011	7.23779305574591	4.00295065711264	4.9515069572658845	4.218525368096445	4.94359062325558	2.860072851874115	2.36270182198607	2.99842315809491	5.49547526584517	4.91597165324654	2.88593358173387	8.947003571255463	8.916421089772719	8.77570248675238	3.963807910496725	8.527968484391504	8.40000172937321	5.5505552937933	8.51988426591417	9.26003308138587	9.0228253669697	8.93565646012787	9.13988320633362	4.4392459573632355	3.3867540089973547	3.690105462857805
b1073	1.45122372313424	7.21727145803025	8.693255541167455	4.619528007057745	5.5559396872657345	5.7928347626582255	6.689371748597465	0.52657734665576	2.4243859622913	1.15600523711004	7.62571571014395	5.32398653937211	1.17852908287547	10.118379606625735	10.255548247912747	10.08468805703415	2.496409584492915	10.03563254628645	9.626520676320286	6.5575515233147055	9.73106733815387	10.22068414344055	10.4191079158919	9.955990507940026	9.901822944359004	3.9689807525417	2.125485940248005	1.86913715687988
b1074	0.657727001334379	5.32035260445269	7.208142362342775	3.034443629926125	3.99166829722741	3.598536711539385	4.07155992761442	0.53753955688549	2.953388657148	0	6.84930500865318	5.18338281030027	2.29349038170553	9.39613307315178	9.64610932673486	9.4461120934391	1.85819395065779	9.52140689398966	8.92545661226471	5.865430777124605	9.02452631540031	9.44341416989008	9.77216065326585	9.225130193811175	8.688123613404471	2.7925533497870347	1.262428228452962	1.38207050341839
b1075	1.6298808514028251	6.467984963678875	7.98661489365733	4.318060274200425	4.513163238683346	5.28778661214576	5.90526668477146	2.9040865802364797	1.85581014976158	2.43832173786784	7.88684493903646	6.00385595704351	2.47151957586692	10.597452214810463	11.013466657048047	10.7492055766899	3.4076261239327748	10.80837784332835	10.24861766211025	7.008342492692365	10.312091637322649	10.8524021547332	11.185455745351453	10.369382434003398	9.550547558105457	3.91204336817505	2.948324388441294	2.18257109912062
b1076	2.5196023859319547	6.930303437653415	7.8869531964374	4.237460940429095	5.272890152080709	5.675717861564371	6.576344110318004	2.866665874775935	2.81471210587412	2.96156338619337	8.1010041096997	6.12285641876108	2.01979912354329	11.022395298932002	11.23888907186305	11.15993208155675	3.786382247066725	11.29968124073185	10.85549454963235	7.520982209376175	10.65566440569615	11.22964328296985	11.67651618438075	10.84926744677285	9.555203906009057	4.660981641578775	3.4473684185433804	3.461197907293845
b1077	1.87762074314355	4.960452598626295	6.705704259679405	3.2862973867158303	3.55026989698095	3.92699897610497	4.809559106876705	1.8076517877053344	2.20723227321923	2.68400170308814	6.83091412433244	5.32955048248197	2.16616312716365	9.493000766380442	9.514785947170983	9.38657500731497	2.28354044212393	9.01965740849306	9.280236151781676	5.818378774543755	9.325934778856986	9.956779453481156	10.16054643286555	9.029493546603156	8.331357729938295	2.632228116050745	2.40848457107409	2.09062206578022
b1078	3.11071468388743	6.212241041977355	7.552995554870025	3.85157463579829	4.799884070334105	4.70803843322658	5.553530898034705	3.5120701724075403	2.99757768621664	3.43616576666148	7.42433717648836	5.63194556119324	3.18325753847739	10.120087548652709	9.86273379704598	9.97915215172536	4.116485997681495	9.888156303435188	10.005249124765534	6.705302887076715	9.80361940753891	10.2528529416062	10.75018388361405	9.903969751830836	9.050393646656744	3.75477895938828	3.38165272668978	3.260951035720525
b1079	1.50513536594848	4.666107508039465	5.710541735148405	2.877033319653965	3.495561752501565	3.535364326837895	4.099930806181165	1.7138817748332151	1.20424179828166	1.67833454198889	5.78073006492819	4.56168833829964	2.25469294790703	8.40589099635335	8.40126728095532	8.420772326367915	3.17802380927781	8.489142157416286	8.306561519133295	4.904621987706235	8.205894012241584	8.65195198842998	9.07239605062582	8.072647924453905	7.376070848320425	2.0657801854790048	1.6557158441810298	2.4496414240769697
b1080	1.868367393710095	4.0521150524119	5.99997574683929	3.089801042988525	3.31482846160247	3.659114319513595	4.481322572286695	2.4824116139402	1.41215941770154	2.24419291186713	5.74659499706501	4.37899314864552	2.27632092403947	8.061865434452365	7.897998485642455	7.80813214946201	3.2904383015820953	8.20163494261314	8.095566789778795	4.874418045919725	7.891636475556595	8.394755835065514	8.694252638228011	7.878612722135911	7.70987815146561	2.24296500662936	1.853617739425285	1.91666869634388
b1081	1.96427315366289	4.568769825997485	6.01198371261218	3.0418528143189247	3.61197749794637	3.5226243746019703	4.07956351640251	2.2865228057655953	1.96505768546582	2.42116915359955	5.12804034583206	3.76458525882	1.92609161663869	7.877495980745674	7.57911028898007	7.64080873714337	3.17820941206005	7.718959308405955	7.83751021250992	4.74405001429786	7.766596382658915	7.974642179717505	8.50799310182363	7.534456045667265	7.702801251258315	2.353179113990735	2.055410604466185	1.5402530996971
b1082	2.6173034247910403	4.089590664256971	6.169453890763441	3.64258861535688	3.34101273402067	3.39869707244858	4.568812586147329	3.1838455225034803	2.71141189382039	3.6495185376441	6.56789990590281	4.3819122314599	3.06766104499966	9.94832735999369	9.469281935590786	10.89811956879905	4.952472333331465	10.50907213114345	9.71106668908749	7.10834899427779	9.70047356292728	9.87240992901923	10.68444839923295	9.00211067318314	9.774673012877354	3.1813960237090804	3.3277906003752147	3.0669035478972253
b1083	3.9971272779843	5.00365215528325	6.761031015333725	4.56360245021949	4.624501006783104	4.230189229945966	5.037406162335255	3.957915991243	4.844082576822	4.42164329321711	7.37247179804801	5.00369668989723	4.89513721499069	10.324901500738031	9.9139359467669	11.5980472057348	5.511084543329	10.848887543971951	9.887833116507174	7.629792614843285	9.948547906732172	10.174806056271253	11.06925974724205	9.484138430425212	10.269468916573	5.1154038591679445	4.73583747075429	4.401089654404595
b1084	8.980062228114905	8.78286755896493	8.79587840648415	8.79802822079559	8.570412082111755	8.856694517931786	8.943803400986514	9.40355622334916	9.59642438100203	8.15340599062344	9.03144615057618	8.67577680736896	8.09940013042047	8.479761443638903	8.603967967387181	8.40278116235273	8.88182526031393	8.29178326113269	8.473857371314885	8.036652879609445	8.72970207638753	8.674435320578105	8.513142130834474	8.27929911730391	7.7282595350300145	8.78969982832443	8.598958344851109	8.683768388147225
b1086	7.1675162952237095	6.92156732539584	7.66781967317983	7.99655834428598	7.616228441173875	6.2655274612937095	6.42583490144948	6.61952466499403	7.72069908975114	7.16113924336344	6.33833800372314	7.1710725133648	5.64127764473613	7.512113966627776	6.023358116366619	5.4675373474453455	7.654840443162425	6.881782749918585	7.646829156943809	6.84095638301439	7.516385130896189	7.01326928296404	7.33369745926392	7.313474639652149	8.198973779692265	6.4515915394310195	7.391110842941234	7.40726352552955
b1087	7.687316883498265	7.978815331350095	7.5213275718210255	7.93631031526305	7.878702668859035	7.957360741557985	7.921562453678835	8.33494893139372	7.62418772961581	8.27755839412312	7.95648269498518	7.42236810465222	7.52318107960341	7.550454163390672	7.563778689512085	8.56285455747434	9.593584667557716	7.811185230167386	7.0757092170712745	8.344756360252745	7.168495172892275	7.750862519493674	7.17658426353161	8.11591214313127	7.697863555458925	8.461096805622855	8.511642113201319	8.36605164736422
b1088	11.017491257804	10.4064947283978	11.54968055442675	11.710924970649	10.80180625767005	10.294009559344447	10.3579889538878	10.79805636407605	10.7129188523654	10.9291303911809	11.0160596763855	10.7669133933361	10.7555294887238	11.809845663241068	10.8977874903209	9.604238144388855	11.6240211362905	11.36660536022745	11.773930424169698	11.4126192100276	11.7624999137099	11.0124483229544	11.57142970414345	11.4894714377481	12.50427265318795	10.9254361379695	11.240315424565653	11.553132446629
b1089	9.835102222118849	9.61950795272282	10.2762163187212	10.5243756073288	9.413096310805932	6.94080260903098	6.637480630097565	5.606754916387144	5.58345324228918	9.38163595626103	10.1537921502519	10.4804170822923	9.50839829800896	8.0860180179546	7.42427487039454	6.30607205644366	9.124024970769296	7.45185216047527	8.149432369899454	8.23885910653877	6.4714782231410055	5.789297973739015	8.063253057251124	7.9464367386908705	7.94214733256882	7.93293184478152	7.969719633803376	7.938459948599995
b1090	7.6974524354945455	7.680640112080245	8.15960330133252	8.29306604452665	8.030159427918399	7.5194274126683	7.18909342945445	7.734718132042265	8.02645358913382	8.56391404485052	7.69691741636773	8.86904531598666	8.23610676263476	8.250105370218968	8.041203303652065	6.85418987179529	7.997573501013525	8.70222854537549	8.311870229550426	8.541559762358109	8.31574170247242	8.059947687459534	8.320897649633945	8.238729512080656	8.903012370339411	7.336775120309155	8.308082277554655	8.044021929390865
b1091	8.737507473830796	8.646723902035005	8.4773382368627	8.536387599432125	8.724978514695394	8.3990724433714945	8.3932120094997	8.958336974278247	8.70661831208788	8.76452323773198	8.13640282707247	8.69845466342021	8.28444175287524	8.729708839822836	8.3826939233181	7.641129252630165	9.202118104977403	8.300018517998204	8.70816471339104	8.756792056333365	8.616553499148905	8.626101329289874	8.46674847662815	8.642611245093999	8.740312731396191	8.394406583168614	8.734555521816851	8.685805651538196
b1092	9.260921587129197	8.9802997492476	9.29849267669563	9.13392876519154	8.964200586224274	9.26219976177753	9.41596209221043	9.856335907255197	9.80777784445555	9.04960887423769	9.2922198116217	8.90143286079455	8.48533972506156	9.415428414717132	9.256149047001928	8.519779854302818	9.828762977465876	8.738945512276906	9.252637415887865	9.356503170799655	9.41341297356607	9.25193035434177	9.295518049528994	9.20560739514905	9.22854220079601	9.6451097082293	9.30792843752295	9.42563928975776
b1093	10.332658846881747	10.246903622984	10.9163708507166	10.9667686113652	10.64037203884295	10.35159092173405	10.4221873863254	11.35152848501315	10.6626011193459	10.6082011957228	10.4296750910955	10.7863847571964	10.5787571882798	11.00402128794975	10.9543188955579	10.78255253069965	10.69087233019895	10.5336152841598	10.8066830613474	11.00940650444995	10.7976788153706	10.67307316360305	10.8561552314592	11.0145950928797	11.4097288538629	10.66966945467785	10.6092315594824	10.842169643769
b1094	12.739083611631951	12.68333411674815	13.70924295548975	13.67573890918355	13.296960093719653	10.848615581771	10.83957284654105	10.268064814457649	10.2214954518279	12.2994271658345	12.5629263115437	12.0602189818431	12.6192823858884	12.190758281200482	11.743256699240453	11.3693544450731	11.47855766952335	11.9792041829453	12.0971328592696	12.30775694009845	11.6495677346878	11.22208076767495	11.7373575274977	12.3012875185456	12.9391359282709	12.1201539850666	12.3319036116853	12.3085555468858
b1095	9.660321682098775	9.071027738168794	9.763399995734645	9.78056884267373	9.264669242451324	9.30310477285121	9.464997995860504	10.14234041016365	9.86005697037716	9.04579866882349	9.52512999243741	10.0287015987254	9.39571618391525	9.8394922069125	8.98804262508345	8.442591889877079	9.64050844913267	9.055179990791837	9.79541061328901	9.7000119177901	9.721762316738442	9.58375320015868	9.932973349141395	9.416425326035686	10.5507464888649	9.331502615211814	9.64178879319956	9.633395470598664
b1096	5.195295581182705	5.56355468228939	5.460673874206815	5.592146970015045	5.714627496043435	5.3494580855425	5.377019516897635	5.35145982684709	4.68731797755289	5.56128232075178	5.44417818604968	5.32340825699188	5.94396581610794	5.311375932095841	5.02529629095242	5.151168346117695	6.72490713613515	5.13967184191898	4.99275333550856	5.734570933342495	5.25918254599972	5.731565364774255	4.96930918255134	5.309649064318495	5.731449060253535	5.7615363396314	5.78963382664007	5.57044621569608
b1097	5.733805552074665	5.941188735629716	6.131914539818415	6.28133400668157	6.092000425138825	5.41495485942131	5.5861358340299	5.402599358871486	5.94540003761257	5.87442828634888	5.68744560633353	5.52139429616403	6.06642775937736	5.555810808200377	5.36541001499911	4.87617662694132	6.14316309470753	5.564205760842665	5.48462079681964	5.648422101103121	5.72117049328182	5.478431463261915	5.558521048635485	5.44185848571191	6.140663951282435	5.52618636018985	5.919535606791101	5.71381602170969
b1098	6.498808954937515	7.2134396024108	6.74719588867273	6.901077253059035	7.22334328815911	6.913837530556171	6.95800066191787	6.618043443194535	6.80402991174076	6.78661852337862	6.49854805355769	6.75417177001564	7.08428569949759	6.615336903870266	6.64173524156609	6.080579786502344	6.8091458953864095	6.783243221231951	6.50619108100172	7.027463700059116	6.823692053178845	6.708783470844114	6.491792777820155	6.61052899375432	7.102120113114426	6.566816199979449	7.082329058576115	6.841397904372715
b1099	5.996206137694645	6.229076094599735	6.143693739927221	6.38495330221372	6.121430636858484	6.423086271793185	6.343506278602845	5.95382398869109	6.57556484432223	6.2772599616463	5.88190269852643	6.24316378741276	6.29822647034221	5.848670512184259	5.896728217367555	5.27107961822489	7.007189638008825	5.966707784851735	5.745343741190689	6.1086565698132755	6.09833077957194	5.870551971365044	5.88575560422632	5.89334521417371	6.198111126789265	5.32024506000264	5.876862342474135	5.7713785782305145
b1100	7.138636987913495	7.025129847753565	6.383128529354275	6.869959999639185	6.62783218245341	7.401253740296635	7.09371043072281	7.0957997170534455	7.17954839885341	7.83601576550274	7.01681165064705	7.26619651194707	7.46074766401598	7.051128427715518	6.7781002114000355	7.917527288975331	9.03715955215658	7.18663269373903	7.065623122575396	7.389968951433239	7.134811823681075	6.96863321781832	7.09663459426417	6.877144385978485	7.31562195315213	7.22012705077505	7.79117894967935	7.406979744102805
b1101	10.8356593391214	8.48479201373042	8.264113307814595	10.6815413726792	8.779425853678035	8.597985580487869	9.183019228736754	8.80945544735194	10.9834759413049	7.92200369105438	10.3785388205394	7.71843726858599	9.11126056852069	11.451501546340149	10.126598225117	9.04141373141964	8.758314179330966	8.664289214930925	11.6751666791328	9.686130164198726	11.47987353167885	8.817393354410475	8.30536656914535	9.280145229530715	11.52965420193625	10.99716839535405	10.7523035811644	10.75665543408885
b1102	3.430870679598995	4.796038530565244	4.14990235410688	4.13819254928721	4.438735600317915	6.32413104466378	4.291291147274555	4.082720931895555	4.30377525270681	7.22251462913616	4.93621141550044	2.82711704451203	4.27197005317798	4.875055219930293	5.0045669215797055	3.4583322379758	5.78398104239483	5.3178076084115045	3.892805109896285	6.79997673698143	4.258741024378375	4.59483268764315	4.409932198825725	6.577453682842715	3.8797958641648	6.6829530468487395	5.55614370110833	8.06542030233307
b1103	8.22831053892413	8.27352006281552	8.441364634428465	8.599225497380854	8.214679044809145	7.522753758407	7.64134730018393	8.359794977609186	8.00232747363932	8.19269855849904	8.72860411641716	7.27134725008521	8.21906844442663	7.925448980557953	8.146175514617646	8.886938001479926	8.793195355162194	8.4600171547907	7.60805896928053	8.62192772270676	7.68562966738154	7.94519166107592	7.82972691534132	8.162268391585101	8.01465884617776	8.494415851333784	8.57878033021357	8.552363062332995
b1104	7.967378226415141	7.701264865661051	7.77337504906136	8.005169400600485	7.480378974638985	7.160157162000405	7.130872762871775	7.557833956713726	7.34328056925559	7.88713063051128	8.76302212067709	7.72218973796173	7.66571542527178	7.423892448245453	7.52527904505026	8.406963943164365	8.2379342455907	7.90197052278305	7.0108206602305145	8.07337856625361	7.08106850402423	7.38794172258362	7.3463114300101555	7.491470794634755	7.255626934045271	7.722100698218225	7.887309967952755	7.725932696451555
b1105	8.11564795181906	8.10482507467991	8.09504539710574	8.27564207050396	7.806745112852216	8.316846869873645	8.588527964014155	8.818222807772784	8.34929294420392	8.03412036821473	8.56648426085703	7.41166128078479	7.49884828468872	7.296827372636127	7.173342535288855	8.412913545077771	8.29324637747335	7.00328337387905	6.7207163617010455	7.81485453202472	7.13127495189548	7.80703992708367	7.171353605664445	7.09753120791451	7.133753603243131	7.620265725717855	7.97033279283594	7.8621128880430895
b1106	5.895511768880775	5.650554378731115	5.33603669840848	5.8622554315263695	5.650391977878485	5.30531001114246	5.38412248797394	6.017321597720089	6.51771926071543	5.89320563375116	6.23040973195193	5.00651420763528	5.27512894065532	5.646309376228117	5.39025888418705	5.5149586787658205	6.179853262358749	5.616549647143055	5.54230386426509	6.280524507340305	5.7098066461568795	5.88251042374149	5.38989625082322	5.524762282265065	5.836221370313069	5.7890314290951945	6.15741941432204	5.819732519009506
b1107	7.07393769478645	6.934056370292986	6.478255229524735	6.858791032242425	6.975050483811881	6.519731378148585	6.77854494257563	7.033762422859045	6.9294606060234	6.65812600754313	6.36767765894194	6.48600541235586	6.7680608349344	6.8269929923866615	6.75975413971063	6.6303932998030195	7.5242711925763	6.933035252303535	6.545612371181415	7.261907159807659	6.691670791411035	6.89085844748712	6.630508342623235	6.73241726554623	6.88341588595191	7.497361180490995	7.420341083504795	6.87686624155977
b1108	7.545040325115825	8.37637196692766	7.887567291740449	8.016205867063114	8.284978349963794	9.3650112431245809	9.635712882799986	8.57997416925313	8.33630387452661	8.00974262232867	7.88133494719549	8.51800813351633	7.96867029924834	7.852222087087743	8.24394801374514	8.771663281120055	10.00248271082598	8.025313812523274	7.321086002218905	8.562766076419715	7.32914429957102	7.7694099950877344	7.460442310601355	7.988335580682859	7.84286754988017	9.362912966899309	8.77043656398857	8.232065278367324
b1109	7.029003122080111	6.510581413472625	7.3167703325500355	7.750269499200669	8.11846868875639	6.225411384422865	7.42525584438903	6.194525452749851	7.84722508850364	6.42497149720909	6.52166996826726	7.82025578711573	9.25362777242524	7.247276287213128	6.402073985730565	5.853779150530535	9.246553069019155	6.560268214220075	6.51307989893874	5.7148698265114	7.22692789576506	6.655836447950636	8.625048827520715	7.894938274861721	7.233058098270179	7.885229557397415	7.066139248192525	7.31710964424043
b1110	3.050729017795545	3.320117786301605	3.01996025043999	4.238340444487605	5.909349496731025	2.575330521836245	2.734657898124545	1.981679085805375	2.59988051624717	3.51604358722149	2.96940483158793	3.46715837246092	5.82384025972398	2.7327974702148077	2.162194698016425	2.298301308863265	7.869894072944575	2.7035368955158203	2.042278509564135	3.1899054787551098	2.330878691609	2.3159007193629	3.169974577668195	3.22674769366705	3.91659442863816	3.200815358912135	2.9685310965860454	3.85089017686962
b1111	5.954386731311034	6.786865487614335	6.51119597396978	6.623562339263399	6.72349002634134	7.03590101774641	7.005181306580139	5.998136541724415	5.90777904162632	6.20730644138624	5.70525714211969	5.75653815064323	5.46976591554468	6.966306969133085	5.932538649538455	7.811298980533025	7.867905521671235	6.138607220845255	5.916708932563186	6.528719087638895	6.465915831716165	7.0955588800571	7.222119668583395	6.52495507895555	7.618539089073565	6.44772585803908	6.420069310141855	5.731506040157485
b1112	6.574530972723075	4.3599078586503754	4.55585828993888	7.088187387530975	4.72516329913475	5.070244529391919	6.339628905436745	0.7257816858265	6.41944206546441	3.1586646000885	6.04466126037717	3.1111175210619	3.19477781750013	3.881502682313695	2.21083672229188	2.0646923973600098	9.530222983907564	3.555357520655685	3.8812207486758297	5.278951052757505	3.421269748550955	2.02890432167585	3.9195925869404	3.45245293129153	3.633197595311845	6.79233571461465	6.110163993509305	6.572810100656465
b1113	5.01125947705701	6.43581274337167	6.7164326677988555	5.548301577448925	6.496188966361714	5.6506016488394994	6.23611663463908	6.444170830389805	4.56852617209246	5.70414904043214	5.32891513184648	5.47967936869419	3.11601149200603	5.837029845456251	7.02910559916836	6.804159863526655	5.883756443007535	5.911164950826935	6.224303541636835	4.138642998047445	6.08165559138998	6.050357329429785	5.77751141150576	6.098611365157931	5.5842925844411955	5.94526547419702	3.868661997072265	6.571160985888445
b1114	7.133980478883824	7.32320062248719	7.190827825864716	7.414900904531505	7.494307144711875	7.303168927522901	7.395868881950875	7.32837126167275	8.03083096594343	7.28974590602876	7.14757677893775	6.84633800992747	7.32734445937295	7.065750620076803	6.89324368655183	6.273250010928775	7.01432128308444	6.837724002559525	6.882300605345176	7.6170317412962	7.031886468813401	7.217828387381405	6.9458009666765	7.06383456279831	6.977610634894595	7.317255737812475	7.443643935435659	7.153590805729095
b1115	1.0329949498869	1.59534115696278	1.042220967042137	1.53570632815073	1.2692280001157	2.236321618140675	2.31780765057543	0.2519411013197435	0	2.11886496284718	1.1017194242947	0.941418624115017	1.98100464586286	1.2442091839827405	1.274736247899208	1.2801512388944554	1.8907899377776	1.47117548853294	0.6630454023445395	1.5154829252994402	0.915418807357507	1.703816967554085	0.7519566687237611	1.54272253377989	1.570982382765328	1.57807728016309	1.728989695377595	0.877405433772567
b1116	6.564326973219115	6.425757331030825	6.672041084394335	7.069847164446696	6.99657927012661	6.539164025436005	6.751642509323474	6.582666597602165	6.79725261863875	6.77038374855812	6.80026832299913	7.09300800446349	7.3588089011582	7.03755880650314	6.31687587643674	6.2576504789435745	6.56418366914728	7.123748699189759	6.92421088415606	7.5771016297164255	7.192568907477165	6.721476907499396	7.049483151120199	7.133120787038065	7.329801312940384	6.47412245321237	7.256283156178055	6.879043781651966
b1117	6.62493167196188	6.485804148762485	6.508034894190841	7.00368064645755	6.83154727488195	6.177276914186249	6.235678535253145	6.593209914762875	6.7127014448124	6.64866715435472	6.90196468257577	7.47848978573284	7.16728469214696	6.4997331457611045	6.50220888798902	5.74808836767518	6.331828827059706	6.588691792182645	6.4791920487793995	7.15382948214285	6.774222666356635	6.564149526360735	6.535685823993835	6.705372005953775	6.686564946775815	6.129530018575445	6.705375200435565	6.55450482077009
b1118	6.5692616147777	6.80205683247326	6.9423164603917	7.10057276295138	7.02819217441318	6.3782370876259	6.27038609487217	6.794198777111385	6.81206938799884	7.17401438748956	6.70274269051184	7.24677607600017	7.22255289075559	7.0604013743396665	6.831467859154635	6.9425400181233705	7.347816836404645	7.2477732578762	6.9480539280185205	7.68879930857175	7.20025783828949	7.20802803166895	7.010097293535065	7.207444660632476	7.56957656559895	6.77397075171394	7.179112277089115	6.93251209447266
b1119	6.750354443058114	7.384643449772755	7.291568056936645	7.287961460935045	7.357495820709096	7.191143789447684	7.09241416231572	7.329008113491614	6.7003035646918	7.17404144288197	7.00842061988415	7.65456677610929	7.7130140745869	6.819672654269238	7.15386161690116	7.09753719239216	7.785309391396825	6.7605767604209	6.414785942236694	7.494540534354655	6.879206501825375	7.14517338107215	6.815054009711525	7.175395369667211	6.9609975605520145	7.10369766595647	7.1552826949804995	6.915397239096185
b1120	7.101413728730645	7.1679388942164	7.152974325245404	7.292420343030489	7.45513749202173	6.79926349142601	6.883458324745735	7.639294252514775	7.19047291441312	6.70593972289467	7.03913502534992	7.71240749062907	7.74430038493108	7.204250658764368	6.815754772449415	6.99749451084654	7.359932643440045	6.950604169018565	6.73692521622766	7.756945681350265	6.868376495851105	7.149991353562955	7.08192805984973	7.42591469276425	7.33873354014035	7.51240072448509	7.583397549023405	7.02025049307418
b1123	9.40699400407672	9.303423274265873	9.56001129395744	9.35745293385998	9.451331420520455	9.20354117297332	9.675865683955674	9.335376152641864	9.63719447675396	8.83650783017104	8.96650873519532	8.8959350932951	7.41638978457675	9.557968120256202	9.443122503215273	8.695370225814465	8.80421569096169	9.063943634817122	9.322451016323225	9.05789501009804	9.777601702778467	9.36290136423297	9.611714138232866	9.4334802140855345	9.32734577688825	9.806010760196916	9.536524502402427	9.717805441156877
b1124	6.20419997094654	5.647345386833365	5.805314578879285	5.864412890207575	5.604925125538735	5.998881984665065	5.91587913647651	5.314764978107565	6.58782517456884	6.14295833496337	6.13207800931653	5.81543592784134	5.1225570137284	6.50535224341887	6.30977165573162	5.07227503596982	6.23893329536774	6.426431863299506	6.479720829396435	6.445718292375745	6.732933169728295	6.131099839454835	6.48551745246097	6.167386146675235	6.284914682876366	6.594615938611295	6.4165246294445	6.570122891312479
b1125	5.68294454700103	5.735094639301559	5.1285990261161505	5.321954256579875	5.917238085513805	4.710703486584116	4.825884587255165	4.26746562916271	5.78030684341722	5.40934758471338	5.65935501521438	5.47781676325976	4.69184031770788	5.9076694870125595	5.374418980531165	3.889961092531025	5.36791543869163	5.622904532103496	6.069957794300301	5.85348594272369	6.19304490111011	5.821444527092755	6.064183604147605	5.49901957156659	5.900237268205965	5.739343802974325	5.785847251250695	5.781438632737419
b1126	7.583727064644255	7.421101945506139	7.393334221237071	7.352800869913165	7.342920799245896	7.8105283236338	7.71528783159125	6.1356992382204005	7.63767864294442	6.95101979434054	7.27030526333098	6.90305581726612	6.41722808531245	7.392696069279167	6.59529956012218	5.4811500488392255	7.102748558299395	7.316440592382365	7.35019173682878	7.251595486166215	7.722670762721695	7.132633295795305	7.343522327977265	6.964742957908705	7.430056690854675	6.699502989485586	7.279534473477515	7.238445614322425
b1127	6.291220268314396	6.834952580473785	6.448649374804965	7.006677166646375	6.571753349095795	6.103051102901025	6.0847349755142695	7.77891908345167	7.7686940319718	6.98231342302422	6.59467682147765	8.10303117103263	7.40222179643895	6.639024115416912	7.399242948406615	8.19621937783606	8.04192591341114	6.82114866288136	5.844954764821675	7.95451418690451	6.2872045571964055	7.027031711767475	6.309949709779795	6.566911293527035	6.6729112854536154	8.03971448670887	7.535116708336685	6.9715774065784455
b1128	8.135297431570386	8.260699432333835	8.238223412124494	8.37383965147522	8.377908501119075	8.411426464205014	8.45918664402803	8.330403296090605	8.39548004076653	8.57694751334371	8.01785448616777	8.82754252624625	8.58953786489215	8.325940133626757	8.301376521779297	8.42224402003224	8.696674736443105	8.271196325599881	8.12358277206706	8.68371145894952	8.222375045468855	8.318534643273004	8.257572292952926	8.59347008320381	8.439288334213849	8.463898125645205	8.473544158081255	8.494224182564821
b1129	6.713769489012655	7.085642554058175	6.80170595199954	6.940333690249165	6.96197149603491	6.81326954885275	6.93807281712341	6.99523731972132	7.33519262743734	6.58763437542795	7.05557082876896	7.44224958331985	7.0923679789304	6.800681703116645	6.67756821369244	7.127680905146015	6.9815623925265005	7.291101264420885	6.695373738063225	6.884520613280155	6.84988369026537	7.02199006974482	6.763011469365915	6.76769132815804	6.625568270229735	6.924395981097125	7.053941725381045	7.42669421512724
b1130	8.01107321097936	8.506131644024364	8.079879299668029	8.189296738321964	8.059043189736185	9.192492134921777	9.556374985789915	7.996294442589505	8.00772963642117	7.60578158748982	8.46892961760795	8.16836953468089	8.45851315993184	8.120244646825691	7.981664793602395	8.768823025475669	7.688684275996915	8.600085087221135	7.754549743660325	8.442696986209974	8.073862864137354	8.294193103147155	8.1493131997742	8.22417985143869	8.01352610699189	8.9106042981106	8.697049003122466	8.9228409425952009
b1131	9.69427141597035	8.823327713587306	8.700455210963739	8.935010094466605	8.963674809452371	9.748388899797977	10.11063066911115	8.15785092798767	9.89759789757063	8.5430443870869	9.34087504753204	7.18581523646622	6.83016509481812	9.41310977939142	8.934428832925274	7.69901525848179	8.18323618594329	9.29393252349778	9.83810580056644	8.85797371260521	9.594067732239576	7.89977000499767	9.546796017535534	9.20401337268948	7.406021726606005	9.221663599781875	9.475079365251077	9.456165303565896
b1132	8.209511492880651	8.092107787474966	8.017371753743195	8.037075402013249	8.107887410586835	8.409452941371676	8.311544871542111	7.27589845786457	8.23156567380585	7.77481893851609	8.27674303230897	8.09062998990748	7.0034752774749	7.452100449918636	7.155200371745835	6.161660846083111	7.60717640233129	6.806446339557125	7.397542854078765	7.40601336804923	7.804964656591125	7.30009404022863	7.4756321106162495	7.4319931372426495	7.0622635651804355	7.166368022486999	7.66920699813746	7.503143364340195
b1133	8.447143187103554	8.370475117640371	8.37524885112591	8.45315062337063	8.47893683229799	8.5447549318939	8.490553867014645	7.981072350618865	9.06757864304548	8.62197892752401	8.41002870580525	8.71515451490902	8.12353009088757	8.375279857703127	7.98240322023878	7.20047852953826	8.14806095053527	8.604425492252155	8.508392631623325	8.594487084906426	8.80131442429756	8.39549845650159	8.51758525436032	8.33412692118182	8.45687804064759	7.959473668755795	8.622769883865036	8.37454280557348
