locus_tag,mean_exp,gci,gene_name
b2366,4.631114681184377,0.10458160594296774,dsdA
b2378,3.9174706544640374,0.1652092367815901,lpxP
b2380,4.755164246290784,0.06301607736599009,ypdA
b2428,4.712282757011091,0.0745792754286098,murQ
b2429,3.59771584285739,0.04960979952346591,murP
b2438,4.596079090580375,0.25789438297727624,eutK
b2439,4.75674390586203,0.32461331156203616,eutL
b2440,5.200475599326558,0.12410326898845912,eutC
b2441,5.1738605889946,0.1928037171503381,eutB
b2455,1.4535603953070564,0.02965655519778977,eutE
b2468,3.8343863785288246,0.2680893041140609,aegA
b2469,4.661823587892808,0.2565223900197386,narQ
b2487,3.110516657347578,0.06983295485562435,hyfG
b2552,5.457520346330312,0.01429586109500306,hmp
b2554,5.452767651071721,0.19574065500802987,glrR
b2561,5.054761595270103,0.09139914645719348,yfhH
b2616,5.564913927836586,0.02107031023957887,recN
b2634,1.5824845899384516,0.33229373900271814,yfjR
b2670,3.4237601193413996,0.337471760519256,alaE
b2678,4.805454050647579,0.02964509384787117,proW
b2686,4.970517582446155,0.30452508299285924,emrB
b2698,3.0350691426938914,0.2043986492243551,recX
b2705,4.520770450393326,0.02803557303534628,srlD
b2706,2.5246212725013404,0.08180318631669237,gutM
b2712,4.058695550680397,0.23780930193268385,hypF
b2720,1.7856913031119812,0.06816922950289525,hycF
b2721,2.36279677871504,0.0633963276159781,hycE
b2722,1.4820895661521465,0.03726900687898214,hycD
b2726,2.75693963711921,0.26860751763584406,hypA
b2727,5.271378784432428,0.4614974065608783,hypB
b2728,2.7482242113656516,0.3839850803263103,hypC
b2729,5.173184566008607,0.28122110947309714,hypD
b2730,5.108063153013864,0.15503919142234332,hypE
b2766,3.3203486285414665,0.11533983644062527,ygcN
b2797,5.46369816091527,0.23200790618710007,sdaB
b2798,5.418484326521014,0.1237662804999826,ygdG
b2839,4.179156748423767,0.19443238173396363,lysR
b2845,2.9022086198256405,0.02761373401780125,yqeG
b2871,1.700179413577119,0.05438031406811085,ygeX
b2880,2.139871979037269,0.03268709697859721,ygfM
b2945,3.163048138986182,0.5193424471671213,endA
b2957,4.364380960341269,0.29942529117442096,ansB
b2966,3.9898251403457983,0.3039330729255022,yqgA
b2969,1.7341948582384428,0.04501767209781789,yghE
b2970,2.5550037526697778,0.16465058937445776,yghF
b2991,2.8001665848161013,0.00137184962732364,hybF
b2992,5.093249629068924,0.12095541398059624,hybE
b2994,5.214385703434359,0.14425028622373445,hybC
b2995,3.287814373389622,0.24106007407742497,hybB
b2996,4.282984758043798,0.3447508752640412,hybA
b2997,4.872091205854108,0.43649823900180096,hybO
b3010,5.401447981173382,0.04471271030693297,yqhC
b3025,4.092100343365585,0.00905446415036916,qseB
b3043,2.6233318530875156,0.0927939109639486,ygiL
b3060,2.538063391029654,0.36577636553196974,ttdR
b3075,5.38187186372308,0.241478079222629,ebgR
b3084,5.007453633851789,0.13396082605215975,rlmG
b3085,4.853165349185798,0.1876656630547151,ygjP
b3088,3.6914007509666344,0.23017511232790144,alx
b3092,5.292443377372268,0.00805010419563277,uxaC
b3110,2.833234368475556,0.12413606173543366,cyuP
b3136,1.3084269104086614,0.06988318806953771,agaS
b3158,3.639565275037485,0.44960246696462447,yhbU
b3159,3.752190577019433,0.3898169884222096,yhbV
b3161,5.5303940970389505,0.2087261073911928,mtr
b3188,3.4067771082507483,0.2346736998286225,sfsB
b3211,3.195218784491624,0.40786806828583233,yhcC
b3214,5.3037882889804555,0.4086425157593142,gltF
b3238,3.024959154443048,0.2119948755795884,yhcN
b3258,4.866996894621926,0.2395920090437781,panF
b3265,0.9568995598068456,0.20881026669117525,acrE
b3299,5.428754747397533,0.04432556994484643,rpmJ
b3326,2.649511589628079,0.08448270442636614,gspE
b3327,2.258125457124547,0.06331307322017675,gspF
b3348,5.3013342218509925,0.08552595928976765,slyX
b3364,4.691783367595823,0.10324482002662556,tsgA
b3365,4.837844399572274,0.3259475555594664,nirB
b3366,2.4765177958330966,0.1833797094536064,nirD
b3367,3.905978724961827,0.3122866016492827,nirC
b3374,3.531126559129,0.1179330030508772,frlD
b3377,2.4929594934926835,0.01673515009974051,yhfT
b3410,3.628565767203013,0.08896239513603765,feoC
b3412,5.298053067092351,0.284526874476025,bioH
b3415,4.9618070623134445,0.01349216691421825,gntT
b3422,3.0397355016617853,0.1254123642616541,rtcR
b3437,3.652198406267187,0.2165040709230822,gntK
b3441,4.6747372398369915,0.1588719118933716,yhhY
b3459,4.7941527761038145,0.3780587031393681,panZ
b3466,3.739793941389116,0.0823809092320403,yhhL
b3469,5.122425703742699,0.1648515842104097,zntA
b3473,5.196443680336321,0.2000455439238179,yhhS
b3476,3.399008817352102,0.2617885254587168,nikA
b3477,2.117051443092407,0.21644059010680664,nikB
b3478,2.049634314637153,0.20310496945056955,nikC
b3479,2.825583731601054,0.22768315609903844,nikD
b3480,3.0362868727211523,0.098812147798673,nikE
b3481,5.48630044606285,0.2651495255625877,nikR
b3502,2.9553116526302694,0.03975365739668835,arsB
b3518,3.886903309899513,0.04815258626049557,ccp
b3552,4.727441908442548,0.14282672846922406,yiaD
b3573,4.589425803410979,0.2805420895639612,ysaA
b3606,4.979446600596747,0.04155688968039021,trmL
b3642,4.7737090817723375,0.2527561334552171,pyrE
b3646,2.575903857531053,0.37878470099556066,yicG
b3662,3.6952735251762943,0.03447355734271257,nepI
b3663,4.4199192583377664,0.01495052142270635,yicN
b3673,1.4478029198346996,0.3144989913525653,emrD
b3711,4.672273978009447,0.03331585846563269,yidZ
b3712,5.45116639551091,0.18694623081642597,yieE
b3743,4.708514323570452,0.1875929983594858,asnC
b3754,4.290019350594942,0.11026663999531831,hsrA
b3769,4.779490065777797,0.0889937310782902,ilvM
b3773,4.2753417216521825,0.3710290527025513,ilvY
b3790,5.400219374502722,0.4076638118182244,rffC
b3792,5.3547701408133745,0.02858274578340726,wzxE
b3817,2.305150831931149,0.10524358797156998,yigF
b3819,4.857366505860322,0.11340589921094354,rarD
b3857,5.550105660909984,0.06885074041972672,mobA
b3861,2.2448561767742765,0.009625749287957,yihF
b3892,5.511729358247335,0.09269983190374134,fdoI
b3893,5.422323124976766,0.11313204807739748,fdoH
b3902,1.4706993415153833,0.1520145790821561,rhaD
b3903,1.5293248034651004,0.26921874229538395,rhaA
b3918,4.848744391930076,0.07790495591691815,cdh
b3937,4.511356369218847,0.01164062889054416,yiiX
b3943,3.647909502629716,0.10849529682777546,yijE
b3989,3.955805084628794,0.03076794159709038,yjaZ
b4002,2.5180229620303405,0.00389688649774383,zraP
b4003,3.4287996138612873,0.2660312526785636,zraS
b4020,5.384462057289792,0.29978353138069896,yjbB
b4027,1.5252784819575729,0.00105122955113701,yjbF
b4028,1.291583213131278,0.0601376370999676,yjbG
b4030,4.619309293289726,0.02615854977564338,psiE
b4044,3.9744273863981063,0.1477373073612779,dinF
b4070,3.6484842485798703,0.2562095373229891,nrfA
b4071,2.1049601856705937,0.21924566014733696,nrfB
b4072,1.6610259724646013,0.1858611619830366,nrfC
b4073,1.7474863570594286,0.03123303729607877,nrfD
b4079,5.079061065426096,0.20429923174119904,fdhF
b4080,1.7214110457179823,0.1445437112009126,mdtP
b4095,1.299557046688125,0.16323298364273425,phnM
b4116,3.2556156427228324,0.11526353785861344,adiY
b4122,3.6548912175640935,0.34504116088020625,fumB
b4123,3.541718013369504,0.17186277726304827,dcuB
b4128,2.179932086260065,0.13242117035945442,ghoS
b4133,2.90333882466308,0.10575104260370184,cadC
b4145,3.3517998174953068,0.00844323762990136,yjeJ
b4150,5.185335629855588,0.35894650103414927,ampC
b4192,3.4707085406047335,0.15440731366990082,ulaG
b4195,2.4863330886472417,0.1336608265864532,ulaC
b4198,3.3027325395436073,0.14095338657402157,ulaF
b4209,3.127496381355266,0.08597297634359524,ytfE
b4211,4.725932309209408,0.1442491944217298,qorB
b4242,5.5605937918029165,0.01007062900667771,mgtA
b4249,3.0847448063436764,0.01723075160158436,bdcA
b4288,3.2178971132318983,0.25269592682143716,fecD
b4289,3.2170993138228257,0.20410925942439612,fecC
b4290,4.73073078678642,0.27106383230683423,fecB
b4291,4.804433590685563,0.16422895637571874,fecA
b4306,2.9263713286603235,0.00604431879261734,yjhP
b4327,5.160297539751911,0.03355031417151008,hypT
b4330,1.9978275996449837,0.2594455132584599,yjiH
b4335,3.863227120417896,0.05479443436789952,yjiM
b4337,3.822770544792845,0.2225129277877432,mdtM
b4354,4.10520868649017,0.02456413538205741,btsT
b4363,2.822818193483855,0.21682349717948332,yjjB
b4364,4.453713529617777,0.2846432313502775,yjjP
b4379,3.3439080373355745,0.2656429279995768,yjjW
b4380,4.227102750435982,0.4335269875455249,yjjI
b4385,5.478470525350253,0.44707396968343543,yjjJ
b4386,5.484860187220984,0.24185005624840084,lplA
b4387,5.277422103057772,0.2605311896038892,ytjB
b4403,5.269790127046739,0.1066904556507172,yjtD
b4466,5.079248457915752,0.149958524534167,yghJ
b4470,3.889866650962756,0.2213592731852878,cyuA
b4476,3.1679716901859756,0.1369812141429052,gntU
b4483,5.312469522152319,0.20837543898516067,tatD
b4506,0.8786030629685291,0.10451261076386524,ykgO
b4593,0.7052633862460578,0.01064611311312959,ymgI
b4676,0.8999395038602552,0.00408486542626143,yoaK
