locus_tag,GCI,gene_name
b2449,-0.45223088123113225,yffR
b2451,-0.31012762369722235,eutA
b2452,-0.2855819600866547,eutH
b2453,-0.15353719511292396,eutG
b2454,-0.10977877278700839,eutJ
b2457,-0.24032402042982667,eutM
b2458,-0.3079095973838109,eutD
b2459,-0.32801283366331657,eutT
b2460,-0.3181481918580875,eutQ
b2461,-0.41760604215450664,eutP
b2463,-0.5232419121349668,maeB
b2464,-0.5059967940551343,talA
b2465,-0.46905405332488664,tktB
b2466,-0.38607030188340197,ypfG
b2467,-0.17624442703674162,nudK
b2470,-0.14640969001829887,acrD
b2473,-0.3120839871001209,ypfH
b2474,-0.18563645784273314,tmcA
b2475,-0.4235117623272656,ypfJ
b2476,-0.26142020537621463,purC
b2482,-0.3215401659098584,hyfB
b2484,-0.1397667048383917,hyfD
b2486,-0.30904289686878733,hyfF
b2489,-0.12656632291447428,hyfI
b2491,-0.5557264950748029,hyfR
b2492,-0.3146925586427161,focB
b2493,-0.14589562017910226,yfgO
b2494,-0.4086770823064478,bepA
b2495,-0.23115710620603958,yfgD
b2499,-0.3145187160448185,purM
b2500,-0.13530092831007864,purN
b2501,-0.24478257310827253,ppk
b2502,-0.2832104870883473,ppx
b2503,-0.12404654675503436,pdeF
b2504,-0.44165525333544,yfgG
b2506,-0.2784247337028602,yfgI
b2510,-0.006249041056272384,yfgJ
b2512,-0.14910632768026624,bamB
b2515,-0.25053528142078413,ispG
b2517,-0.05649314133508719,rlmN
b2518,-0.2308774850693573,ndk
b2519,-0.24205386907259957,pbpC
b2520,-0.19591173910918608,yfhM
b2521,-0.21071544968170094,sseA
b2524,-0.11584204258566268,iscX
b2527,-0.04906823593568177,hscB
b2528,-0.29938906408885785,iscA
b2529,-0.3471448335719981,iscU
b2530,-0.23572863463309976,iscS
b2531,-0.5459248149503466,iscR
b2533,-0.06052662105527091,suhB
b2535,-0.4049160051661184,csiE
b2536,-0.39320379835130387,hcaT
b2537,-0.5960388678554013,hcaR
b2538,-0.6738153786753454,hcaE
b2539,-0.20660372710977148,hcaF
b2540,-0.08523990946027654,hcaC
b2541,-0.27066026496380174,hcaB
b2542,-0.24756933616119137,hcaD
b2543,-0.5598975336950915,yphA
b2544,-0.4093388118121856,yphB
b2545,-0.29861743705508725,yphC
b2546,-0.29170295649187106,yphD
b2547,-0.44342505251731706,yphE
b2548,-0.5799713284487129,yphF
b2549,-0.386497228798454,yphG
b2550,-0.4247537899479388,yphH
b2553,-0.19211945876846084,glnB
b2556,-0.2254630140008716,glrK
b2557,-0.1443597878996559,purL
b2558,-0.4546334260046268,mltF
b2559,-0.13737511218212495,tadA
b2560,-0.2368305782267142,pgpC
b2562,-0.28462970732761816,yfhL
b2563,-0.0642139521535211,acpS
b2565,-0.2427238959955662,recO
b2566,-0.13868483022861128,era
b2567,-0.31122029977883103,rnc
b2568,-0.29205801925190367,lepB
b2570,-0.43028560063608207,rseC
b2571,-0.5258745815710337,rseB
b2572,-0.3228955961662567,rseA
b2573,-0.4880673634311359,rpoE
b2575,-0.4099739058988113,yfiC
b2577,-0.55642741645667,yfiE
b2578,-0.6221745517367537,eamB
b2582,-0.2689987654498794,trxC
b2583,-0.046714012900061,yfiP
b2584,-0.4272717056466957,patZ
b2585,-0.41973402671925963,pssA
b2586,-0.2652475436332034,yfiM
b2587,-0.5006405392642597,kgtP
b2592,-0.19793412624175546,clpB
b2597,-0.006141811890548605,raiA
b2599,-0.21482877961497404,pheA
b2600,-0.22434840607523263,tyrA
b2601,-0.23735543537650164,aroF
b2602,-0.6110119918815831,yfiL
b2603,-0.11617007563499242,yfiR
b2604,-0.17376687470508284,dgcN
b2605,-0.12244496642992182,yfiB
b2611,-0.021184107019903226,ypjD
b2615,-0.14621354620394716,nadK
b2617,-0.22422434998474092,bamE
b2618,-0.008476301591331562,yfjF
b2619,-0.3306848963496507,ratA
b2623,-0.3801844309983968,yfjH
b2625,-0.3822148198071055,yfjI
b2626,-0.3321683265928622,yfjJ
b2627,-0.40709260835892797,abpB
b2628,-0.04763656145918277,abpA
b2630,-0.25626428764458203,rnlA
b2631,-0.4527339045448391,rnlB
b2632,-0.2812477436240644,yfjP
b2633,-0.21529017954902532,yfjQ
b2641_2,-0.5916774303897618,NA
b2642,-0.41440711597489077,yfjW
b2647,-0.4973171781998379,ypjA
b2650,-0.15876735409821138,ypjC
b2659,-0.5014222332185563,csiD
b2660,-0.4805941159696164,lhgO
b2661,-0.4843406959943549,gabD
b2662,-0.4832759667772892,gabT
b2663,-0.602364119043851,gabP
b2664,-0.44977161149441136,csiR
b2665,-0.5366146281265766,kbp
b2666,-0.14151558923082044,yqaE
b2667,-0.21562983909505232,ygaV
b2668,-0.4502289909856258,ygaP
b2669,-0.1670754591334416,stpA
b2671,-0.4777668746181616,ygaC
b2672,-0.5375199666749878,ygaM
b2673,-0.5018475916194132,nrdH
b2674,-0.4600171118251183,nrdI
b2675,-0.5341176306809876,nrdE
b2676,-0.6169702379150402,nrdF
b2677,-0.14048413808842192,proV
b2679,-0.011558409510727986,proX
b2681_1,-0.20727887511835433,NA
b2681_2,-0.23512274907229572,NA
b2682,-0.16203496543797197,ygaZ
b2683,-0.11949712354977415,ygaH
b2687,-0.0463933176519856,luxS
b2689,-0.2177064891421387,yqaA
b2696,-0.10961710882340983,csrA
b2701,-0.2696462645570153,mltB
b2702,-0.05316879525827535,srlA
b2703,-0.07782898458884625,srlE
b2704,-0.008895462048987089,srlB
b2709,-0.06449323710721258,norR
b2710,-0.435851620000687,norV
b2711,-0.34786202199342264,norW
b2713,-0.3337062507914051,hydN
b2714,-0.20935632394841938,ascG
b2715,-0.19821879044753418,ascF
b2716,-0.43500430577393495,ascB
b2717,-0.2512912447171483,hycI
b2718,-0.2209335150596115,hycH
b2719,-0.10128325319760048,hycG
b2723,-0.033014949286320164,hycC
b2724,-0.05049821416038977,hycB
b2725,-0.09335382961895224,hycA
b2731,-0.2702213449860627,fhlA
b2732,-0.3198963187803437,ygbA
b2735,-0.43741577249244185,ygbI
b2736,-0.27284378259486286,ygbJ
b2737,-0.29021270528987186,ygbK
b2738,-0.2359599996859296,ygbL
b2739,-0.33457996401213985,ygbM
b2740,-0.28642783554471296,ygbN
b2741,-0.5636023739188527,rpoS
b2742,-0.40658627749109444,nlpD
b2743,-0.42726817643214676,pcm
b2744,-0.014826971804553286,umpG
b2745,-0.07283500682710342,truD
b2748,-0.39576533269198483,ftsB
b2749,-0.3517961213411865,ygbE
b2752,-0.03648291320144729,cysD
b2753,-0.3853017710471438,iap
b2754,-0.39628693978139845,cas2
b2755,-0.29603043921051453,cas1
b2756,-0.3453928791688622,casE
b2757,-0.31650863469367446,casD
b2758,-0.4573304349885262,casC
b2760,-0.4636698582780889,casA
b2761,-0.4891008326554354,cas3
b2765,-0.007244428789293553,queD
b2768,-0.22154364456842962,ygcP
b2769,-0.21410803043170365,ygcQ
b2770,-0.2671380301575902,ygcR
b2771,-0.2511257602389113,ygcS
b2774,-0.1133639006190867,ygcW
b2775,-0.2561458284256223,yqcE
b2776,-0.40186476605813903,ygcE
b2777,-0.10225170113123137,queE
b2781,-0.30486162431601693,mazG
b2782,-0.4961965956505261,mazF
b2783,-0.2586726376452488,mazE
b2784,-0.04328177564484617,relA
b2785,-0.03717479562533293,rlmD
b2786,-0.20441578650114192,barA
b2787,-0.39792752884573807,gudD
b2788,-0.384623596696938,gudX
b2789,-0.3674190913576269,gudP
b2790,-0.18402661029199668,yqcA
b2791,-0.00764178544728876,truC
b2792,-0.09090024922933433,yqcC
b2793,-0.015723892124425456,syd
b2794,-0.07020413446320428,queF
b2795,-0.19047748249774082,ppnN
b2799,-0.3539578994485826,fucO
b2800,-0.2813831256609129,fucA
b2801,-0.24665006157287012,fucP
b2802,-0.199195196997341,fucI
b2803,-0.16807253820150378,fucK
b2804,-0.1655691245708692,fucU
b2805,-0.4067334452361682,fucR
b2807,-0.1777663771294721,ygdD
b2808,-0.223808612389467,gcvA
b2809,-0.5106251864827994,ygdI
b2813,-0.21785968879823991,mltA
b2817,-0.047833423686615195,amiC
b2818,-0.11840699666248952,argA
b2819,-0.22482113594726041,recD
b2820,-0.10203859302032886,recB
b2821,-0.4042477353077988,ptrA
b2823,-0.31932148878384037,ppdC
b2825,-0.36970579759120276,ppdB
b2826,-0.5603212096860883,ppdA
b2827,-0.04385036300354854,thyA
b2828,-0.05295380382260043,lgt
b2829,-0.044793204200141094,ptsP
b2831,-0.23692133901460677,mutH
b2832,-0.21272639547112487,ygdQ
b2833,-0.40106096287085674,ygdR
b2835,-0.2504673618071843,lplT
b2836,-0.16800951853781948,aas
b2837,-0.11636381383829271,galR
b2838,-0.24519607081063696,lysA
b2840,-0.5117353461893591,ygeA
b2841,-0.35610293841803287,araE
b2842,-0.32861933754325895,kduD
b2843,-0.2854590608669395,kduI
b2844,-0.48352092010776415,yqeF
b2846,-0.26371908078624007,yqeH
b2847,-0.25820225776549177,yqeI
b2848,-0.3021975786020141,yqeJ
b2852,-0.25881669068323043,ygeH
b2859,-0.27192511823065896,ygeO
b2860,-0.07343603482663488,insD-4
b2861,-0.25126300205583174,insC-4
b2863,-0.29521348782559864,ygeQ
b2865,-0.2665683145133345,ygeR
b2866,-0.3541493868190612,xdhA
b2867,-0.27985308590295127,xdhB
b2868,-0.346112864853374,xdhC
b2869,-0.24181440857397155,ygeV
b2870,-0.06623183400008069,ygeW
b2872,-0.1259358804773547,ygeY
b2873,-0.17913288632311494,hyuA
b2874,-0.4329566767073878,yqeA
b2875,-0.2076149388151744,yqeB
b2876,-0.10422851006163823,yqeC
b2877,-0.15403465644658676,mocA
b2878,-0.1969582014383645,ygfK
b2879,-0.11384390949026296,ssnA
b2881,-0.19381776309643195,xdhD
b2882,-0.39874564981638594,xanQ
b2883,-0.36006189707885594,guaD
b2886,-0.2943661514703636,ygfS
b2887,-0.4508803719649009,ygfT
b2888,-0.5247478144087702,uacT
b2889,-0.45174850175982534,idi
b2897,-0.11658748254086237,sdhE
b2899,-0.5468896840184987,yqfA
b2900,-0.009265842697663113,yqfB
b2902,-0.11231836129740104,ygfF
b2910,-0.2906540462017499,zapA
b2912,-0.11878200992784059,fau
b2913,-0.05168766064801136,serA
b2917,-0.2500528323886144,scpA
b2918,-0.04420073880145201,argK
b2919,-0.08036900208757551,scpB
b2920,-0.06785641234429086,scpC
b2921,-0.46496549349365407,ygfI
b2922,-0.06327660492959178,yggE
b2923,-0.04236497058429997,argO
b2924,-0.03418329252512041,mscS
b2928,-0.15183603536489668,yggC
b2929,-0.2736244372574645,fumE
b2930,-0.37002335922094676,yggF
b2933,-0.4874410759939258,cmtA
b2936,-0.24023162942722695,loiP
b2939,-0.006690856265766679,yqgB
b2942,-0.06021581964333166,metK
b2944,-0.3363963486562859,yggI
b2948,-0.26683894156001026,yqgE
b2949,-0.04264309795056927,yqgF
b2950,-0.13728294976260647,yggR
b2952,-0.03707735584396783,yggT
b2953,-0.009564454996185724,yggU
b2956,-0.25191917317599777,yggM
b2958,-3.217801322706465e-4,yggN
b2959,-0.031485723732642336,yggL
b2960,-0.23788791985112387,trmI
b2961,-0.22816804518639106,mutY
b2962,-0.26321072182756616,yggX
b2963,-0.21393378447028027,mltC
b2964,-0.1794921204276772,nupG
b2968,-0.33416733656029196,yghD
b2971,-0.037500603965975224,yghG
b2972,-0.024586129540304587,pppA
b2975,-0.4969243881080461,glcA
b2976,-0.28244454929436974,glcB
b2977,-0.27881631438439486,glcG
b2979,-0.3628781200109702,glcD
b2980,-0.5045649683141922,glcC
b2981,-0.45344918554447133,yghO
b2983,-0.3362545956948424,yghQ
b2984,-0.04377945996623058,yghR
b2987,-0.3328582977188,pitB
b2989,-0.5849888833905864,yghU
b2990,-0.21806955844416637,hybG
b2998,-0.349517999449798,yghW
b3001,-0.4011516739092082,gpr
b3002,-0.17113838484938246,yqhA
b3003,-0.44377036985678753,yghA
b3005,-0.19590091671335685,exbD
b3006,-0.10094088939369542,exbB
b3008,-0.2987542285110205,metC
b3012,-0.26288706317806243,dkgA
b3013,-0.3411819393764725,yqhG
b3020,-0.39445130699638115,ygiS
b3021,-0.39515444916712156,mqsA
b3022,-0.4913722154801972,mqsR
b3023,-0.22515852421851645,ygiV
b3024,-0.26500405105766345,ygiW
b3026,-0.22490445776593085,qseC
b3031,-0.15475945572964966,yqiA
b3032,-0.04266270380111379,cpdA
b3033,-0.2680648875231947,yqiB
b3034,-0.275458930640042,nudF
b3039,-0.1399637959332986,ygiD
b3040,-0.16783747145655847,zupT
b3042,-0.013208581892963886,ubiK
b3046_2,-0.47143943542080874,NA
b3047,-0.36972424282359245,yqiH
b3048,-0.32322081278752324,yqiI
b3049,-0.4036818394366952,glgS
b3050,-0.26383433340479706,yqiJ
b3051,-0.27013910066941993,yqiK
b3053,-0.1999232687052459,glnE
b3055,-0.4147106403652315,ygiM
b3056,-0.23881551909063636,cca
b3057,-0.13430107932723415,bacA
b3058,-0.1775578406284914,folB
b3059,-0.48465182968408527,plsY
b3061,-0.26912989705581863,ttdA
b3062,-0.22287962898894578,ttdB
b3063,-0.4251266335128925,ttdT
b3064,-0.2267973806693105,tsaD
b3065,-0.38567913396667075,rpsU
b3068,-0.3242135811864908,mug
b3070,-0.13435686455556742,nfeF
b3072,-0.22302629670878693,aer
b3073,-0.6661704734666108,patA
b3076,-0.13853035423722942,ebgA
b3078,-0.26477768162703164,ygjI
b3079,-0.23829021813834528,ygjJ
b3080,-0.18239292456652892,ygjK
b3081,-0.4904575005385798,fadH
b3082,-0.2805658696267625,higA
b3083,-0.4098247170389791,higB
b3087,-0.4514322055894178,ygjR
b3089,-0.015236050646649632,sstT
b3090,-0.38787035691712635,ygjV
b3091,-0.10764832521423973,uxaA
b3093,-0.3107117432340345,exuT
b3095,-0.01771284539518421,yqjA
b3096,-0.09758298735368703,mzrA
b3097,-0.40411569414083665,yqjC
b3098,-0.25872210533677126,yqjD
b3099,-0.3298732945606085,yqjE
b3100,-0.2928749941912248,yqjK
b3101,-0.2128570841926302,yqjF
b3102,-0.2934334939959388,yqjG
b3103,-0.27450103511517043,yhaH
b3105,-0.05953646540313008,yhaJ
b3106,-0.1558050763301122,yhaK
b3107,-0.13317019523718662,yhaL
b3113,-0.13997599286919343,tdcF
b3114,-0.07044686954640395,tdcE
b3115,-0.23764917088962803,tdcD
b3116,-0.30044838622688175,tdcC
b3117,-0.27718867690898835,tdcB
b3118,-0.3450990983360732,tdcA
b3124,-0.3827505404980269,garK
b3125,-0.29909410277850473,garR
b3126,-0.2945482689333015,garL
b3127,-0.27541393521008367,garP
b3128,-0.31347331687621693,garD
b3129,-0.44774292972292806,prlF
b3130,-0.6126972299283592,yhaV
b3131,-0.2949092950801861,agaR
b3132,-0.15619145027206977,kbaZ
b3133,-0.36084661800609935,agaV
b3134,-0.22795641287168042,agaW
b3135,-0.36069569047767625,agaA
b3139,-0.18933526016492302,agaC
b3140,-0.3445958980369559,agaD
b3142,-0.13894117030191633,yraH
b3144,-0.4359013482331751,yraJ
b3145,-0.43141065441321,yraK
b3149,-0.28666790676784476,diaA
b3151,-0.15599624083904318,yraQ
b3152,-0.24394444615260943,yraR
b3153,-0.5456964428209926,yhbO
b3154,-0.2946809683263984,yhbP
b3155,-0.17278589268713704,yhbQ
b3160,-0.07168861831141624,yhbW
b3163,-0.17967828672768507,nlpI
b3173,-0.3662708764989453,yhbX
b3175,-0.2885813726273642,secG
b3179,-0.4004005979086177,rlmE
b3182,-0.20681406268757307,dacB
b3183,-0.013553666503698483,obgE
b3186,-0.04273995693319935,rplU
b3190,-0.32933925096797156,ibaG
b3196,-0.2612038961629677,yrbG
b3198,-0.2079478048247806,kdsC
b3199,-0.05769356624844669,lptC
b3200,-0.0641762663394065,lptA
b3202,-0.10607322232254149,rpoN
b3203,-0.3295107885882524,hpf
b3204,-0.1756201434452952,ptsN
b3205,-0.2886997412663134,rapZ
b3206,-0.24305542076640446,npr
b3207,-0.11273313987179254,yrbL
b3208,-0.33239949125172913,mtgA
b3210,-0.14696121750951627,arcB
b3215,-0.06862153018682322,yhcA
b3216,-0.4008559562099581,yhcD
b3218,-0.11388610159773122,insH-10
b3219,-0.4129088206174933,yhcF
b3220,-0.03112710264334986,yhcG
b3221,-0.4600542760055216,yhcH
b3222,-0.24499142942363633,nanK
b3223,-0.22127229561455355,nanE
b3224,-0.2618925792738803,nanT
b3225,-0.16927671918080642,nanA
b3227,-0.3854546580951955,dcuD
b3232,-0.3149735167293449,zapE
b3235,-0.19339081658991875,degS
b3236,-0.25861661189671753,mdh
b3237,-0.13589022268981696,argR
b3239,-0.6061881078287839,yhcO
b3240,-0.11619605931148005,aaeB
b3241,-0.091103525628824,aaeA
b3247,-0.21376453136774268,rng
b3248,-0.1111260566194007,yhdE
b3249,-0.29540144361575477,mreD
b3250,-0.14346560920806453,mreC
b3251,-0.034018391473849906,mreB
b3252,-0.2395902445131371,csrD
b3253,-0.0073003375949574475,yhdH
b3255,-0.0669380342150877,accB
b3260,-0.17836836785265855,dusB
b3261,-0.28337735521701424,fis
b3262,-0.47424574932827074,yhdJ
b3263,-0.6134211398033796,yhdU
b3266,-0.43031932986562643,acrF
b3267,-0.3262804758783196,yhdV
b3268_2,-0.6428970684270489,NA
b3269,-0.46866700201988754,yhdX
b3270,-0.5704465754677164,yhdY
b3271,-0.3590489366708433,yhdZ
b3280,-0.43592972888699205,yrdB
b3281,-0.3137202758653929,aroE
b3282,-0.21701924290261615,tsaC
b3283,-0.3888138289395107,yrdD
b3284,-0.422946575205712,smg
b3287,-0.12568896404067736,def
b3290,-0.150477361120285,trkA
b3291,-0.2969232234794045,mscL
b3292,-0.2176551314631657,zntR
b3293,-0.2406150742340097,yhdN
b3322,-0.2522130195288072,gspB
b3323,-0.5176286918773079,gspA
b3324,-0.2507272705612183,gspC
b3325,-0.1285360818622683,gspD
b3328,-0.14561832315862772,gspG
b3332,-0.04240967556460295,gspK
b3333,-0.2864850173083948,gspL
b3335,-0.09431399920444553,gspO
b3336,-0.45726055074600797,bfr
b3337,-0.4504212691295333,bfd
b3338,-0.23998906096187797,chiA
b3343,-0.09245118041761735,tusB
b3344,-0.2751472176097089,tusC
b3345,-0.22638665573872635,tusD
b3346,-0.14300785563140567,yheO
b3350,-0.3889063221009922,kefB
b3351,-0.377427242598394,kefG
b3353,-0.09718209449326107,yheT
b3354,-0.2288875398852669,yheU
b3355,-0.22488559160821425,prkB
b3356,-0.49233885782198483,yhfA
b3357,-0.10656536184597887,crp
b3358,-0.3086728014863247,yhfK
b3359,-0.10899190442063511,argD
b3360,-0.4483880412227384,pabA
b3361,-0.4662310297651888,fic
b3362,-0.41750045085181947,yhfG
b3369,-0.14091280277882484,yhfL
b3370,-0.16766165900405644,frlA
b3371,-0.012615468964531022,frlB
b3376,-0.011908972697646248,yhfS
b3379,-0.013723533430331447,php
b3380,-0.14545219425403152,yhfW
b3381,-0.22123304691705112,yhfX
b3382,-0.27591664436799007,yhfY
b3383,-0.19351496746929453,yhfZ
b3387,-0.04017263274063831,dam
b3389,-0.056017374605032574,aroB
b3390,-0.17848202788125986,aroK
b3391,-0.27778031310613244,hofQ
b3395,-0.21825069085690887,hofM
b3396,-0.13680629079024084,mrcA
b3397,-0.45725358380503994,nudE
b3398,-0.26759227935982255,igaA
b3399,-0.24323158271907067,yrfG
b3400,-0.11300710146573854,hslR
b3401,-0.08714484090794006,hslO
b3402,-0.257783662979729,yhgE
b3403,-0.213930421002562,pck
b3411,-0.32736881109581834,rpnA
b3414,-0.28608515732722806,nfuA
b3418,-0.12018632211279798,malT
b3421,-0.2825085531683141,rtcB
b3423_1,-0.10486530281604371,NA
b3425,-0.42236187300876,glpE
b3426,-0.2563751155769327,glpD
b3428,-0.36939785675631504,glgP
b3429,-0.327045810946873,glgA
b3430,-0.18825536403822007,glgC
b3431,-0.32974426847125,glgX
b3432,-0.13186050509339176,glgB
b3434,-0.217337566941435,yhgN
b3438,-0.051188715099146236,gntR
b3439,-0.19007710892600127,yhhW
b3442,-0.37859479211362523,yhhZ
b3446,-0.36186860604292176,yrhB
b3447,-0.40783834540360764,ggt
b3448,-0.4094892946785123,yhhA
b3449,-0.15711632480776858,ugpQ
b3450,-0.33065578436253523,ugpC
b3451,-0.470326833808736,ugpE
b3452,-0.4542847384082838,ugpA
b3453,-0.5478398901049331,ugpB
b3454,-0.06536692301695331,livF
b3455,-0.06083354190526768,livG
b3456,-0.08502912347842356,livM
b3457,-0.0016106167882161192,livH
b3458,-0.010693071885068371,livK
b3460,-0.25868902435859953,livJ
b3462,-0.0634160146675459,ftsX
b3467,-0.09036765808888575,yhhM
b3470,-0.3959128306916517,tusA
b3471,-0.41769904342466824,yhhQ
b3474,-0.4810525272883651,yhhT
b3475,-0.06113295239970916,acpT
b3482,-0.09468474567404134,rhsB
b3484,-0.40681354820885907,yhhI
b3485,-0.09318375760779689,yhhJ
b3488,-0.5576419971900327,yhiJ
b3491,-0.44740415227659525,yhiM
b3492,-0.11111920060615606,yhiN
b3494,-0.5465566593011087,uspB
b3496,-0.24996934912828384,dtpB
b3498,-0.0594188887289974,prlC
b3501,-0.0958462674224191,arsR
b3503,-0.041167563922943684,arsC
b3505,-0.08687095028707283,insH-11
b3506,-0.33961315321906,slp
b3507,-0.36472903674543844,dctR
b3508,-0.43208305531934466,yhiD
b3509,-0.4402105897811671,hdeB
b3510,-0.4232033847880307,hdeA
b3511,-0.35453633684940755,hdeD
b3512,-0.3691911309394242,gadE
b3513,-0.3311409998693036,mdtE
b3514,-0.3344463155548515,mdtF
b3515,-0.24894137829564056,gadW
b3516,-0.356839150571813,gadX
b3517,-0.4341509989156924,gadA
b3519,-0.4810116304412567,treF
b3520,-0.546957209938949,yhjB
b3521,-0.004825060929948014,yhjC
b3522,-0.4649510360989838,yhjD
b3523,-0.21992315134279775,yhjE
b3524,-0.49159611961034516,yhjG
b3525,-0.08588676372223548,pdeH
b3526,-0.0730927524998834,kdgK
b3527,-0.28575982692727286,yhjJ
b3528,-0.3784433966720584,dctA
b3529,-0.5188141987207069,pdeK
b3530,-0.5368010825238047,bcsC
b3531,-0.20933626754689424,bcsZ
b3532,-0.18970760119234367,bcsB
b3533,-0.2908188612434089,bcsA
b3534,-0.2498057664214721,bcsQ
b3535,-0.36498541474875174,yhjR
b3536,-0.4347285507978548,bcsE
b3538,-0.43496748427655113,bcsG
b3539,-0.13074411290634438,yhjV
b3544,-0.25624270557632944,dppA
b3546,-0.4695610919598484,eptB
b3547,-0.53402015364328,yhjX
b3548,-0.5207166473889856,yhjY
b3549,-0.34127013212846574,tag
b3550,-0.3117848626853864,yiaC
b3555,-0.5983058287925406,yiaG
b3556,-0.08957677169706253,cspA
b3557,-0.47481754681478516,insJ
b3558,-0.34916246752201774,insK
b3561,-0.4910979514689105,wecH
b3562,-0.1957719740767085,yiaA
b3563,-0.2193815075257469,yiaB
b3564,-0.13355501508878492,xylB
b3565,-0.19434492375482745,xylA
b3566,-0.2984809490725542,xylF
b3567,-0.21017509257756753,xylG
b3568,-0.1774792226396118,xylH
b3569,-0.03649359553478174,xylR
b3570,-0.6172392104781108,bax
b3571,-0.21661251659852507,malS
b3572,-0.40762641351395656,avtA
b3574,-0.08365192775744909,yiaJ
b3575,-0.32617001793831835,yiaK
b3576,-0.34547500873073644,yiaL
b3577,-0.19214535313362943,yiaM
b3578,-0.23460275493813945,yiaN
b3579,-0.2729863946630648,yiaO
b3580,-0.1616374998951851,lyxK
b3581,-0.2592054159995531,sgbH
b3582,-0.18305072956083973,sgbU
b3583,-0.2946998825338385,sgbE
b3584,-0.5003957503109577,yiaT
b3585,-0.5618278650921488,yiaU
b3586,-0.5825394011556067,yiaV
b3588,-0.6024020588903591,aldB
b3589,-0.3209563910430824,yiaY
b3592,-0.4747129051524318,yibF
b3593,-0.02163094471432239,rhsA
b3594,-0.5123836158624906,yibA
b3595,-0.2567243706786683,yibJ
b3597,-0.5332969038228864,yibH
b3598,-0.4297470208421405,yibI
b3599,-0.2723275303610153,mtlA
b3600,-0.2226056482690099,mtlD
b3601,-0.278443713192234,mtlR
b3603,-0.5337273792026914,lldP
b3604,-0.49325851814087135,lldR
b3605,-0.45086928901110984,lldD
b3607,-0.43586235826491715,cysE
b3608,-0.25404499717777956,gpsA
b3609,-0.068044256029174785,secB
b3611,-0.30743621696434464,yibN
b3614,-0.22212977004257745,yibQ
b3615,-0.4792788073985443,waaH
b3618,-0.380695663597622,htrL
b3621,-0.17483445016494017,waaC
b3622,-0.3076588284477641,waaL
b3623,-0.010411535755784913,waaU
b3624,-0.11533537381549276,waaZ
b3625,-0.0918256972670924,waaY
b3626,-0.08619887141408693,waaJ
b3627,-0.12453463422684606,waaO
b3628,-0.17420567628089448,waaB
b3629,-0.05981010229230328,waaS
b3630,-0.05089845967784632,waaP
b3633,-0.039235915722369306,waaA
b3634,-0.11319999401940317,coaD
b3635,-0.14095420110837778,mutM
b3636,-0.06540188783603883,rpmG
b3637,-0.08773821500824323,rpmB
b3638,-0.33527231938634017,yicR
b3643_1,-0.16471401899060115,NA
b3645,-0.40234092005501265,dinD
b3647,-0.40127172866881056,ligB
b3651,-0.12519285444366038,trmH
b3652,-0.09762666071025757,recG
b3653,-0.17027329352731693,gltS
b3654,-0.41034559200740417,xanP
b3656,-0.012645452769483121,yicI
b3657,-0.03825421659705955,yicJ
b3659,-0.4204864768013956,setC
b3660,-0.31851514714457957,yicL
b3661,-0.17117977636185425,nlpA
b3664,-0.528886146685082,adeQ
b3665,-0.1904459551335709,adeD
b3666,-0.21671578761603433,uhpT
b3667,-0.2713609498890744,uhpC
b3668,-0.1778249187450485,uhpB
b3669,-0.36614274660291324,uhpA
b3670,-0.35695890040232725,ilvN
b3671,-0.17022083080284311,ilvB
b3672,-0.26315285124023075,ivbL
b3674,-0.14686541896212307,yidF
b3675,-0.16198657180035111,yidG
b3676,-0.4446904781427315,yidH
b3677,-0.20010395965128194,yidI
b3678,-0.3368988610371448,yidJ
b3679,-0.21376735727722096,yidK
b3680,-0.5689993032408326,yidL
b3683,-0.3639481107536179,glvC
b3684,-0.15750060748296524,yidP
b3686,-0.18363695438250677,ibpB
b3687,-0.2748074125645356,ibpA
b3688,-0.6102635332266844,yidQ
b3690,-0.44359826623129894,cbrA
b3691,-0.42614497395908263,dgoT
b3693,-0.4640331080527414,dgoK
b3696,-0.5015109142295691,yidX
b3698,-0.4941730180946479,yidB
b3702,-0.023449050448255983,dnaA
b3703,-0.19025101515924434,rpmH
b3704,-0.14035034694788368,rnpA
b3708,-0.28025624490938944,tnaA
b3709,-0.3387886926371719,tnaB
b3710,-0.09461902207352539,mdtL
b3713,-0.23712975922896715,yieF
b3714,-0.27954055810757983,adeP
b3715,-0.4062660663830509,yieH
b3716,-0.4617198323683842,cbrB
b3717,-0.3132690975405247,cbrC
b3718,-0.18930645561641282,yieK
b3719,-0.2710916317979312,yieL
b3720,-0.34878788045461595,bglH
b3721,-0.16922688242188036,bglB
b3722,-0.33706930018207204,bglF
b3723,-0.35583654439339213,bglG
b3724,-0.004319027094062107,phoU
b3725,-0.0503918302399622,pstB
b3726,-0.1406159486221597,pstA
b3727,-0.21497695656575946,pstC
b3728,-0.3073433129674882,pstS
b3737,-0.29746790566620707,atpE
b3738,-0.23639624418416189,atpB
b3739,-0.42082664215095333,atpI
b3742,-0.58428230367754,mioC
b3745,-0.0762763510444001,viaA
b3747,-0.07060701959959435,kup
b3748,-0.14512540249495165,rbsD
b3749,-0.2876810955152433,rbsA
b3750,-0.30368256978879166,rbsC
b3751,-0.1835001978623926,rbsB
b3752,-0.1051402967024601,rbsK
b3753,-0.19472018428809243,rbsR
b3764,-0.09708677587809228,maoP
b3765,-0.32413810500541734,yifB
