locus_tag,mean_exp,gci,gene_name
b1501,3.3406970212339298,-0.43215199612543703,ydeP
b1502,1.4461965469100122,-0.34154010070291074,ydeQ
b1505,1.7301358980427075,-0.23980605026562485,ydeT
b1507,5.295028917144583,-0.42252464929391426,hipA
b1508,4.088696292295114,-0.1051620636102496,hipB
b1511,4.078816984707769,-0.6124063977723548,lsrK
b1512,4.602846664371844,-0.5968298358380723,lsrR
b1513,2.8736043880762963,-0.45519731629089766,lsrA
b1514,2.598388291518033,-0.4575110476386578,lsrC
b1515,2.333683509782107,-0.471562671991464,lsrD
b1516,3.631260358723027,-0.5569914607125629,lsrB
b1517,4.010397636352731,-0.5898421905435023,lsrF
b1518,3.2327751736332098,-0.6478446205339732,lsrG
b1519,5.34873865386997,-0.5746220800742416,tam
b1520,4.15822187020355,-0.1791024246176155,yneE
b1521,3.5620325154030117,-0.2088398520973911,uxaB
b1522,3.639055064502982,-0.3085908723914644,dgcF
b1523,4.329156338089903,-0.13384201422235273,yneG
b1525,5.45279155670567,-0.14026467731959888,sad
b1526,4.859853715082062,-0.5029647287585787,yneJ
b1527,1.6156640473034738,-0.4877082046643029,yneK
b1528,4.353691915676245,-0.01722513612861271,ydeA
b1530,4.469915535749598,-0.08175304499383748,marR
b1531,5.235471206754149,-0.02389490896836303,marA
b1534,3.757509004092838,-0.43201173153010575,ydeE
b1535,4.38773183227442,-0.3087955134293244,dgcZ
b1536,3.8170199052877503,-0.5481955419473807,ydeI
b1537,2.9764093722557,-0.6268826519891628,ydeJ
b1542,3.2115347464211874,-0.4076215482331401,ydfI
b1546,3.646752070894941,-0.5025087661060409,tfaQ
b1547,1.6990743302918838,-0.32797285663887105,ydfN
b1548,2.8602669257822657,-0.2120919522994845,nohA
b1549,1.8574356962863228,-0.00676200289923294,ydfO
b1552,0.5454805068802954,-0.20057576376831251,cspI
b1558,1.9182326679492565,-0.19531842707572397,cspF
b1559,2.7347944982181223,-0.5272050090318864,ydfT
b1562,4.361778288890099,-0.32548026616806286,hokD
b1566,4.163658548661725,-0.21367902426243776,flxA
b1579,2.4158523900547064,-0.4713064415037164,intQ
b1580,2.6968724199454006,-0.40740950656212815,rspB
b1581,2.3978504617815655,-0.3189119444492508,rspA
b1582,3.867422722740469,-0.5135127507524403,ynfA
b1590,4.541380033762289,-0.04229491662043147,ynfH
b1592,3.315990902487776,-0.5077714186162011,clcB
b1595,3.878638046956016,-0.2527389521491464,ynfL
b1597,3.362735656126959,-0.31054424782005846,asr
b1605,3.604164189540066,-0.2191460773430371,ydgI
b1606,5.145753241268675,-0.29949701075372875,folM
b1607,4.750192150841198,-0.665150090559485,ydgC
b1610,5.274262500489351,-0.02736068306040197,tus
b1615,1.6886794402587886,-0.4935708208361471,uidC
b1616,1.482651172916586,-0.3374236305155943,uidB
b1617,2.370215337149212,-0.4128566187655964,uidA
b1632,5.450022137997535,-0.01279975418257041,rsxE
b1639,4.30342065332866,-0.45845080430247326,mliC
b1645,3.1470277834874216,-0.20005462423769668,ydhK
b1648,4.367918426420462,-0.4887818705227501,ydhL
b1649,4.152597834038269,-0.26080083806051696,nemR
b1650,5.506368023086263,-0.02531633666404143,nemA
b1653,4.467381091713934,-0.51477378428258,lhr
b1657,4.289082305352729,-0.12619180459317272,ydhP
b1659,4.714396931242494,-0.23775488217357785,ydhB
b1668,4.999557211832324,-0.5543477090575575,ydhS
b1669,2.83463386964642,-0.14631325203500922,ydhT
b1670,3.1852593638988353,-0.4290661960130226,ydhU
b1671,2.655751519175301,-0.12225931275930207,ydhX
b1672,3.2407735935136888,-0.16906352795206478,ydhW
b1673,2.3422503696151793,-0.05029960889691191,ydhV
b1675,5.5421512699109705,-0.10553472589131778,fumD
b1679,5.527136607344522,-0.44812108159710695,sufE
b1689,2.0621075845774337,-0.4376072176059871,ydiL
b1690,1.0921103522921154,-0.4973590111454506,ydiM
b1692,2.188301630763082,-0.3518313002098536,ydiB
b1694,1.9369958603548056,-0.04458344099770441,ydiF
b1696,4.126729816632651,-0.3698854629963339,ydiP
b1698,2.636803860242838,-0.23999370148979,ydiR
b1699,2.423622134167221,-0.23290890901843408,ydiS
b1701,2.2419348022314596,-0.4060657643557698,fadK
b1705,3.450697558338345,-0.21068250268569108,ydiE
b1707,4.7898283173478005,-0.18685064402295012,ydiV
b1728,2.832899417681588,-0.18556271714970973,ydjM
b1733,4.823612043377946,-0.3638642948368248,chbG
b1734,3.0582664452739223,-0.26202203168263316,chbF
b1735,4.07637165011785,-0.537560268676216,chbR
b1736,3.2771015856737375,-0.00701508665064719,chbA
b1737,2.83536361616974,-0.37400405286305183,chbC
b1738,3.700590653965512,-0.45408962574788714,chbB
b1741,4.862603278421464,-0.5114088895553655,cho
b1742,3.02263144781908,-0.2216379300727996,ves
b1743,5.073040754673416,-0.2983066374420004,spy
b1744,2.714014057581436,-0.373389016856522,astE
b1745,3.519934794033116,-0.33687795462067394,astB
b1746,3.531914325590856,-0.3759705697843689,astD
b1747,3.236057557736131,-0.42221340686969056,astA
b1748,3.618906391258235,-0.43952705356188615,astC
b1752,3.8544358562111616,-0.03473983360413368,ydjZ
b1754,5.142086937957627,-0.0205366330406505,ynjB
b1755,3.4159052422428924,-0.16938002128433297,ynjC
b1756,4.122448936464096,-0.3794103213872567,ynjD
b1758,4.669695158127505,-0.5236159534712893,ynjF
b1760,3.4667889176018645,-0.3168635335907322,ynjH
b1762,2.4316147574035876,-0.429096719077303,ynjI
b1769,1.7199460510018527,-0.4032204968885959,ydjE
b1770,5.404285309089456,-0.55282497958353,ydjF
b1771,3.3424896263895376,-0.4731295397618837,ydjG
b1772,2.0103952614378287,-0.33335108951288267,ydjH
b1773,2.4290977108988296,-0.5321393902658784,ydjI
b1774,1.984578400012179,-0.425718578595498,ydjJ
b1775,1.5332274636521468,-0.26720713178763417,ydjK
b1776,2.200775609864187,-0.3348275061027936,ydjL
b1784,5.528732815249873,-0.5495572878588223,yeaH
b1785,1.3392044461211852,-0.11651094323624316,cdgI
b1786,4.228240033444432,-0.5109816969021568,dgcJ
b1789,4.038947305455143,-0.2568721648287381,yeaL
b1790,4.761717458267748,-0.38228136968292487,nimR
b1793,4.737622395511667,-0.4338448931331769,yoaF
b1796,0.39876052418530794,-0.22045921329439197,yoaG
b1797,1.7952276938825835,-0.38090140913360176,yeaR
b1798,3.998838162640591,-0.3148153822102791,leuE
b1800,4.777442508495947,-0.28632848417692464,dmlA
b1801,1.4923594311091573,-0.4742810530864477,yeaV
b1802,2.316214908759016,-0.429681861252084,yeaW
b1803,3.000550940858136,-0.5088457959281059,yeaX
b1808,5.339069530410912,-0.35801079846862754,yoaA
b1810,5.249126750507563,-0.40745458683732927,yoaC
b1811,4.610168952497288,-0.11289185602922948,yoaH
b1812,5.243234634823162,-0.2250680940250884,pabB
b1815,3.207491822322545,-0.5317033622172233,pdeD
b1826,2.953464797447493,-0.0754300802613046,mgrB
b1828,2.357945804106443,-0.240276568637897,yebQ
b1833,4.935324037806604,-0.264973810757256,yebS
b1835,5.387387928485119,-0.02979147233713053,rsmF
b1837,3.4980359682156412,-0.4386088584719823,yebW
b1838,3.1876840308805914,-0.4522122894718506,pphA
b1845,5.076340536191041,-0.23763626229126417,ptrB
b1859,5.52643173698053,-0.04799892682921357,znuB
b1868,4.796003354577712,-0.3001070596364039,yecE
b1872,3.436371631219828,-0.41043160917950977,torZ
b1873,1.1238196304384895,-0.43286604145681906,torY
b1877,2.4840828167936495,-0.2320194411416372,yecT
b1878,2.7165707897134874,-0.1333174635709589,flhE
b1879,4.403556892471935,-0.06215723484716723,flhA
b1881,4.849628928185489,-0.09467601644898745,cheZ
b1882,4.336854515664454,-0.1493480627090471,cheY
b1883,2.533751402271882,-0.11001580175295148,cheB
b1884,3.2527979593307603,-0.13177405950613724,cheR
b1885,3.5046693131521485,-0.06029044367397587,tap
b1886,4.025655697199306,-0.06218969642642558,tar
b1887,4.913268303230243,-0.11148396271833746,cheW
b1888,4.372046785043089,-0.01903640983266793,cheA
b1889,3.4201339349296327,-0.05412975021578989,motB
b1890,3.452771858539143,-0.07582932932593307,motA
b1892,5.554546541270553,-0.2605187042614939,flhD
b1894,3.384112285253741,-0.00223905952931721,insA-5
b1895,5.272867656930995,-0.2317678498945565,uspC
b1900,3.2593473618042883,-0.4296155085132556,araG
b1901,3.815972249862603,-0.4807191390700272,araF
b1907,4.658565514852277,-0.25275076596787033,tyrP
b1915,4.750980183560213,-0.06696764441331125,yecF
b1916,5.392011546353623,-0.04684336751635699,sdiA
b1921,5.056938868322762,-0.0715929744159645,fliZ
b1924,4.045994375910597,-0.04412307810303997,fliD
b1925,3.611046145695608,-0.03834827442137198,fliS
b1926,3.167050846574865,-0.06603776405892027,fliT
b1931,3.9502508295765417,-0.5929412909645431,yedK
b1932,4.01723546265678,-0.3115130910061036,yedL
b1937,3.122612473094138,-0.14742049086375208,fliE
b1939,4.415713283377523,-0.00711993739554245,fliG
b1940,4.065087751249936,-0.04553373041628673,fliH
b1941,3.541738488304188,-0.03729924801981338,fliI
b1942,2.6355612293945554,-0.08434283543303402,fliJ
b1943,3.6592262028648728,-0.06878833106453759,fliK
b1946,3.524520572251711,-0.02662281071460168,fliN
b1948,2.7329737008458532,-0.04484240416534707,fliP
b1949,2.1022087482181235,-0.05479693088809469,fliQ
b1950,2.0845412106519277,-0.14226898945742833,fliR
b1951,3.935247667318972,-0.27419896849998276,rcsA
b1952,4.680107137653317,-0.45555834896979674,dsrB
b1953,4.094054181382997,-0.5342453985804788,yodD
b1955,5.304778117472671,-0.5805544831354237,yedP
b1956,5.098240872342344,-0.5928184147138442,dgcQ
b1957,2.202293441112253,-0.5137088038045302,yodC
b1958,5.110264281649641,-0.48181674612502,yedI
b1959,1.4555304602730303,-0.3164290907132727,yedA
b1960,4.404339319586642,-0.17080007944359482,vsr
b1963,4.841752696561478,-0.1535223475331905,yedR
b1968,4.774484209130392,-0.5188372217208418,hprS
b1971,5.56773509471224,-0.3682910297764111,msrP
b1972,4.169875127917704,-0.38657356892730427,msrQ
b1974,2.535778792422793,-0.19667596198413753,yodB
b1978,3.8442703195165535,-0.4915567985461936,yeeJ
b1985,3.93631810058796,-0.6732359696703251,yeeO
b1988,3.5314616212489978,-0.20726058277315088,nac
b1991,4.71383904575011,-0.438671696760063,cobT
b1992,3.5535521232201113,-0.230970352756739,cobS
b1993,4.862795508478762,-0.4135406310193221,cobU
b1999,3.293768683016291,-0.5041846198081971,yeeP
b2001,3.962493205514241,-0.1052014609608646,yeeR
b2002,2.472735481776663,-0.04306324082353165,yeeS
b2008,4.566898353155614,-0.49770851285889983,yeeA
b2009,5.328741599171693,-0.45083914214810406,sbmC
b2010,4.216700463032676,-0.5155387030637384,dacD
b2015,4.359433717091159,-0.2969772431717081,yeeY
b2028,4.989990497263421,-0.20738991556866232,ugd
b2043,3.719255353917919,-0.4045299335676694,wcaM
b2044,3.155773217299207,-0.21834272541628624,wcaL
b2045,2.4609073369589045,-0.07342182679123928,wcaK
b2046,1.5582346408529726,-0.17423681181946202,wzxC
b2047,1.5800729155473163,-0.11509241694375172,wcaJ
b2048,2.17438001821605,-0.14355044842665438,cpsG
b2049,2.175594345653039,-0.18890925151907023,cpsB
b2050,1.6630209579542814,-0.08639942725287514,wcaI
b2051,1.087580643707234,-0.1262778370192235,gmm
b2052,1.906236672514526,-0.1084360717913328,fcl
b2053,2.1769355401753745,-0.05200969902022934,gmd
b2054,0.6258813298935838,-0.11179476140917516,wcaF
b2055,1.1229650520656544,-0.22856550532751213,wcaE
b2056,1.2171218298199344,-0.2553262050358673,wcaD
b2057,1.6562571537304298,-0.23555935562282243,wcaC
b2058,1.0408525027221167,-0.02027901160881388,wcaB
b2059,1.59236849663022,-0.07879062693774895,wcaA
b2060,1.5187033391032432,-0.10977383818869388,wzc
b2061,0.64280624765792,-0.08074728884429783,wzb
b2062,1.0550921308889256,-0.07524381695254975,wza
b2067,4.905291843680188,-0.6054425682833169,dgcE
b2068,4.380246436327233,-0.3898777928352021,alkA
b2069,4.5753501767190885,-0.13056376047298393,yegD
b2070,3.066009657039938,-0.592040873962865,yegI
b2074,4.407857755573063,-0.2891213710827685,mdtA
b2075,3.8677404827902095,-0.3780240544994956,mdtB
b2076,3.71475958835775,-0.4558478217006338,mdtC
b2077,3.1577861322684404,-0.49140613734720934,mdtD
b2078,3.615281553434902,-0.457042634848183,baeS
b2082,3.9598696741326624,-0.14805818846485136,ogrK
b2085,1.4460132049806471,-0.4674026689182895,yegR
b2086,5.288650462385512,-0.5430565712270519,yegS
b2098,3.0756088072544623,-0.31496713891501216,yegT
b2102,4.475993857199668,-0.30986892149663586,yegX
b2109,1.884589166607119,-0.3070630357413352,yehB
b2112,4.41082331870883,-0.5653966035414507,yehE
b2118,2.750759065606065,-0.5944250758402525,yehI
b2120,1.7721900973100253,-0.1073723622041056,yehM
b2121,1.5121807567437922,-0.05860403913804889,yehP
b2122,2.359330383191813,-0.3582537396419026,yehQ
b2125,5.488322492544945,-0.4893114398143247,btsR
b2126,5.338906408300391,-0.39226886528296534,btsS
b2127,5.229017756295322,-0.6390413753823135,mlrA
b2128,3.7756499684283296,-0.5295111616643379,yehW
b2129,4.2359466490423285,-0.4760416878109549,yehX
b2130,3.8298994158532222,-0.4661374508964921,yehY
b2131,5.514650901098216,-0.48757843579118665,osmF
b2135,4.287985992675252,-0.653893891541343,yohC
b2136,5.241724118905726,-0.44218612950820224,yohD
b2137,3.92814630048357,-0.5619334442025646,yohF
b2139_2,1.6172935558842156,-0.3172415900635708,NA
b2140,4.7060529585501785,-0.1560716131709735,dusC
b2142,4.398856739746665,-0.09834613640937452,yohK
b2144,5.178570377530224,-0.16709403337988457,sanA
b2145,3.3929988482467572,-0.48186305393162343,yeiS
b2146,3.4698150411905506,-0.1306716624336149,preT
b2147,3.7199885803714623,-0.17740970330045194,preA
b2148,4.980875296216178,-0.4542483521728557,mglC
b2151,4.131561627918312,-0.4384582014994446,galS
b2158,4.717550076568258,-0.3896763482640592,yeiH
b2161,1.787041246615222,-0.5151224308966473,nupX
b2162,1.2317486594089748,-0.29471151859517253,rihB
b2163,2.044963802582759,-0.565437360978863,yeiL
b2164,3.5725610156428096,-0.4788231565203745,psuT
b2165,2.563318518766196,-0.3853246970150158,psuG
b2166,1.9766220560236256,-0.3507692769079554,psuK
b2170,2.590204795832953,-0.17904128393763463,setB
b2172,4.596750077258236,-0.12527441611251866,yeiQ
b2173,5.249291443745086,-0.06491227404050605,yeiR
b2174,5.057869188385965,-0.08463569071335043,lpxT
b2176,5.071594631480442,-0.5761247526478959,pdeN
b2177,5.218343018518103,-0.4857728935749014,yejA
b2178,4.16989794437506,-0.4789540772713662,yejB
b2179,4.163305402482926,-0.5636104932314506,yejE
b2180,5.112614493514199,-0.4750076387359024,yejF
b2184,4.979221679944883,-0.11817791254914026,radD
b2190_2,4.46484529534226,-0.5616499045250142,NA
b2194,4.348468405802315,-0.1346676144883198,ccmH
b2195,4.082696196778286,-0.15899497785738037,ccmG
b2197,4.612056867247212,-0.05936954017259458,ccmE
b2212,3.451317131648868,-0.30672457081419474,alkB
b2213,4.743614521389292,-0.36019888301687736,ada
b2219,3.523395026558169,-0.4298228207065187,atoS
b2220,4.161366227643095,-0.5138359394325006,atoC
b2221,0.7525032580882282,-0.3661870918930269,atoD
b2222,0.6219283687587288,-0.2272874623030717,atoA
b2223,1.505862559175419,-0.3540843807709941,atoE
b2224,2.217712508768652,-0.5454076879450049,atoB
b2225,2.282608424409134,-0.2287027413686812,yfaP
b2226,2.3597573827371776,-0.42135732857409713,yfaQ
b2230,2.8467969253444796,-0.1383149566383167,yfaA
b2233,4.083168550377751,-0.5136755401163142,yfaL
b2240,3.223294570001737,-0.30032319217388914,glpT
b2242,2.15476732967373,-0.06064583689064724,glpB
b2243,2.3128108507233476,-0.07575984490583867,glpC
b2244,3.763927311547103,-0.5370287506694097,rpnE
b2245,3.242377224319383,-0.2149619996725827,yfaU
b2246,2.3036755703889553,-0.4848983098286137,yfaV
b2247,2.6047096508046863,-0.4828956816919306,rhmD
b2248,1.8030150008919663,-0.37047548367625305,yfaX
b2250,4.092024590093486,-0.005997844674109,yfaZ
b2251,4.59152399238823,-0.06558762936510373,nudI
b2252,2.136006690312363,-0.4079844740964215,ais
b2253,4.042459356811039,-0.463718163335006,arnB
b2254,3.447313096463603,-0.4367654526484318,arnC
b2255,4.4022183877547105,-0.3913615670415399,arnA
b2256,3.670167556560104,-0.4757114482650337,arnD
b2257,2.94024673802177,-0.5359413423170356,arnT
b2259,5.255853534293779,-0.18406368898345807,pmrD
b2269,1.710848809176705,-0.4400151966674431,elaD
b2270,2.1218142475989157,-0.28062841953305395,yfbK
b2272,2.2053194685164863,-0.23996492850956688,yfbM
b2274,2.5051040602628616,-0.3713630544239572,yfbO
b2275,3.0693057529943135,-0.32814035649667767,yfbP
b2279,5.248080960024735,-0.2035401896137753,nuoK
b2302,4.794882400507687,-0.5461071495525034,yfcG
b2305,3.682234184168375,-0.3426773048005444,rpnB
b2311,5.400740779227167,-0.21136762729908137,ubiX
b2321,5.475632749242491,-0.13272816327986575,flk
b2324,5.360502828259942,-0.16663743697004904,mnmC
b2341,5.18178588413867,-0.5755052248602366,fadJ
b2342,4.732810159268527,-0.48045740995926073,fadI
b2345,2.224732222860027,-0.41333231250398766,yfdF
b2347,4.551420480760281,-0.5716937177796427,yfdC
b2354,3.280754031246201,-0.4332462208489795,yfdK
b2360,3.424609777117876,-0.17665276149665113,yfdQ
b2364,4.7374933900424825,-0.3050603596235449,dsdC
b2365,2.3379181794084793,-0.3639561043220776,dsdX
b2367,1.3639123250936491,-0.4711250597541807,emrY
b2368,1.8713116383139936,-0.405635459052619,emrK
b2370,4.305550253250184,-0.30916210962462004,evgS
b2371,2.201045480465461,-0.4530687595380718,yfdE
b2372,1.6045332327035124,-0.30413535285333804,yfdV
b2373,2.16640134238813,-0.2348436181287974,oxc
b2374,2.3938897454484183,-0.2627730840756706,frc
b2375,1.928680045258537,-0.2025727859391702,yfdX
b2376,0.7329769920893738,-0.24854588165566427,ypdI
b2377,3.4029694336349694,-0.3021837046912919,yfdY
b2382,4.39547015170094,-0.11513532177865736,ypdC
b2383,2.5894518741352366,-0.23512426085073565,fryA
b2384,1.7945368973240692,-0.1532362112905071,ypdE
b2385,1.7852718670193262,-0.19517440348852735,ypdF
b2386,1.3513679868345811,-0.31723160304568127,fryC
b2389,3.8568925112432937,-0.4505874045571751,yfeO
b2390,3.4860368710271725,-0.4707023540475246,ypeC
b2395,5.045238805011545,-0.11997237712465007,pdeA
b2405,4.1271303552888465,-0.24162456900974777,xapR
b2406,3.454900746019924,-0.5227300899377804,xapB
b2408,3.061433368844735,-0.6201226597604228,yfeN
b2409,4.208711044764681,-0.07463763466874132,yfeR
b2419,3.2374242148047685,-0.5688605834535525,yfeK
b2420,4.614465562834583,-0.4618179819022801,yfeS
b2427,3.603044337491333,-0.15435829871674356,murR
b2430,3.851862676913666,-0.27918451467353456,yfeW
b2433,4.547797239053774,-0.17124091781333425,yfeZ
b2437,4.221191163596953,-0.2426414125903574,eutR
b2442,5.430278377717169,-0.3544406213010074,intZ
b2443,4.967913615592669,-0.5641305848029112,yffL
b2446,2.755248714984457,-0.15933005283908672,yffO
b2447,2.988715243735531,-0.2981222967977318,yffP
b2451,1.9380842985794255,-0.3101276236972223,eutA
b2452,2.3100119006549105,-0.2855819600866547,eutH
b2453,1.646609934672349,-0.15353719511292396,eutG
b2454,1.1052786235484937,-0.1097787727870084,eutJ
b2457,2.0610891746501037,-0.24032402042982665,eutM
b2458,1.738910750925795,-0.3079095973838111,eutD
b2459,1.4127456435668106,-0.32801283366331674,eutT
b2460,1.5564381660458584,-0.31814819185808746,eutQ
b2461,1.2700134181182623,-0.4176060421545067,eutP
b2466,3.624037257553475,-0.386070301883402,ypfG
b2470,3.8156412841113863,-0.1464096900182989,acrD
b2474,5.405577902041201,-0.18563645784273317,tmcA
b2482,1.844950979329638,-0.3215401659098584,hyfB
b2484,0.9952309032475696,-0.1397667048383918,hyfD
b2486,2.203736438490108,-0.30904289686878744,hyfF
b2489,2.4351318396620987,-0.12656632291447434,hyfI
b2491,2.152837456900709,-0.5557264950748028,hyfR
b2492,3.0022142583125992,-0.31469255864271606,focB
b2503,2.6816388139352867,-0.12404654675503445,pdeF
b2504,4.921209210037049,-0.4416552533354399,yfgG
b2506,3.1453997705350822,-0.27842473370286014,yfgI
b2510,2.668027161424737,-0.0062490410562724,yfgJ
b2519,3.892275049815532,-0.24205386907259968,pbpC
b2535,4.712509268406847,-0.4049160051661184,csiE
b2536,4.3398548507959465,-0.3932037983513039,hcaT
b2538,4.9514232943572605,-0.6738153786753454,hcaE
b2539,3.5414977883053034,-0.2066037271097716,hcaF
b2540,2.7185124953197417,-0.08523990946027654,hcaC
b2541,3.5280937606513,-0.2706602649638018,hcaB
b2542,3.7033870426848807,-0.2475693361611915,hcaD
b2544,3.6647989215331904,-0.4093388118121858,yphB
b2545,3.813458218146647,-0.29861743705508736,yphC
b2546,2.0330377365857437,-0.29170295649187095,yphD
b2547,1.9191022735666987,-0.44342505251731706,yphE
b2548,2.1074610432955487,-0.5799713284487131,yphF
b2549,2.1700634010479622,-0.3864972287984539,yphG
b2550,4.575484248549741,-0.424753789947939,yphH
b2558,4.413839394106067,-0.454633426004627,mltF
b2562,4.449742290516055,-0.28462970732761833,yfhL
b2575,4.965222574791386,-0.4099739058988112,yfiC
b2577,4.511157039997757,-0.5564274164566703,yfiE
b2578,3.3994618994078563,-0.6221745517367536,eamB
b2583,4.647656805588134,-0.04671401290006103,yfiP
b2586,2.602793992490833,-0.2652475436332035,yfiM
b2602,3.672713472412828,-0.6110119918815833,yfiL
b2603,4.524735774411662,-0.11617007563499242,yfiR
b2604,3.892192796146583,-0.17376687470508276,dgcN
b2605,5.169373870815299,-0.12244496642992204,yfiB
b2623,3.765938047072493,-0.3801844309983971,yfjH
b2625,1.9804902073734136,-0.3822148198071056,yfjI
b2626,1.8746841353153492,-0.3321683265928621,yfjJ
b2632,3.195257391609915,-0.28124774362406446,yfjP
b2633,1.3183941310274645,-0.2152901795490253,yfjQ
b2641_2,4.61404998431021,-0.5916774303897624,NA
b2642,4.226155858401209,-0.41440711597489105,yfjW
b2647,3.5503996910621956,-0.4973171781998378,ypjA
b2650,0.9826943328442336,-0.15876735409821136,ypjC
b2659,5.1623374000517686,-0.5014222332185562,csiD
b2660,4.969405496072508,-0.4805941159696163,lhgO
b2663,3.985544488355779,-0.602364119043851,gabP
b2664,5.164744911028582,-0.4497716114944116,csiR
b2666,2.9603789965483287,-0.14151558923082044,yqaE
b2667,3.8789493429971578,-0.21562983909505237,ygaV
b2668,4.657962991875837,-0.4502289909856258,ygaP
b2671,4.069073253379414,-0.4777668746181616,ygaC
b2673,4.779261815547208,-0.5018475916194132,nrdH
b2676,5.475257488877072,-0.6169702379150401,nrdF
b2677,5.46518072341253,-0.14048413808842194,proV
b2681_1,1.4223999892516137,-0.2072788751183544,NA
b2681_2,1.745180013075556,-0.2351227490722956,NA
b2683,5.473379066487741,-0.1194971235497742,ygaH
b2702,2.47140359905623,-0.05316879525827536,srlA
b2703,2.955877449693223,-0.07782898458884634,srlE
b2704,2.619143381878029,-0.0088954620489871,srlB
b2709,4.695365580664791,-0.06449323710721254,norR
b2710,3.482446836301346,-0.435851620000687,norV
b2711,2.6427595048697063,-0.3478620219934228,norW
b2713,2.112847043963298,-0.3337062507914051,hydN
b2714,4.484978289921947,-0.20935632394841933,ascG
b2715,3.8490287384842015,-0.19821879044753424,ascF
b2716,4.3017874408067716,-0.43500430577393534,ascB
b2717,5.424505153770515,-0.2512912447171483,hycI
b2718,3.8976982915755625,-0.22093351505961173,hycH
b2719,3.339963870134177,-0.10128325319760048,hycG
b2723,1.5296559003083232,-0.0330149492863202,hycC
b2724,1.056651788260994,-0.05049821416038978,hycB
b2725,0.8200854436369349,-0.09335382961895224,hycA
b2731,4.5555478215797365,-0.2702213449860627,fhlA
b2732,3.378302250223999,-0.3198963187803438,ygbA
b2735,5.354071388449547,-0.437415772492442,ygbI
b2736,2.904447744764611,-0.2728437825948628,ygbJ
b2737,3.3650525795526094,-0.29021270528987186,ygbK
b2738,2.9629847750974565,-0.2359599996859296,ygbL
b2739,3.1980206721804527,-0.3345799640121399,ygbM
b2740,3.0363171426749043,-0.28642783554471307,ygbN
b2749,4.8823407882430105,-0.35179612134118643,ygbE
b2753,5.259350306929931,-0.38530177104714375,iap
b2754,2.9111068101553603,-0.3962869397813985,cas2
b2755,3.9764756898089666,-0.2960304392105146,cas1
b2756,3.793702330645753,-0.3453928791688621,casE
b2757,3.974762633896124,-0.3165086346936747,casD
b2758,3.1887393417130303,-0.4573304349885265,casC
b2760,1.9722274240121211,-0.463669858278089,casA
b2761,2.8258326136150234,-0.4891008326554353,cas3
b2765,5.321133086769779,-0.00724442878929351,queD
b2768,2.6499347413007217,-0.22154364456842968,ygcP
b2769,2.3820910134235893,-0.21410803043170365,ygcQ
b2770,1.515264697000799,-0.2671380301575902,ygcR
b2771,1.5011561657647348,-0.25112576023891137,ygcS
b2774,1.2802250089616736,-0.11336390061908674,ygcW
b2775,1.375046775939493,-0.2561458284256224,yqcE
b2776,3.012257061865703,-0.4018647660581392,ygcE
b2777,4.876866159044583,-0.10225170113123142,queE
b2783,5.06601511704379,-0.258672637645249,mazE
b2785,5.0949350098586095,-0.0371747956253329,rlmD
b2786,5.533021491150452,-0.2044157865011419,barA
b2787,4.373949645107395,-0.39792752884573823,gudD
b2788,3.2124633455467126,-0.3846235966969382,gudX
b2789,2.3668140658679673,-0.367419091357627,gudP
b2791,5.473584011024135,-0.00764178544728877,truC
b2792,4.769643421646603,-0.09090024922933436,yqcC
b2799,5.260724680653557,-0.3539578994485827,fucO
b2800,3.040532883208471,-0.28138312566091295,fucA
b2801,2.1072938895042403,-0.24665006157287017,fucP
b2802,3.922645962863936,-0.19919519699734103,fucI
b2803,4.155164920644683,-0.1680725382015038,fucK
b2807,5.093317174886337,-0.17776637712947216,ygdD
b2819,5.517863957626018,-0.22482113594726044,recD
b2823,3.238232596772918,-0.3193214887838405,ppdC
b2825,3.019207966381736,-0.3697057975912029,ppdB
b2826,2.2435444245884684,-0.5603212096860882,ppdA
b2831,5.442046803729666,-0.23692133901460663,mutH
b2835,4.919482325452462,-0.25046736180718426,lplT
b2841,4.600831159426836,-0.3561029384180329,araE
b2842,4.424267662824671,-0.32861933754325917,kduD
b2843,3.3949187721322307,-0.2854590608669396,kduI
b2846,2.2356235732738217,-0.26371908078623996,yqeH
b2847,3.3101306570439206,-0.25820225776549194,yqeI
b2848,1.7770217883649095,-0.30219757860201424,yqeJ
b2852,0.935980984019448,-0.25881669068323054,ygeH
b2859,2.0845929363435785,-0.2719251182306589,ygeO
b2863,3.9638569419972383,-0.29521348782559886,ygeQ
b2866,3.576150937096372,-0.35414938681906133,xdhA
b2867,3.1096514510065556,-0.2798530859029512,xdhB
b2868,3.375108699898445,-0.3461128648533739,xdhC
b2869,5.081138225914605,-0.24181440857397168,ygeV
b2870,1.190364249421134,-0.06623183400008073,ygeW
b2872,2.8207905541864484,-0.12593588047735468,ygeY
b2873,1.9539978171253725,-0.17913288632311508,hyuA
b2874,4.14430635693233,-0.432956676707388,yqeA
b2875,3.732409237666448,-0.20761493881517443,yqeB
b2876,2.7226376217745276,-0.10422851006163825,yqeC
b2877,3.9371392143421255,-0.15403465644658684,mocA
b2878,1.8426003930882344,-0.19695820143836448,ygfK
b2879,1.3567513204532569,-0.11384390949026292,ssnA
b2881,3.402306311116911,-0.193817763096432,xdhD
b2882,2.101228401023193,-0.3987456498163861,xanQ
b2883,3.994919421315836,-0.3600618970788561,guaD
