GCI,gene_name
-0.5081136695487619,yebT
-0.7274556739873189,yebV
-0.3733756855977785,yecA
-0.830122888717555,yecC
-0.2298484324698366,yecD
-0.05734258765641224,yecE
-0.06692222004291559,yecM
-0.822911842690239,yecS
-0.5384860126950284,yedE
-0.48533651628290375,yedF
-0.7522792821590278,yedP
-0.5275752343015513,yedQ
-0.7615575201931031,yedV
-0.7841456737380691,yedY
-0.15640026652091912,yeeD
-0.361874297881306,yeeX
-0.64880973288611965,yeeZ
-0.8105258212489254,yegP
-0.7550898878724569,yegS
-0.08946303124483174,yehT
-0.18845729221557062,yehU
-0.8509402846938003,yeiG
-0.105243497810216,yejK
-0.4880752767595082,yejM
-0.2233789057836765,yfaY
-0.45964015192503116,yfbT
-0.37446246498468094,yfbU
-0.6312230832794772,yfcF
-0.60232652837915035,yfcG
-0.8013059856348155,yfcH
-0.20994115734216728,yfcN
-0.2749411408991804,yfdC
-0.0039101904655137396,yfeA
-0.19981504626209234,yfeY
-0.06242500570098617,yffS
-0.4044234281079252,yfgJ
-0.5124553925486,yfhM
-0.15078687381947747,yfiB
-0.5180919989721302,yfiF
-0.6951721771997043,yfiQ
-0.644551084193287,ygaM
-0.06821742261971962,ygaP
-0.8598819749604727,ygaU
-0.8138992115652606,ygdI
-0.6898988185310181,ygdR
-0.5234363932444852,ygeA
-0.1054993772204618,ygeR
-0.01959762629334355,ygeV
-0.44970941480440607,ygfZ
-0.34357988179396864,yggE
-0.2534159051741287,yggL
-0.4125715864535771,yggT
-0.07028000802557623,yggX
-0.6793207018343446,yghA
-0.938000795223398,yghU
-0.27402442245903524,ygiB
-0.11007458287391576,ygiC
-0.6134949893821767,ygiF
-0.26622165827162564,ygiM
-0.1362664283478266,ygiN
-0.4077189696742748,ygiW
-0.5306001119262207,ygjR
-0.32586529133097986,yhaJ
-0.7946068774931028,yhbJ
-0.6507152924846796,yhbO
-0.43974966217078826,yhbS
-0.1327230935721721,yhcB
-0.6021352002142181,yhcO
-0.09779267190551551,yhdP
-0.27825647283773813,yheO
-0.6990647813641241,yheU
-0.8725914960582302,yhfA
-0.25933959133447837,yhfG
-0.4979692254975611,yhhA
-0.4125570726056011,yhhM
-0.68920805015785,yhhW
-0.30848845700095695,yhjD
-0.64990195198535194,yhjE
-0.6079389625708036,yhjG
-0.03800370129186807,yhjJ
-0.481588047307253,yhjK
-0.733425842138391,yiaJ
-0.6407255195763224,yibF
-0.5465925010723304,yibL
-0.0639144316231539,yibT
-0.7811537448457485,yicC
-0.42412164429095384,yicH
-0.2569624446662642,yicS
-0.6001377760236806,yidB
-0.5301390140382918,yidE
-0.031168548262547943,yidQ
-0.46098019053373485,yidR
-0.6364686724895465,yieF
-0.4993323176212267,yifK
-0.06846474666547787,yifL
-0.353617167936628,yigA
-0.047476861270639534,yigL
-0.0558434460476522,yigP
-0.04445597740391232,yihD
-0.3946839413546785,yihX
-0.645716898806727,yiiD
-0.6348040036227758,yiiM
-0.36871369134314735,yiiS
-0.046108938843521505,yjbB
-0.5990261346913239,yjbR
-0.2593531005585278,yjcE
-0.8046130166754496,yjdC
-0.37231741483921027,yjeI
-0.4444144861794426,yjgM
-0.868147277258643,yjgR
-0.206013362976216,yjhU
-0.01035581351687419,yjiA
-0.2617397950856015,yjiM
-0.4138961433575525,ylbA
-0.7598835483920758,yliI
-0.6011570431058548,ymdB
-0.7689529628941045,ymjA
-0.4688930507286811,ynaI
-0.1738953073365742,ynbE
-0.01770508325270831,yncE
-0.45679872827692936,ynfB
-0.17380259143355298,ynfF
-0.41354958863879593,ynhG
-0.7290444919895877,yniA
-0.21226783125583032,ynjB
-0.4989289080608751,ynjE
-0.46700692087273576,yoaB
-0.9206421016429672,yoaE
-0.06070455404251865,yobA
-0.4363003189096086,yodD
-0.5511560149695884,yohF
-0.09263534048004164,yojI
-0.32145303092372607,ypdB
-0.06778206150380779,ypeA
-0.055934369053679545,ypfH
-0.7084872437819547,ypfJ
-0.0867284918307205,yqcA
-0.016986899215491486,yqeF
-0.04841019067333498,yqeG
-0.6806484162680562,yqfB
-0.5017742855612044,yqiA
-0.13629732656774693,yqiC
-0.4395562951100723,yqjA
-0.8527501532545064,yqjD
-0.220770144415341,yqjE
-0.4900808338324605,yqjG
-0.277645822221804,yqjH
-0.039357145958731764,yraP
-0.7292749655268744,yraQ
-0.7235712931371522,yraR
-0.19648670686279598,yrdD
-0.28341924043573363,yrfF
-0.8818598221856686,ysgA
-0.6613625837978292,ytfB
-0.10097445019141421,ytfL
-0.515960954744865,ytfQ
-0.09307504520889083,ytfR
-0.35422310262843,zapE
-0.6470483221655884,zipA
-0.11854672350280589,zntB
-0.49316590954768075,zur
-0.34021356836095024,zwf
-0.5217047578064937,<NA>
