gene_name,GCI
b1185,0.07722418087131895
b1186,0.3567427558995066
b1192,0.02010025608026854
b1198,0.11216453001798428
b1199,0.1888844950944124
b1200,0.22534531387250953
b1201,0.02030880545523531
b1203,0.3152203386002209
b1206,0.23034262196875493
b1209,0.02017490815724995
b1210,0.3736508245853401
b1211,0.5368501055028192
b1212,0.3720108254877394
b1215,0.17943174096676415
b1216,0.07725255204310565
b1221,0.3186695180016991
b1222,0.30509261178914454
b1223,0.1851661387638186
b1224,0.21421900456962364
b1232,0.038427949015963504
b1237,0.08002346205215938
b1241,0.2411094844310646
b1243,0.1491972549642069
b1244,0.09960145126604328
b1245,0.2001428492157927
b1246,0.2929933164680916
b1247,0.22404116527197387
b1249,0.04353318894348735
b1256,0.14204256959246397
b1260,0.32484587502431844
b1261,0.2832243296330134
b1262,0.12313811576892834
b1263,0.14088982147269735
b1264,0.09038314350852233
b1271,0.026846039645137286
b1275,0.005719194727632007
b1277,0.4629192799407606
b1286,0.16795233016618197
b1288,0.494759200324281
b1292,0.16698132698248808
b1293,0.06879209343207933
b1294,0.23567983988465474
b1303,0.3282935922919531
b1323,0.15048262108210306
b1324,0.027008776513613792
b1378,0.03647472346287906
b1381,0.022214224023030818
b1387,0.06283105427023404
b1388,0.02736345437923603
b1389,0.013919369208486335
b1390,0.13410118356245274
b1391,0.22333525930627934
b1393,0.12151417201902055
b1394,0.14095310925523144
b1395,0.052217435253442766
b1412,0.1258656151075018
b1413,0.40975661097982535
b1418,0.06100045961323492
b1434,0.1662563501548426
b1446,0.20673610206676787
b1453,0.026111698841968792
b1474,0.18632717582841235
b1539,0.16501803043603133
b1541,0.29633766587908866
b1557,0.061913803094936035
b1584,0.01825982938235494
b1586,0.04639921219244294
b1587,0.31215900680823705
b1588,0.12889396723219804
b1589,0.1221524643538901
b1591,0.05189216830244382
b1593,0.29878548670825106
b1596,0.08433453099055199
b1599,0.12826806315942454
b1600,0.08241096023269236
b1601,0.19806307102540285
b1602,0.21587431191294873
b1603,0.19354166585204216
b1613,0.37713593312620586
b1620,0.07237692651318019
b1621,0.037694638725137786
b1622,0.030439981735695384
b1623,0.14879466498744393
b1625,0.09298281764480983
b1631,0.008249295501026445
b1634,0.36014239668866
b1636,0.3917435236855887
b1637,0.1914382080551151
b1638,0.013394249160437065
b1643,0.016537649300002913
b1644,0.07064094610155129
b1651,0.011670028649678463
b1654,0.04319211218258653
b1656,0.4537053052130427
b1660,0.17327777454285784
b1662,0.003774125343395936
b1674,0.20631604585213226
b1676,0.14627753777457822
b1677,0.07806462545212786
b1695,0.1251504621497697
b1704,0.015900374428770417
b1711,0.12292725449998304
b1713,0.23196989694158004
b1714,0.2256616252637765
b1719,0.20891120615649764
b1722,0.03698655077380963
b1727,0.17841167512291548
b1729,0.054509628957756816
b1731,0.03565618665001144
b1749,0.11416902368544327
b1750,0.2772755971632675
b1751,0.13349497254924528
b1753,0.11985262351279652
b1757,0.24359926329113266
b1759,0.07533248271327277
b1761,0.017142262983724125
b1763,0.030484255545135033
b1764,0.10580837660066478
b1765,0.09082947014688847
b1779,0.4052292431935464
b1780,0.5070438166107042
b1782,0.2704121511431313
b1791,0.12721020658948118
b1804,0.1420870067766353
b1814,0.2551926185287919
b1817,0.30676197932090443
b1818,0.3498160480954658
b1819,0.2537319203734502
b1820,0.15321318057756617
b1821,0.09961990246934643
b1822,0.04309285964277928
b1825,0.01743421380367566
b1829,0.21532464115788355
b1830,0.022657458143314158
b1831,0.19705730476068278
b1839,0.11277847696460201
b1840,0.31797849461405253
b1841,0.2667392037777862
b1843,0.030787947474785936
b1844,0.05133165479004048
b1846,0.2091222027230883
b1849,0.07009582259180229
b1850,0.2985004635236044
b1851,0.2781755348406104
b1852,0.2825959973063902
b1853,0.1205077471916827
b1854,0.22739760489865268
b1855,0.16290649984439717
b1856,0.06706869728097077
b1857,0.13403729382959947
b1858,0.06174720540075561
b1863,0.21349504863909582
b1864,0.27044520923323334
b1865,0.1923500373903881
b1866,0.3395721163723402
b1871,0.016699739176856368
b1876,0.052640369984052054
b1880,0.004378324523607795
b1893,0.1250754126593039
b1904,0.026221330561560514
b1905,0.20324676822615143
b1906,0.19315165421046823
b1908,0.08493266386958297
b1918,0.07959414931884252
b1919,0.04121785659347471
b1922,0.008939978822882671
b1928,0.2782346763888711
b1938,7.118239354900493e-4
b1944,0.028590708340866102
b1945,0.02945525592585452
b1947,0.05195257694459479
b1970,0.16072061235934826
b1973,0.13907000598631966
b1983,0.10761293068163949
b2000,0.005619572006305531
b2011,0.13678510628170956
b2014,0.17314300004475033
b2016,0.01639696356224688
b2019,0.293177707197955
b2020,0.2227796557424746
b2021,0.2221444765307779
b2022,0.14245294441044218
b2023,0.13964432079251288
b2024,0.12533272768999432
b2025,0.11161522450271516
b2026,0.11553980622440209
b2029,0.4029762437847458
b2063,0.07513561588986285
b2065,0.178376154748108
b2079,0.057053200173120204
b2099,0.07322259866922345
b2100,0.0014396098150000539
b2101,0.09324414881900393
b2110,0.2608128293372834
b2111,0.3198042670797127
b2113,0.4501906122654469
b2114,0.06836454494754413
b2119,0.1780747661000959
b2132,0.5186214039886987
b2141,0.041585225000490625
b2143,0.09189719130875308
b2156,0.014279478011221673
b2157,0.15953942339225707
b2167,0.09865154010165413
b2168,0.1454227924902254
b2169,0.3512337585475653
b2171,0.1011170826863164
b2182,0.08256493295645875
b2183,0.47965070328334863
b2185,0.31191826999771527
b2186,0.06039140139568756
b2193,0.31052771346653085
b2196,0.01200717909135683
b2199,0.01786441794132865
b2200,0.1045232801614863
b2201,0.239001545428062
b2202,0.1678737711653543
b2203,0.22924253545715512
b2204,0.1566790699713916
b2205,0.19834717187567896
b2206,0.2884580480194471
b2207,0.30590754921682245
b2208,0.3492249761971079
b2209,0.2151748711574428
b2210,0.036511565474720974
b2214,0.20708504808309064
b2215,0.0038401619264327447
b2231,0.4085761781151112
b2232,0.02628865831923147
b2234,0.15261209601166936
b2235,0.34337614053239596
b2236,0.22705654519470433
b2241,0.05039817272260526
b2249,0.05469768006736284
b2260,0.17915253558830746
b2261,0.3223543301713228
b2262,0.22351096621781516
b2263,0.22069694563110598
b2264,0.3704524878188951
b2268,0.07584814080626799
b2276,0.13120098618040332
b2277,0.143509675357943
b2278,0.1645227988423314
b2281,0.15163204217032605
b2282,0.07913842579520826
b2283,0.20655711350113534
b2284,0.2345200492184722
b2285,0.036797255049793816
b2286,0.22316322695854465
b2291,0.18729276696273062
b2292,0.16197155079919662
b2293,0.23889908410978486
b2294,0.31788037031406513
b2296,0.2767859090446093
b2297,0.34134732345420943
b2298,0.18802632433139385
b2299,0.181257268267827
b2300,0.1374281098902277
b2314,0.17264972612232277
b2315,0.07396352821710549
b2316,0.13031278011361663
b2318,0.1169456545765974
b2319,0.4085806476761452
b2320,0.1549990379349086
b2322,0.21524483772011394
b2329,0.09396465404364789
b2330,0.21385748729673856
b2331,0.21958965775276434
b2343,0.2785337647168235
b2349,0.05252382409981988
b2366,0.10458160594296771
b2378,0.16520923678159
b2380,0.06301607736599005
b2388,0.10002799418918588
b2393,0.042056059716843
b2399,0.008004599039956215
b2400,0.4657417463709703
b2411,0.4192716423394594
b2412,0.1909907268491585
b2415,0.1952489146232746
b2416,0.30464847825834823
b2417,0.11802011846147377
b2418,0.2286535591760747
b2421,0.05680152965165993
b2422,0.13921881863700147
b2428,0.07457927542860988
b2429,0.049609799523465836
b2431,0.535483997710706
b2435,0.16165489332446853
b2438,0.2578943829772761
b2439,0.3246133115620361
b2440,0.12410326898845907
b2441,0.19280371715033803
b2450,0.07052756398179413
b2455,0.029656555197789803
b2468,0.2680893041140609
b2469,0.25652239001973853
b2471,0.1561640681312599
b2472,0.2410263752746946
b2477,0.37124258843228036
b2478,0.2936642933379069
b2479,0.0010230782224911023
b2480,0.09185749235059612
b2487,0.06983295485562434
b2496,0.10040512167477651
b2497,0.18535051058311253
b2498,0.24782968024894847
b2507,0.34675027804187053
b2508,0.06243673111285076
b2509,0.013553014250335494
b2511,0.3459122470095889
b2513,0.21003921443506626
b2514,0.07866062485004315
b2516,0.19526545891559086
b2522,0.05168244255335028
b2523,0.2514260435106217
b2525,0.07598834123974788
b2526,0.14465445362025012
b2532,0.43082490070717805
b2551,0.1928379773709861
b2552,0.014295861095003071
b2554,0.19574065500802984
b2555,0.23061497038207093
b2561,0.0913991464571935
b2564,0.3932187445419748
b2569,0.03822662996675107
b2574,0.03218529733905334
b2576,0.08168383112875782
b2579,0.35506612040181257
b2580,0.3457065217854255
b2581,0.48743515946802873
b2593,0.10012725148569902
b2594,0.021910357119422467
b2595,0.04192030339647427
b2606,0.244069490617413
b2607,0.37556817295660394
b2608,0.165441693875441
b2609,0.23241452960297132
b2610,0.4880048099863011
b2614,0.11363048195262758
b2616,0.021070310239578935
b2620,0.42647209185909757
b2622,0.051178857501245095
b2634,0.33229373900271797
b2670,0.33747176051925576
b2678,0.02964509384787119
b2684,0.1000386006307588
b2685,0.24206700934351588
b2686,0.30452508299285924
b2688,0.034454684824886804
b2690,0.532390044910139
b2697,0.27781777791904433
b2698,0.2043986492243551
b2699,0.12982270148437192
b2700,0.03017483428706677
b2705,0.02803557303534628
b2706,0.08180318631669233
b2707,0.17177382005182143
b2708,0.3622951413313906
b2712,0.2378093019326838
b2720,0.06816922950289526
b2721,0.06339632761597808
b2722,0.037269006878982124
b2726,0.26860751763584406
b2727,0.4614974065608785
b2728,0.3839850803263102
b2729,0.2812211094730971
b2730,0.15503919142234326
b2733,0.3388924230240554
b2746,0.08545577784900879
b2747,0.10006467746261224
b2750,0.10975537690077013
b2751,0.029346947662130488
b2762,0.11866943766014822
b2763,0.16239141380704628
b2764,0.09353888892541459
b2766,0.11533983644062522
b2779,0.5280172694777953
b2780,0.7202138708192736
b2796,0.21474514618871426
b2797,0.2320079061870998
b2798,0.12376628049998252
b2806,0.030709725664367173
b2810,0.26242233724743685
b2811,0.1650482183091345
b2812,0.15149535602977807
b2822,0.19666788647988848
b2830,0.033270153136075134
b2834,0.32428898004943335
b2839,0.19443238173396366
b2845,0.027613734017801286
b2871,0.054380314068110856
b2880,0.032687096978597216
b2890,0.4727785351593458
b2891_2,0.34679303795401434
b2892,0.49368847431779506
b2893,0.357766085366502
b2894,0.3088996102892162
b2895,0.24480059860882428
b2896,0.09898898517961811
b2898,0.3118255502767247
b2901,0.2822745577631884
b2903,0.19779156077286736
b2904,0.29950239209138874
b2905,0.10307011949465568
b2906,0.0043733961165142365
b2907,0.3100753469414479
b2908,0.42188331938995105
b2909,0.3941124696563903
b2914,0.2770958860234009
b2916,0.28365985375504954
b2925,0.31989894684190895
b2926,0.24728412669259872
b2927,0.44077748000790257
b2935,0.44999261974445354
b2937,0.6027956887647596
b2938,0.3918125433752093
b2943,0.2975607960792772
b2945,0.5193424471671209
b2946,0.25019316364274924
b2947,0.34710047219183354
b2951,0.0805707966334644
b2954,0.4113918169528131
b2955,0.12064188679466717
b2957,0.2994252911744208
b2965,0.24838716750297293
b2966,0.3039330729255022
b2969,0.04501767209781789
b2970,0.16465058937445776
b2988,0.2721137439035618
b2991,0.0013718496273236727
b2992,0.1209554139805963
b2993,0.09654181488813034
b2994,0.14425028622373437
b2995,0.2410600740774249
b2996,0.3447508752640414
b2997,0.43649823900180096
b3009,0.08971884877716137
b3010,0.044712710306932926
b3011,0.3567830064642999
b3017,0.3841700018733244
b3018,0.32357068658658394
b3019,0.3391112806657957
b3025,0.009054464150369177
b3028,0.20922886287073647
b3029,0.0446419141739169
b3030,0.24840256693342452
b3035,0.24117318633403337
b3037,0.07651141925065848
b3038,0.21723852647209618
b3041,0.19415061721542962
b3043,0.0927939109639486
b3052,0.10594377009955208
b3054,0.14518435956889789
b3060,0.36577636553196974
b3066,0.04213331172520115
b3067,0.35168582724085334
b3071,0.2775888516165244
b3075,0.24147807922262887
b3084,0.13396082605215978
b3085,0.18766566305471508
b3088,0.2301751123279013
b3092,0.008050104195632742
b3094,0.019581066169741083
b3110,0.12413606173543355
b3136,0.06988318806953765
b3146,0.24944931805972037
b3147,0.3514454242909152
b3148,0.027451641405838466
b3150,0.08017850155979604
b3156,0.2221913491951348
b3157,0.26291853897102435
b3158,0.44960246696462414
b3159,0.3898169884222096
b3161,0.20872610739119277
b3162,0.4832536777430227
b3164,0.5418090414897637
b3165,0.12728149669972177
b3166,0.569508412987167
b3167,0.4509183093203832
b3168,0.5911944601582104
b3169,0.49958970662856383
b3170,0.06258321329847188
b3172,0.17142084501294932
b3176,0.6207901169570883
b3177,0.395086330187953
b3178,0.10237133396004014
b3180,0.10339403081961121
b3181,0.35114401864649086
b3184,0.04987188797183191
b3185,0.018397375031572027
b3187,0.30362386911894224
b3188,0.2346736998286222
b3189,0.32669924676939766
b3191,0.0840873611365517
b3192,0.21264229896247921
b3193,0.09469555425950346
b3194,0.15862346761886778
b3195,0.2427502418938876
b3197,0.3499576892659569
b3201,0.2722070193017184
b3209,0.24058228427071407
b3211,0.4078680682858322
b3212,0.1108163089441322
b3213,0.11521279281610679
b3214,0.4086425157593139
b3226,0.4025533275142557
b3228,0.40313993656644403
b3229,0.5217283668899466
b3230,0.28846573902652806
b3231,0.2589072987919255
b3233,0.08930706454055702
b3234,0.1366533281652464
b3238,0.21199487557958832
b3243,0.2683217253483797
b3244,0.2109158041858571
b3256,0.030417077662021903
b3258,0.239592009043778
b3259,0.4686594551148721
b3265,0.2088102666911751
b3279,0.3494350726615012
b3288,0.3125184062073076
b3289,0.1713944952675066
b3294,0.6285538488764344
b3295,0.5848042314287649
b3296,0.5678346705694824
b3297,0.4373706619745978
b3298,0.2580961966340906
b3299,0.04432556994484644
b3300,0.42487918985785916
b3301,0.5559396951149642
b3302,0.1408348937145836
b3303,0.5104656610163071
b3304,0.46528113276252875
b3305,0.45113764240658144
b3306,0.485534611387301
b3307,0.3090644576724807
b3308,0.33003924253057293
b3309,0.0017394818721618
b3310,0.0558843805891168
b3311,0.18760961568799303
b3312,0.30086939285113234
b3313,0.6299547997883389
b3314,0.5417225183513059
b3315,0.48320819380658114
b3316,0.3290692030456446
b3317,0.5500096700419108
b3318,0.3926713456080503
b3319,0.47278273797668074
b3320,0.36823200106547377
b3321,0.36449952602279195
b3326,0.0844827044263661
b3327,0.06331307322017664
b3339,0.6200536078648421
b3340,0.4640186003364788
b3341,0.4354306128432724
b3342,0.27893788028169564
b3347,0.09724577910652518
b3348,0.08552595928976756
b3349,0.1391055423149225
b3352,0.3512832393729463
b3363,0.06592959239569662
b3364,0.10324482002662548
b3365,0.32594755555946636
b3366,0.1833797094536064
b3367,0.31228660164928257
b3368,0.09909141497052298
b3374,0.11793300305087719
b3375,0.21940845769436687
b3377,0.016735150099740505
b3384,0.28292131229840334
b3385,0.2615676528761606
b3386,0.25107317964226267
b3388,0.06777423757708641
b3404,0.01885041101516943
b3405,0.1642803744862881
b3406,0.24661865753290294
b3407,0.49983696957744883
b3408,0.22821285212178694
b3409,0.3418119928359034
b3410,0.08896239513603768
b3412,0.2845268744760251
b3413,0.3924108759941278
b3415,0.01349216691421827
b3416,0.03583142077814307
b3417,0.13201151118372387
b3422,0.12541236426165409
b3423_2,0.24029555955308246
b3424,0.1931150589180188
b3433,0.14155022741113893
b3437,0.21650407092308224
b3440,0.36947613310289584
b3441,0.15887191189337158
b3459,0.378058703139368
b3461,0.22233255038337993
b3463,0.1145101916522702
b3464,0.2383464810133588
b3465,0.3938088852144615
b3466,0.08238090923204025
b3468,0.07412865194932754
b3469,0.16485158421040957
b3472,0.3838870197482596
b3473,0.2000455439238178
b3476,0.2617885254587168
b3477,0.21644059010680652
b3478,0.20310496945056958
b3479,0.22768315609903844
b3480,0.09881214779867291
b3481,0.2651495255625877
b3486,0.009500471390426772
b3487,0.15974674946788345
b3493,0.19727434279207212
b3495,0.03782725331478898
b3497,0.15418623443638574
b3499,0.3012318058135295
b3500,0.21865194254891768
b3502,0.03975365739668832
b3518,0.04815258626049552
b3540,0.19722881149783572
b3541,0.20554473377503849
b3542,0.12410464577039025
b3543,0.2498980018992282
b3551,0.03683889928703344
b3552,0.14282672846922398
b3553,0.13145161332041974
b3554,0.08952381591135768
b3559,0.6023103506824768
b3560,0.44683837404850996
b3573,0.28054208956396137
b3590,0.41852768753545294
b3591,0.5146829245737645
b3602,0.3964115201769993
b3606,0.041556889680390244
b3610,0.11479345292951104
b3612,0.5067713351068772
b3613,0.18870896614678168
b3616,0.12331696924762259
b3617,0.102285455934894
b3619,0.40428115097787093
b3620,0.150587637429897
b3631,0.07255920233655548
b3632,0.09004431528223107
b3639,0.4180330432171633
b3640,0.37715603891466576
b3641,0.42736270297917733
b3642,0.25275613345521686
b3644,0.19952395909242282
b3646,0.37878470099556066
b3648,0.15200395324514893
b3649,0.04343938398197523
b3650,0.10977183635803389
b3655,0.24197046737732203
b3662,0.03447355734271259
b3663,0.01495052142270632
b3673,0.31449899135256526
b3685,0.04246778196314324
b3689,0.3265919023341853
b3697,0.4114731556577763
b3699,0.5347308551282944
b3700,0.0833558746674048
b3701,0.05866840652712235
b3705,0.11482820546633814
b3706,0.2558635244903395
b3711,0.03331585846563272
b3712,0.18694623081642586
b3729,0.19273652438836267
b3730,0.2231671900317981
b3731,0.3021141650033894
b3732,0.21108580065820717
b3733,0.19609855955242547
b3734,0.16817862405850761
b3735,0.03398520986662927
b3736,0.011910982185364688
b3740,0.1918767193408379
b3741,0.00892090957428968
b3743,0.18759299835948587
b3744,0.3370145133585702
b3746,0.2768894494277218
b3754,0.11026663999531826
b3755,0.3625609510171116
b3769,0.0889937310782902
b3770,0.23297634691335273
b3771,0.1805799027766757
b3772,0.17909984866250456
b3773,0.37102905270255127
b3775,0.3637200979470844
b3780,0.07845779530212363
b3783,0.07470365161962908
b3784,0.3276004372956317
b3785,0.1310873317931353
b3786,0.2051718334084832
b3787,0.32674819864872173
b3788,0.4501818491984666
b3789,0.2748708346638763
b3790,0.4076638118182243
b3791,0.5272759174613573
b3792,0.028582745783407255
b3802,0.09060841635723338
b3803,0.028340021590310602
b3805,0.007636271567527694
b3806,0.0576817180577087
b3807,0.04052142923277826
b3809,0.3095527026070935
b3810,0.07395577046047322
b3813,0.27508665507507685
b3816,0.0014067676168120385
b3817,0.10524358797156995
b3819,0.11340589921094356
b3821,0.21732218140436635
b3825,0.10137593337598418
b3829,0.08734059790055287
b3831,0.1667264410309715
b3833,0.3713504340163896
b3834,0.35276512021953416
b3835,0.08971324242960203
b3838,0.2636756292768466
b3839,0.06179994999615133
b3843,0.006484942837059656
b3847,0.3411547715333706
b3848,0.18305646491319344
b3857,0.06885074041972669
b3858,0.08663258454167885
b3860,0.2555553100111271
b3861,0.009625749287956956
b3863,0.3684931605807238
b3865,0.3266853687881266
b3867,0.36095472705945936
b3868,0.30662843760791
b3869,0.3888261849755281
b3870,0.258424371348746
b3871,0.21300019188960417
b3891,0.42782149449579726
b3892,0.0926998319037414
b3893,0.11313204807739742
b3894,0.036103486297691674
b3902,0.1520145790821561
b3903,0.26921874229538395
b3916,0.39682371978577535
b3918,0.07790495591691815
b3919,0.3041866123176779
b3924,0.05542935547860903
b3925,0.5033376142181607
b3928,0.07739156511327538
b3930,0.16307566154132214
b3931,0.39102884828884127
b3932,0.3163686407648071
b3933,0.06397059792201072
b3936,0.04853711021712119
b3937,0.011640628890544147
b3940,0.02129908716006124
b3942,0.15112221680186536
b3943,0.10849529682777545
b3945,0.291693135827506
b3955,0.16059051425282633
b3956,0.30860280836536924
b3957,0.2530692610346983
b3959,0.0439454340711523
b3960,0.17190702829544155
b3961,0.556612426898266
b3963,0.07720107479780543
b3966,0.06219416265400759
b3967,0.21974299531192681
b3980,0.24032579743612334
b3981,0.37216135027319536
b3982,0.2200958758143277
b3983,0.4269540158180461
b3984,0.44172842554862496
b3985,0.563536385063518
b3986,0.30793833858570957
b3987,0.44211296763551194
b3988,0.5517385619637694
b3989,0.03076794159709034
b3991,0.015654436864261066
b3992,0.010145675985602625
b3993,0.05766290551749596
b3994,0.05242405903367832
b3997,0.5468914982812219
