locus_tag,mean_exp,gci,gene_name
b1994,7.596490573539742,-0.05065672465589576,insH-6
b1996,5.996169805852093,-0.10546341544958072,insD-3
b1997,6.182212051491596,-0.2066363492732189,insC-3
b2007,10.0265522741686,-0.01237876868648016,yeeX
b2012,7.870654457603327,-0.14625222054342354,yeeD
b2013,7.382698533468853,-0.13260715901505163,yeeE
b2017,6.313174023259301,-0.35936261077801246,yefM
b2027,9.020251495729738,-0.3078226635043184,wzzB
b2030,7.917756938591842,-0.11483220931200346,insH-7
b2032,7.199700076935737,-0.05764945047938451,wbbK
b2033,7.209247597878795,-0.18974493239537021,wbbJ
b2034,7.9196423071732,-0.2286632189381892,wbbI
b2035,6.192640851235494,-0.2971648055138813,wbbH
b2036,7.874240926287729,-0.3675089839068919,glf
b2037,6.896297180915699,-0.20753716810867617,rfbX
b2038,7.201988430491396,-0.3298260011596889,rfbC
b2039,8.080704846709017,-0.1887556680197027,rfbA
b2040,7.933697356300499,-0.03620257270094443,rfbD
b2041,8.264898718799271,-0.1095259079034176,rfbB
b2042,9.353244283928635,-0.3063925540597564,galF
b2064,6.7824383109639435,-0.4216622227823516,asmA
b2066,6.634001038361577,-0.195602043783534,udk
b2080,6.599715076123948,-0.6520344627468838,yegP
b2081,6.6853152535127816,-0.254087072919025,yegQ
b2091,9.859960435767038,-0.4381746800416455,gatD
b2092_1,10.772056594855236,-0.3771831850085088,NA
b2092_2,10.37118969134106,-0.3507822902508625,NA
b2093,9.815864796321945,-0.4321396034348324,gatB
b2094,10.353268187943389,-0.4392712623421359,gatA
b2095,11.72595652156724,-0.3448722486442354,gatZ
b2096,11.87439100395575,-0.2854488127705474,gatY
b2097,7.973507849871035,-0.5522952856987132,fbaB
b2103,6.8623916912910286,-0.08400136942631842,thiD
b2104,6.923887763779511,-0.17431949186162585,thiM
b2105,6.23007479129627,-0.4678050893373183,rcnR
b2106,6.817776577966176,-0.3051992014892914,rcnA
b2107,6.849349752053432,-0.36137725290896267,rcnB
b2124,6.359828107635053,-0.47696496634335334,yehS
b2133,8.32364051357836,-0.17954380067885423,dld
b2134,6.533713801301047,-0.1944510281452009,pbpG
b2149,5.5708766227386635,-0.47733428637504566,mglA
b2150,7.333774226546589,-0.41807682936192153,mglB
b2152,5.737886471800287,-0.28132483629474625,yeiB
b2153,10.123225922550183,-0.04192925957096308,folE
b2154,7.514153325988835,-0.4781773702958818,yeiG
b2155,7.284366540830287,-0.1947429793449877,cirA
b2159,6.790843884819319,-0.02421386583947275,nfo
b2160,5.659585283873797,-0.17058216524361278,yeiI
b2175,9.53374625661571,-0.4299730211192255,mepS
b2181,6.589434218663481,-0.49508361924555955,yejG
b2187,6.9254385094206645,-0.16185381216571385,yejL
b2188,6.91643486491428,-0.4533052944631426,yejM
b2192,7.988787540802552,-0.11781244925873184,insH-8
b2211,6.04925936878275,-0.26284061234857453,yojI
b2216,7.015437839528321,-0.5042581218680113,rcsD
b2217,9.053243707197998,-0.3328144090922615,rcsB
b2218,6.0384947155920905,-0.44484762302122194,rcsC
b2237,5.743166443786337,-0.2920449467462787,inaA
b2239,5.915729835756956,-0.3715498184139977,glpQ
b2265,5.750015376175567,-0.2006635189480604,menF
b2266,8.189185854052443,-0.6098071433701764,elaB
b2267,5.9472067147971535,-0.21911783263272133,elaA
b2280,7.068848778533161,-0.12219745180626693,nuoJ
b2287,9.219907186013655,-0.18194058347926229,nuoB
b2288,8.400801639809861,-0.2412632849146184,nuoA
b2289,7.110960833592381,-0.23385724233298685,lrhA
b2290,7.15483706349689,-0.2732264195109888,alaA
b2295,6.613467117340641,-0.3137129842518303,yfbV
b2301,5.770963248431853,-0.48868402798449223,yfcF
b2303,7.8047733060530655,-0.09221172165727262,folX
b2304,7.769557986728629,-0.35654190917630485,yfcH
b2306,6.55981914570737,-0.3203573040302175,hisP
b2307,6.208640120378454,-0.3767167857481716,hisM
b2308,6.8065731341581115,-0.372136405214326,hisQ
b2309,9.615794054310532,-0.06919542641246718,hisJ
b2310,8.106591459457453,-0.6119346991719183,argT
b2312,8.537033247187399,-0.1459825381877543,purF
b2313,7.871902015923382,-0.3790732440496444,cvpA
b2317,5.82781456850429,-0.27605199013397635,dedA
b2323,9.68629831857649,-0.31860732056361746,fabB
b2325,6.0183062294800145,-0.26966267341660694,yfcL
b2326,6.445016323265545,-0.4170123775341853,epmC
b2327,5.931941545117653,-0.34662157171797287,yfcA
b2328,6.8503554561108055,-0.08591867156762775,mepA
b2332,6.174868532982277,-0.4456004049334569,yfcO
b2340,7.907164405620049,-0.6145615662977664,sixA
b2344,7.391401762033141,-0.2034964759247027,fadL
b2346,7.559076086861725,-0.00491171197576173,mlaA
b2350,6.244163185786827,-0.3722135869583522,yfdG
b2351,7.324118606816,-0.329862295736107,yfdH
b2352,6.062254471513446,-0.11916092766143112,yfdI
b2369,6.396405092782505,-0.21120433029163796,evgA
b2379,6.483865171436354,-0.15901444161481265,alaC
b2381,6.178800235951194,-0.10983996403592838,ypdB
b2392,5.77997252508061,-0.4223339320257566,mntH
b2394,6.139478414110028,-0.14947009862774516,insL-3
b2398,5.827166978997798,-0.06166429495511075,yfeC
b2410,6.189156751918977,-0.41788082696795226,yfeH
b2413,6.141793503015182,-0.19164781287012983,cysZ
b2414,12.045064311162816,-0.05644770523468637,cysK
b2423,7.743223477206484,-0.0706202352621981,cysW
b2424,7.222727925762036,-0.09882476056489142,cysU
b2425,8.771858658090098,-0.2113581501562751,cysP
b2426,7.013067322505997,-0.13120612314870053,ucpA
b2432,6.2719820522125875,-0.34090798087046287,yfeY
b2434,6.289483009924297,-0.31623069539980103,ypeA
b2436,5.96876904294326,-0.06163994916361993,hemF
b2449,5.807181779636966,-0.45223088123113264,yffR
b2463,7.418603563908263,-0.5232419121349668,maeB
b2464,7.082755375460111,-0.5059967940551343,talA
b2465,7.221769414573419,-0.4690540533248868,tktB
b2467,6.15211110865376,-0.17624442703674156,nudK
b2473,5.815944284034488,-0.31208398710012086,ypfH
b2475,7.051591520578313,-0.4235117623272658,ypfJ
b2476,9.27845364123974,-0.26142020537621447,purC
b2493,5.768253066909934,-0.14589562017910226,yfgO
b2494,6.855138924637398,-0.40867708230644806,bepA
b2495,8.05207322289626,-0.2311571062060397,yfgD
b2499,8.483202146516422,-0.3145187160448186,purM
b2500,7.8143025192696625,-0.1353009283100786,purN
b2501,7.314589478320566,-0.24478257310827253,ppk
b2502,7.277900917910815,-0.2832104870883473,ppx
b2512,8.648857005501826,-0.1491063276802665,bamB
b2515,8.528313341475325,-0.2505352814207843,ispG
b2517,7.41821536997009,-0.05649314133508719,rlmN
b2518,8.442447372388225,-0.23087748506935724,ndk
b2520,6.529585991786386,-0.19591173910918605,yfhM
b2521,7.483789936191583,-0.21071544968170103,sseA
b2524,5.899414640957121,-0.11584204258566264,iscX
b2527,6.8489817561611135,-0.0490682359356818,hscB
b2528,8.566140257844694,-0.2993890640888579,iscA
b2529,9.11710234280186,-0.34714483357199805,iscU
b2530,9.718291198803188,-0.23572863463309968,iscS
b2531,8.200985712500836,-0.5459248149503467,iscR
b2533,7.6639116098734625,-0.06052662105527095,suhB
b2537,5.997519875558395,-0.5960388678554015,hcaR
b2543,6.061246494454477,-0.5598975336950917,yphA
b2553,7.892361819923139,-0.1921194587684608,glnB
b2556,5.628266479017981,-0.22546301400087165,glrK
b2557,8.457482739880104,-0.14435978789965595,purL
b2559,5.675295728924921,-0.13737511218212498,tadA
b2560,6.022901647982509,-0.2368305782267143,pgpC
b2563,6.240197877183873,-0.0642139521535211,acpS
b2565,5.822929394467545,-0.24272389599556615,recO
b2566,8.172031388183221,-0.13868483022861122,era
b2567,8.020012053088772,-0.3112202997788311,rnc
b2568,8.183682430230826,-0.2920580192519037,lepB
b2570,6.1166139877998065,-0.4302856006360821,rseC
b2571,7.862866822086776,-0.5258745815710338,rseB
b2572,9.172014360677087,-0.32289559616625674,rseA
b2573,8.29441722788288,-0.48806736343113594,rpoE
b2582,6.255644194000148,-0.2689987654498794,trxC
b2584,6.197033377332025,-0.4272717056466957,patZ
b2585,8.442820890780665,-0.4197340267192593,pssA
b2587,10.05080421980886,-0.5006405392642598,kgtP
b2592,8.43194025059751,-0.19793412624175555,clpB
b2597,10.58459191847329,-0.00614181189054855,raiA
b2599,8.489091181136459,-0.21482877961497407,pheA
b2600,7.859691294697113,-0.2243484060752328,tyrA
b2601,8.460097514589265,-0.23735543537650183,aroF
b2611,6.483017746393015,-0.02118410701990324,ypjD
b2615,6.615277482014366,-0.14621354620394722,nadK
b2617,8.291662708514316,-0.224224349984741,bamE
b2618,6.0820925215092165,-0.00847630159133159,yfjF
b2619,7.597375823688118,-0.33068489634965076,ratA
b2627,5.700174801007978,-0.4070926083589282,abpB
b2628,6.218279889566854,-0.04763656145918277,abpA
b2630,7.527273767404684,-0.25626428764458237,rnlA
b2631,6.053679325327898,-0.452733904544839,rnlB
b2661,5.812854144359256,-0.484340695994355,gabD
b2662,5.922829416214694,-0.4832759667772894,gabT
b2665,8.168327123600694,-0.5366146281265767,kbp
b2669,8.905660638253337,-0.16707545913344168,stpA
b2672,6.677858142833005,-0.5375199666749878,ygaM
b2674,5.8017885344017115,-0.4600171118251185,nrdI
b2675,6.056823585598925,-0.5341176306809876,nrdE
b2679,5.660683074272637,-0.01155840951072796,proX
b2682,7.086330565781562,-0.1620349654379719,ygaZ
b2687,9.348761545876656,-0.04639331765198547,luxS
b2689,6.138524865161123,-0.21770648914213875,yqaA
b2696,8.478065638735295,-0.1096171088234098,csrA
b2701,5.882603371848614,-0.2696462645570153,mltB
b2741,10.353739214521957,-0.5636023739188528,rpoS
b2742,8.558579748855134,-0.4065862774910941,nlpD
b2743,6.944255142257467,-0.4272681764321469,pcm
b2744,7.3877362932550765,-0.01482697180455331,umpG
b2745,7.468555311023552,-0.07283500682710344,truD
b2748,6.087253813848712,-0.3957653326919849,ftsB
b2752,9.068505718325875,-0.036482913201447247,cysD
b2781,6.175330443555403,-0.30486162431601693,mazG
b2782,5.64985159313697,-0.4961965956505262,mazF
b2784,7.511711855949792,-0.04328177564484615,relA
b2790,7.013218423279472,-0.18402661029199668,yqcA
b2793,6.377101537944905,-0.01572389212442547,syd
b2794,6.949364184744227,-0.0702041344632043,queF
b2795,7.558069951255644,-0.19047748249774088,ppnN
b2804,6.2023269105414105,-0.16556912457086928,fucU
b2805,6.45588287092835,-0.4067334452361683,fucR
b2808,6.13470269485785,-0.22380861238946692,gcvA
b2809,5.586800994132276,-0.5106251864827995,ygdI
b2813,7.010639716668849,-0.21785968879824005,mltA
b2817,6.346585262949707,-0.04783342368661517,amiC
b2818,8.500360117426215,-0.11840699666248954,argA
b2820,6.002354749491724,-0.10203859302032886,recB
b2821,5.817837280450984,-0.40424773530779895,ptrA
b2827,7.523700970729978,-0.04385036300354848,thyA
b2828,6.912312187570152,-0.05295380382260047,lgt
b2829,7.734895088033882,-0.04479320420014106,ptsP
b2832,5.844163789200999,-0.21272639547112487,ygdQ
b2833,6.839638879723913,-0.40106096287085663,ygdR
b2836,5.956469588754542,-0.16800951853781965,aas
b2837,5.864843802951105,-0.11636381383829277,galR
b2838,6.710632283634419,-0.24519607081063705,lysA
b2840,5.709422003257741,-0.5117353461893592,ygeA
b2844,6.319469232172919,-0.48352092010776415,yqeF
b2860,6.002201835418442,-0.07343603482663491,insD-4
b2861,6.175538874637742,-0.25126300205583174,insC-4
b2865,6.854610147614089,-0.2665683145133346,ygeR
b2897,7.227926627935175,-0.11658748254086236,sdhE
b2899,6.729627230103882,-0.546889684018499,yqfA
b2900,6.914253245734134,-0.00926584269766308,yqfB
b2910,8.28367271361266,-0.2906540462017498,zapA
b2912,5.6126014489735505,-0.11878200992784048,fau
b2913,10.61679700252744,-0.05168766064801137,serA
b2922,8.091584618596615,-0.0632766049295918,yggE
b2924,8.99623061661899,-0.03418329252512041,mscS
b2928,5.778110004972477,-0.1518360353648967,yggC
b2929,6.286078588823537,-0.27362443725746466,fumE
b2936,6.6371179564118785,-0.24023162942722695,loiP
b2942,10.046254882853098,-0.06021581964333165,metK
b2948,7.728626545503157,-0.2668389415600105,yqgE
b2949,6.230470538505819,-0.04264309795056927,yqgF
b2952,6.907511674905553,-0.0370773558439678,yggT
b2953,6.085025159995838,-0.0095644549961857,yggU
b2959,7.760339471020858,-0.03148572373264237,yggL
b2960,7.153475963051142,-0.2378879198511238,trmI
b2961,6.02721794997116,-0.22816804518639103,mutY
b2962,6.551283531723249,-0.2632107218275662,yggX
b2963,6.359568294997353,-0.21393378447028025,mltC
b2976,6.995127707676243,-0.28244454929436985,glcB
b2977,6.09294907764759,-0.2788163143843949,glcG
b2980,5.587672855929714,-0.5045649683141922,glcC
b2989,7.689609839913904,-0.5849888833905865,yghU
b3001,6.295090900548726,-0.40115167390920814,gpr
b3002,8.012616139531682,-0.17113838484938257,yqhA
b3005,8.474004631220613,-0.195900916713357,exbD
b3006,8.84688530954421,-0.1009408893936955,exbB
b3008,7.571761602730023,-0.29875422851102046,metC
b3012,6.788664755596323,-0.2628870631780625,dkgA
b3021,6.651342991299927,-0.3951544491671216,mqsA
b3022,6.4194647900253345,-0.49137221548019766,mqsR
b3024,6.886451242248951,-0.2650040510576633,ygiW
b3031,6.862463672678359,-0.15475945572964972,yqiA
b3032,7.820306362317351,-0.0426627038011138,cpdA
b3033,6.315216464353466,-0.26806488752319463,yqiB
b3034,7.001302466932922,-0.27545893064004207,nudF
b3040,6.778974977794688,-0.16783747145655858,zupT
b3042,7.797958376839327,-0.01320858189296383,ubiK
b3049,6.054063975443836,-0.4036818394366952,glgS
b3053,6.293361311544205,-0.1999232687052459,glnE
b3055,6.795671130988361,-0.4147106403652316,ygiM
b3056,7.142185467795954,-0.23881551909063636,cca
b3057,6.038746828597178,-0.1343010793272342,bacA
b3059,5.928895118558311,-0.4846518296840853,plsY
b3064,6.68504462029727,-0.22679738066931063,tsaD
b3065,9.156913868732891,-0.3856791339666711,rpsU
b3068,7.125156058769414,-0.3242135811864908,mug
b3070,6.384869302191558,-0.13435686455556747,nfeF
b3073,7.080314209979955,-0.6661704734666106,patA
b3087,6.688244797451724,-0.4514322055894177,ygjR
b3089,8.590334545727702,-0.01523605064664977,sstT
b3095,6.822622237496184,-0.01771284539518425,yqjA
b3096,5.655605310738853,-0.09758298735368708,mzrA
b3097,7.309950890026344,-0.4041156941408366,yqjC
b3098,6.6982275760487395,-0.2587221053367713,yqjD
b3099,7.740693723853243,-0.3298732945606086,yqjE
b3100,6.967130572203706,-0.2928749941912247,yqjK
b3102,5.875895316793288,-0.293433493995939,yqjG
b3103,6.387627152494318,-0.27450103511517066,yhaH
b3105,6.17719398660411,-0.05953646540313007,yhaJ
b3129,6.0488130302101935,-0.4477429297229281,prlF
b3130,6.6806033731946215,-0.6126972299283594,yhaV
b3131,7.1734255382409415,-0.2949092950801863,agaR
b3149,7.162651589302419,-0.28666790676784515,diaA
b3160,6.036149225257377,-0.07168861831141622,yhbW
b3163,10.212853334357147,-0.17967828672768507,nlpI
b3175,9.816254458096171,-0.28858137262736433,secG
b3179,8.907956155044106,-0.40040059790861754,rlmE
b3182,6.097144251593755,-0.206814062687573,dacB
b3183,7.337546326706497,-0.01355366650369855,obgE
b3186,10.323392517752865,-0.04273995693319935,rplU
b3190,7.045052542875283,-0.3293392509679718,ibaG
b3196,5.9708499334595135,-0.2612038961629677,yrbG
b3198,7.539962851055084,-0.2079478048247806,kdsC
b3199,7.869403013212621,-0.05769356624844673,lptC
b3200,8.262570537635963,-0.06417626633940653,lptA
b3202,8.51998068067697,-0.1060732223225416,rpoN
b3203,8.553263384347149,-0.3295107885882524,hpf
b3204,7.977523634229991,-0.17562014344529525,ptsN
b3205,8.166666947725503,-0.2886997412663135,rapZ
b3206,5.6353648089585064,-0.24305542076640457,npr
b3207,9.307655124454447,-0.11273313987179248,yrbL
b3210,6.627041581034828,-0.14696121750951632,arcB
b3218,7.9372023371784355,-0.11388610159773128,insH-10
b3232,6.035964239321912,-0.3149735167293451,zapE
b3235,6.571105208079672,-0.19339081658991863,degS
b3236,11.46215553563523,-0.25861661189671764,mdh
b3237,8.392200822537562,-0.13589022268981713,argR
b3247,7.412867736136768,-0.21376453136774268,rng
b3248,7.1630802508889575,-0.11112605661940078,yhdE
b3249,5.855404698062631,-0.2954014436157548,mreD
b3250,6.827669253218686,-0.14346560920806456,mreC
b3251,9.351273628651551,-0.03401839147385002,mreB
b3252,6.123738590466625,-0.2395902445131372,csrD
b3253,6.110849138696102,-0.00730033759495746,yhdH
b3255,9.339936428553605,-0.06693803421508766,accB
b3260,9.139510736794668,-0.1783683678526587,dusB
b3261,8.877964519044923,-0.2833773552170143,fis
b3281,5.757385565170844,-0.3137202758653929,aroE
b3282,6.332305416988183,-0.21701924290261632,tsaC
b3283,7.952366246891771,-0.38881382893951066,yrdD
b3284,8.456524593329162,-0.4229465752057123,smg
b3287,8.680687312883533,-0.12568896404067742,def
b3290,6.713875353188211,-0.15047736112028504,trkA
b3291,7.589369453154883,-0.29692322347940464,mscL
b3292,5.617824556938748,-0.2176551314631656,zntR
b3293,5.757393762517945,-0.2406150742340098,yhdN
b3336,7.602672724947271,-0.4572605507460078,bfr
b3337,5.836245387203239,-0.45042126912953334,bfd
b3345,6.507188502030165,-0.2263866557387264,tusD
b3346,7.551804738488669,-0.14300785563140578,yheO
b3353,5.837840663025703,-0.097182094493261,yheT
b3355,6.409157538086241,-0.2248855916082143,prkB
b3356,7.017584406813256,-0.492338857821985,yhfA
b3357,10.192933084592976,-0.10656536184597926,crp
b3359,8.191558629618795,-0.10899190442063522,argD
b3387,6.911383172641454,-0.04017263274063833,dam
b3389,8.772451334483938,-0.05601737460503259,aroB
b3390,8.927888341638106,-0.17848202788125975,aroK
b3397,7.594158771897737,-0.4572535838050399,nudE
b3398,6.086731245453242,-0.26759227935982266,igaA
b3399,6.281115000736191,-0.2432315827190708,yrfG
b3400,6.155656648807794,-0.11300710146573856,hslR
b3401,7.236886220967171,-0.08714484090794009,hslO
b3403,8.861177270681775,-0.21393042100256193,pck
b3414,8.749126435372471,-0.2860851573272283,nfuA
b3418,8.080604148123857,-0.120186322112798,malT
b3428,8.300110795041746,-0.3693978567563154,glgP
b3429,8.311465833169661,-0.327045810946873,glgA
b3430,8.80161240486387,-0.1882553640382202,glgC
b3431,7.807958987316824,-0.3297442684712502,glgX
b3432,8.418388962667235,-0.1318605050933917,glgB
b3438,7.136002047570036,-0.05118871509914622,gntR
b3447,5.723841484969943,-0.40783834540360775,ggt
b3449,6.100201000260472,-0.1571163248077685,ugpQ
b3453,5.735853056120075,-0.5478398901049332,ugpB
b3454,7.638511320859937,-0.06536692301695343,livF
b3455,7.6837309887949905,-0.06083354190526764,livG
b3456,7.397608023375425,-0.08502912347842363,livM
b3457,6.783567316805135,-0.00161061678821611,livH
b3458,8.7315099350687,-0.01069307188506839,livK
b3460,9.837164523830396,-0.2586890243585996,livJ
b3462,6.689625028430722,-0.06341601466754587,ftsX
b3467,5.718422752335984,-0.09036765808888585,yhhM
b3475,6.026445488367837,-0.06113295239970924,acpT
b3485,6.151086990143927,-0.09318375760779692,yhhJ
b3492,5.653508145224135,-0.11111920060615604,yhiN
b3498,7.733203889483464,-0.05941888872899736,prlC
b3505,7.932652143847608,-0.0868709502870728,insH-11
b3506,6.536467356236477,-0.33961315321906005,slp
b3509,7.625839270678752,-0.44021058978116695,hdeB
b3510,8.556919348552766,-0.42320338478803093,hdeA
b3511,5.733198109742822,-0.3545363368494077,hdeD
b3515,6.041769798361848,-0.24894137829564056,gadW
b3516,7.283552942471057,-0.35683915057181304,gadX
b3517,5.889422339610774,-0.4341509989156925,gadA
b3522,5.5743129169057095,-0.4649510360989838,yhjD
b3523,8.508331937699834,-0.2199231513427979,yhjE
b3526,7.118878309045361,-0.07309275249988334,kdgK
b3527,6.085851837226893,-0.28575982692727286,yhjJ
b3528,6.517066680240022,-0.3784433966720584,dctA
b3536,7.234736943688567,-0.4347285507978549,bcsE
b3538,5.9259959893211285,-0.4349674842765516,bcsG
b3544,10.71583755392466,-0.2562427055763294,dppA
b3548,5.873687922153808,-0.5207166473889858,yhjY
b3549,6.305237858513225,-0.34127013212846585,tag
b3555,7.246209850996802,-0.5983058287925408,yiaG
b3556,7.456549526492327,-0.08957677169706253,cspA
b3570,8.511136900546813,-0.617239210478111,bax
b3572,8.505296910064951,-0.40762641351395656,avtA
b3574,6.717447490069771,-0.0836519277574491,yiaJ
b3592,6.256660414891681,-0.474712905152432,yibF
b3599,6.736601852462883,-0.2723275303610154,mtlA
b3600,7.510762490026024,-0.22260564826901,mtlD
b3601,6.405286393706915,-0.27844371319223415,mtlR
b3607,7.6296189028520764,-0.43586235826491737,cysE
b3608,7.899068454641904,-0.25404499717777956,gpsA
b3609,9.395162198806558,-0.06804425602917476,secB
b3611,8.788356700331311,-0.30743621696434464,yibN
b3618,6.256097411528116,-0.38069566359762214,htrL
b3621,6.149732855465463,-0.17483445016494034,waaC
b3622,5.855379873667406,-0.3076588284477639,waaL
b3623,6.2867199849410325,-0.01041153575578486,waaU
b3624,5.821243455127425,-0.11533537381549282,waaZ
b3625,6.088878987137386,-0.09182569726709244,waaY
b3626,6.361680968618488,-0.08619887141408698,waaJ
b3627,6.34773859970087,-0.124534634226846,waaO
b3628,6.5308123941895335,-0.1742056762808945,waaB
b3629,5.866669426889495,-0.05981010229230321,waaS
b3630,6.294045605876807,-0.05089845967784637,waaP
b3633,6.4459662058329,-0.03923591572236933,waaA
b3634,5.585878401353598,-0.11319999401940324,coaD
b3636,8.144571859095738,-0.06540188783603881,rpmG
b3637,9.636041748436591,-0.08773821500824336,rpmB
b3643_1,6.484434051677947,-0.16471401899060112,NA
b3651,6.452419000445219,-0.1251928544436604,trmH
b3652,5.933575846396743,-0.09762666071025757,recG
b3654,7.428628422117778,-0.4103455920074044,xanP
b3661,8.408768748143666,-0.17117977636185414,nlpA
b3669,6.786393609002169,-0.3661427466029132,uhpA
b3670,7.127848169343989,-0.3569589004023273,ilvN
b3671,8.344434660725236,-0.1702208308028432,ilvB
b3687,7.118051536660998,-0.2748074125645356,ibpA
b3688,6.928697732484674,-0.6102635332266843,yidQ
b3698,5.701141809068385,-0.4941730180946479,yidB
b3702,8.145402532160436,-0.02344905044825607,dnaA
b3704,7.624152662018565,-0.14035034694788376,rnpA
b3713,6.997980002991145,-0.2371297592289672,yieF
b3714,7.685843235556724,-0.27954055810758,adeP
b3715,5.595600970221872,-0.4062660663830511,yieH
b3724,6.765307430523271,-0.00431902709406212,phoU
b3725,6.893805514290535,-0.05039183023996221,pstB
b3727,5.66067628037487,-0.21497695656575952,pstC
b3728,6.820784054928519,-0.3073433129674882,pstS
b3737,9.378355107521967,-0.2974679056662072,atpE
b3738,10.071993552886031,-0.236396244184162,atpB
b3739,8.752221508874927,-0.42082664215095344,atpI
b3742,8.614912052543106,-0.5842823036775402,mioC
b3748,7.638287352528405,-0.14512540249495168,rbsD
b3749,6.0588457930389215,-0.2876810955152432,rbsA
b3750,6.040583011742685,-0.3036825697887917,rbsC
b3751,7.631991817259093,-0.18350019786239263,rbsB
b3752,6.830813241266664,-0.10514029670246015,rbsK
b3764,9.299868389537211,-0.09708677587809247,maoP
b3774,11.088655999311976,-0.10271764442362262,ilvC
b3778,6.091308571414185,-0.17350659208729408,rep
b3779,7.363971459609043,-0.12703187210223044,gpp
b3781,10.043684468902011,-0.1604559687344176,trxA
b3794,5.5770684327011795,-0.04385129131167287,rffM
b3795,6.233639683922535,-0.08564519170575614,yifK
b3804,6.818074425300261,-0.15187408613268086,hemD
b3811,6.9853411292453345,-0.1452837569197235,xerC
b3812,6.675061892661667,-0.08726494314911894,yigB
b3820,5.837855499191606,-0.37235802128034096,yigI
b3822,6.24001649554984,-0.12690974215760012,recQ
b3823,6.2906340196881265,-0.389369525656022,rhtC
b3824,6.121626069317185,-0.01611093196523702,rhtB
b3826,6.524329169726686,-0.2951135034675896,yigL
b3828,6.297254909826771,-0.43999551707967965,metR
b3830,6.966393917505966,-0.6240626771182542,ysgA
b3836,8.830672908451485,-0.03052412297067892,tatA
b3842,5.866070925871144,-0.2812579554700764,rfaH
b3844,7.90811760122166,-0.29111989958110324,fre
b3849,6.225539319037308,-0.2544349148064472,trkH
b3850,6.583067672654671,-0.0661212353765708,hemG
b3859,7.230610171664336,-6.9241279064144e-4,srkA
b3866,7.717172658397377,-0.275879230751141,yihI
b3884,6.212153760126727,-0.1553659427779585,yihW
b3885,6.549387799785135,-0.231866454848024,yihX
b3886,5.719766012366123,-0.4328942941990201,yihY
b3887,6.401451658621407,-0.23177708020998963,dtd
b3888,6.933323701489643,-0.18336400401069647,yiiD
b3895,5.600322877080594,-0.31134665965998226,fdhD
b3908,10.83318821415532,-0.20427777503388772,sodA
b3910,6.011488972459926,-0.3064042773892005,yiiM
b3911,7.168937165014472,-0.2111970242597791,cpxA
b3912,8.330912921553288,-0.17519164597662765,cpxR
b3915,7.15576736408073,-0.122238426968444,fieF
b3917,6.338619666496514,-0.08500542865929965,sbp
b3920,6.095556924543783,-0.21754755153541433,yiiQ
b3922,5.877719869827905,-0.3246406528623434,yiiS
b3923,7.006353440714683,-0.3052571276777398,uspD
b3926,5.656010072632147,-0.2991732085676135,glpK
b3929,9.318614546122866,-0.01404420494914501,rraA
b3934,6.688236993429414,-0.17429993862692336,cytR
b3938,7.364823798831105,-0.2807197999413179,metJ
b3939,7.203974315566976,-0.19551470276847943,metB
b3941,8.087980974933647,-0.3235641059176052,metF
b3958,7.842281597037677,-0.00938035509047098,argC
b3962,8.199143321957898,-0.28339219211070615,sthA
b3964,7.101619176850232,-0.3743445993579602,yijD
b3965,7.0875301371179935,-0.35376928675401564,trmA
b3972,7.018403137938056,-0.3911753560918961,murB
b3973,6.100942326147082,-0.32466618670712344,birA
b3974,6.975803230222174,-0.3503862772299444,coaA
b3990,8.641860706322559,-0.00910309919451808,thiH
b3995,7.916354583024559,-0.6506855925151189,rsd
b3996,6.346126453464158,-0.3007183302072259,nudC
b4013,8.059714095603296,-0.39515838152317784,metA
b4014,11.04935552941602,-0.5253019830294038,aceB
b4015,11.372710955791124,-0.4362297588909999,aceA
b4016,8.16641118120762,-0.5577645213607709,aceK
b4022,7.007617612436794,-0.04959127574134454,rluF
b4023,6.1655637542061585,-0.04234594205696854,yjbD
b4034,7.00049152866043,-0.17266236287909728,malE
b4036,6.383018577705187,-0.26608527782942204,lamB
b4037,5.659134556887656,-0.24793626955974685,malM
b4039,6.459676103707002,-0.07997888430474474,ubiC
b4040,6.537533986109598,-0.1335879398921523,ubiA
b4042,6.077751165116119,-0.3544327511133165,dgkA
b4051,6.967309725149615,-0.3717138192623381,qorA
b4054,8.30697581857493,-0.1482410887373992,tyrB
b4056,6.985214015835756,-0.4349077750940842,yjbQ
b4057,6.002948657033799,-0.5801976475952666,yjbR
b4058,6.820081766444404,-0.03365095532307699,uvrA
b4062,6.380085446973268,-0.4014157571907565,soxS
b4064,6.615383347016676,-0.26144982853192406,ghxP
b4069,7.316533739642168,-0.4681599133171219,acs
b4078,7.226555831136537,-0.1361946980784255,yjcO
b4089,6.056550841914149,-0.5326303703992755,alsR
b4111,7.339435188166973,-0.03672726485885761,proP
b4124,5.739521627145754,-0.2734493836518722,dcuR
b4125,5.795928606878702,-0.20460319757207404,dcuS
b4135,7.26570560569936,-0.5745939962074939,yjdC
b4140,5.654400821466829,-0.4953066228194301,fxsA
b4141,5.668093686780326,-0.19920113465355,yjeH
b4142,8.763158938414376,-0.25192198571774854,groS
b4144,8.392328925261364,-0.2023076420944279,yjeI
b4146,6.710238234411654,-0.1688736706511004,epmB
b4160,8.000705547834809,-0.00316256858506336,psd
b4167,6.415261995145103,-0.3134892015709984,nnr
