locus_tag,mean_exp,gci,gene_name
b1613,7.539451173157296,0.3771359331262058,manA
b1622,6.0190771166581625,0.03043998173569537,malY
b1623,6.066892565990143,0.1487946649874438,add
b1631,5.643829455558036,0.00824929550102643,rsxG
b1636,6.362097961952459,0.3917435236855886,pdxY
b1637,8.869991492197812,0.19143820805511513,tyrS
b1638,7.18191819986046,0.01339424916043704,pdxH
b1651,8.377421551891315,0.01167002864967846,gloA
b1654,9.167030652443806,0.04319211218258656,grxD
b1656,9.0575007896618,0.4537053052130426,sodB
b1662,8.23123692383084,0.00377412534339588,ribC
b1676,9.85059832731722,0.1462775377745782,pykF
b1677,13.722334738094942,0.0780646254521278,lpp
b1704,7.672274125442012,0.01590037442877042,aroH
b1713,9.28150429517281,0.23196989694158,pheT
b1714,8.587511594510225,0.2256616252637765,pheS
b1719,10.416032691305618,0.20891120615649772,thrS
b1722,5.821350713534251,0.03698655077380962,ydiY
b1727,6.956265061575931,0.1784116751229156,hxpB
b1729,9.302477427524725,0.05450962895775687,tcyP
b1749,7.284515799463147,0.11416902368544322,xthA
b1757,5.799521110111521,0.2435992632911328,ynjE
b1761,10.63249622833092,0.01714226298372408,gdhA
b1763,6.721663183890942,0.03048425554513505,topB
b1764,8.40132404626282,0.10580837660066468,selD
b1765,7.3421773358640285,0.09082947014688858,ydjA
b1779,13.324878364255207,0.40522924319354664,gapA
b1780,7.2441383879391,0.5070438166107044,yeaD
b1782,9.03830714694632,0.2704121511431312,mipA
b1804,5.961443755845386,0.14208700677663524,rnd
b1814,6.093871206069323,0.2551926185287921,sdaA
b1817,9.426761351125752,0.30676197932090443,manX
b1818,9.385886192995056,0.34981604809546574,manY
b1819,9.499792541535562,0.2537319203734503,manZ
b1822,5.790905258225477,0.04309285964277929,rlmA
b1825,6.263412008773649,0.01743421380367566,yebO
b1829,8.742224918042067,0.2153246411578836,htpX
b1830,8.427155065146001,0.02265745814331417,prc
b1831,9.165163597587757,0.1970573047606828,proQ
b1839,6.06478430041882,0.11277847696460208,yebY
b1840,6.328067002050117,0.3179784946140526,yebZ
b1841,7.069700260970922,0.2667392037777863,yobA
b1843,5.680847575013062,0.03078794747478599,yobB
b1844,6.727771624949992,0.05133165479004052,exoX
b1846,5.638938505778202,0.20912220272308832,yebE
b1849,7.08363400958877,0.07009582259180233,purT
b1850,8.133574659168982,0.2985004635236044,eda
b1851,5.663639606195762,0.27817553484061047,edd
b1852,8.838551561225875,0.2825959973063903,zwf
b1853,6.494050742713242,0.12050774719168272,yebK
b1854,8.951348353987306,0.22739760489865263,pykA
b1855,7.252412418913337,0.16290649984439712,lpxM
b1856,7.019426883231575,0.06706869728097074,mepM
b1857,7.822969340780783,0.1340372938295996,znuA
b1858,6.672368770183934,0.06174720540075565,znuC
b1863,7.613770876025119,0.21349504863909585,ruvC
b1864,8.712487586365514,0.27044520923323345,yebC
b1865,7.2393413385667005,0.1923500373903882,nudB
b1866,8.7569400053693,0.33957211637234036,aspS
b1871,6.555124111097489,0.01669973917685637,cmoB
b1876,7.93560952024151,0.05264036998405206,argS
b1905,7.598979844660112,0.20324676822615145,ftnA
b1908,7.019183914996861,0.08493266386958305,yecA
b1918,6.5842548300374135,0.07959414931884252,tcyL
b1919,7.64304461289477,0.04121785659347474,dcyD
b1928,7.983584357250064,0.2782346763888713,yedD
b1983,8.21277163601615,0.10761293068163956,yeeN
b2000,6.556931903261986,0.00561957200630552,flu
b2011,6.488345204877031,0.13678510628170967,sbcB
b2014,7.57740040978742,0.1731430000447504,plaP
b2016,7.627370049546885,0.01639696356224686,yeeZ
b2019,8.781277913585033,0.293177707197955,hisG
b2020,8.631766513301358,0.22277965574247469,hisD
b2021,8.536981474650007,0.22214447653077793,hisC
b2022,8.891115146923127,0.14245294441044215,hisB
b2023,7.87812944469761,0.13964432079251296,hisH
b2024,7.897956291934783,0.12533272768999434,hisA
b2025,8.178528513884327,0.11161522450271516,hisF
b2026,8.311116805208409,0.11553980622440208,hisI
b2029,10.163645385609865,0.4029762437847458,gnd
b2063,5.597496826676269,0.07513561588986284,yegH
b2065,7.198991449731851,0.17837615474810783,dcd
b2079,5.682262811302158,0.05705320017312019,baeR
b2113,7.753518866060849,0.4501906122654469,mrp
b2114,8.5684764885017,0.06836454494754408,metG
b2132,6.910611003114344,0.5186214039886988,bglX
b2143,5.767743249171689,0.09189719130875312,cdd
b2156,8.640114795721372,0.0142794780112217,lysP
b2157,5.805574924433086,0.15953942339225718,yeiE
b2167,6.530434856294165,0.0986515401016542,fruA
b2168,6.200582415280529,0.14542279249022547,fruK
b2169,6.1222251343954985,0.35123375854756544,fruB
b2171,8.06397280959452,0.10111708268631642,yeiP
b2182,6.350381400503693,0.08256493295645884,bcr
b2183,7.640493716708251,0.4796507032833483,rsuA
b2185,10.39210878974165,0.3119182699977154,rplY
b2186,7.299900864556225,0.06039140139568756,yejK
b2193,5.811631103789509,0.31052771346653085,narP
b2210,6.180888513762815,0.03651156547472097,mqo
b2215,12.437144112962304,0.00384016192643276,ompC
b2231,9.12647965164173,0.40857617811511143,gyrA
b2232,7.254500102284392,0.02628865831923145,ubiG
b2234,8.109520240534241,0.15261209601166945,nrdA
b2235,8.131069971845692,0.34337614053239607,nrdB
b2236,6.425272594320701,0.22705654519470436,yfaE
b2249,6.2614197248397705,0.05469768006736285,yfaY
b2261,6.608366726912726,0.32235433017132303,menC
b2262,7.2568376625399615,0.2235109662178152,menB
b2268,5.739475678277205,0.075848140806268,rbn
b2276,8.531897959092062,0.1312009861804033,nuoN
b2277,8.336859627468131,0.14350967535794296,nuoM
b2278,7.899408668308964,0.16452279884233162,nuoL
b2281,7.306663897662657,0.15163204217032591,nuoI
b2282,8.079016395875259,0.07913842579520827,nuoH
b2283,9.154654589728542,0.20655711350113515,nuoG
b2284,8.70124986348623,0.2345200492184727,nuoF
b2285,8.709871086476081,0.0367972550497938,nuoE
b2286,9.133415883201344,0.22316322695854493,nuoC
b2291,5.733787018424177,0.18729276696273076,yfbR
b2293,8.339929323268818,0.23889908410978497,hxpA
b2294,8.619664376462799,0.3178803703140651,yfbU
b2296,9.253597530551854,0.2767859090446093,ackA
b2297,8.792777110649144,0.3413473234542093,pta
b2299,7.902367770294928,0.1812572682678271,yfcD
b2300,7.536651230011256,0.13742810989022777,yfcE
b2314,7.1372344338798275,0.17264972612232277,dedD
b2315,6.645646811004309,0.07396352821710556,folC
b2316,9.633975770473237,0.13031278011361686,accD
b2318,5.97896071500849,0.11694565457659747,truA
b2319,6.881617873247524,0.40858064767614527,usg
b2320,7.656614770463885,0.1549990379349087,pdxB
b2329,8.154195907949205,0.09396465404364791,aroC
b2330,7.915850004362622,0.21385748729673856,prmB
b2331,6.711234583309319,0.21958965775276437,smrB
b2343,5.719702736019572,0.2785337647168237,yfcZ
b2388,7.06430612089638,0.10002799418918588,glk
b2393,7.510983925208134,0.04205605971684301,nupC
b2399,6.0708171403493365,0.00800459903995623,yfeD
b2400,9.10989251509351,0.46574174637097054,gltX
b2411,6.8113662282722895,0.41927164233945946,ligA
b2412,8.563457642842765,0.19099072684915833,zipA
b2415,9.274783927148714,0.19524891462327476,ptsH
b2416,10.723029049742108,0.30464847825834834,ptsI
b2417,11.417736137213968,0.11802011846147382,crr
b2418,7.188498338243525,0.22865355917607463,pdxK
b2421,8.135254839974914,0.05680152965165993,cysM
b2422,8.897288547257334,0.1392188186370014,cysA
b2431,8.154556523081757,0.5354839977107057,yfeX
b2435,6.84604131979841,0.1616548933244684,amiA
b2450,6.093095636485568,0.07052756398179418,yffS
b2471,6.06087387412902,0.15616406813125994,yffB
b2472,6.815285898601257,0.24102637527469467,dapE
b2477,9.263633065889763,0.3712425884322806,bamC
b2478,9.871973774468236,0.2936642933379073,dapA
b2479,8.263914936376633,0.0010230782224911,gcvR
b2480,9.54749453332972,0.09185749235059622,bcp
b2496,6.613441882864946,0.1004051216747765,hda
b2497,6.695805870762647,0.18535051058311255,uraA
b2498,8.830967314360775,0.24782968024894864,upp
b2507,9.182780472877546,0.34675027804187025,guaA
b2508,8.615376730586279,0.06243673111285078,guaB
b2509,6.922174554272382,0.0135530142503355,xseA
b2511,7.99107567537566,0.345912247009589,der
b2513,8.145456845643078,0.21003921443506632,yfgM
b2514,8.717185134965431,0.07866062485004312,hisS
b2516,8.172752156142645,0.19526545891559097,rodZ
b2522,7.279358861736826,0.05168244255335029,sseB
b2523,7.633197029798663,0.2514260435106219,pepB
b2525,7.450888615427362,0.07598834123974776,fdx
b2526,7.813749465152129,0.14465445362025023,hscA
b2532,7.846434882141415,0.4308249007071782,trmJ
b2551,11.199041329746985,0.19283797737098604,glyA
b2555,5.882951840524301,0.230614970382071,qseG
b2564,7.7036707129401005,0.39321874454197486,pdxJ
b2569,8.482109243061032,0.03822662996675106,lepA
b2574,6.59009577314728,0.03218529733905336,nadB
b2576,7.392004791603594,0.08168383112875784,srmB
b2579,9.69546760570013,0.3550661204018125,grcA
b2580,6.813957866295078,0.3457065217854256,ung
b2581,7.687545504145211,0.487435159468029,yfiF
b2593,6.297508646143263,0.10012725148569906,pgeF
b2594,7.4172603533137424,0.02191035711942246,rluD
b2595,8.845142160396225,0.04192030339647422,bamD
b2606,10.659350415210245,0.24406949061741295,rplS
b2607,11.416710981789274,0.3755681729566042,trmD
b2608,11.42348746348842,0.16544169387544105,rimM
b2609,9.3022453388967,0.2324145296029714,rpsP
b2610,8.194596223023161,0.4880048099863013,ffh
b2614,9.55994716930454,0.11363048195262784,grpE
b2620,7.718525102616796,0.4264720918590979,smpB
b2622,6.949882670310408,0.05117885750124509,intA
b2684,8.208135347750213,0.1000386006307588,mprA
b2685,6.102062359069583,0.24206700934351588,emrA
b2688,8.242609454514879,0.03445468482488671,gshA
b2690,6.924799034761163,0.5323900449101389,yqaB
b2697,9.387640688874315,0.2778177779190444,alaS
b2699,9.261969797861628,0.12982270148437192,recA
b2700,6.049758095456881,0.03017483428706676,pncC
b2707,5.919361910589684,0.17177382005182149,srlR
b2708,5.8391556178948125,0.36229514133139074,gutQ
b2733,6.295843212051486,0.33889242302405526,mutS
b2746,6.5413074263579976,0.0854557778490088,ispF
b2747,6.318029225426798,0.1000646774626123,ispD
b2750,6.893130929641994,0.10975537690077013,cysC
b2751,8.943864073805402,0.0293469476621305,cysN
b2762,8.901329252788859,0.11866943766014812,cysH
b2763,9.230539243734407,0.16239141380704636,cysI
b2764,9.053970599515043,0.09353888892541457,cysJ
b2779,11.981449164103312,0.5280172694777954,eno
b2780,9.504768951630112,0.7202138708192737,pyrG
b2796,6.46103964266434,0.2147451461887144,sdaC
b2806,7.019112089290288,0.03070972566436718,rlmM
b2810,6.140336840175065,0.2624223372474369,csdA
b2811,5.741667117232172,0.1650482183091346,csdE
b2812,6.411875876117183,0.15149535602977818,tcdA
b2822,5.928915514321666,0.1966678864798886,recC
b2830,8.627346686341324,0.03327015313607513,rppH
b2834,8.163454579743396,0.3242889800494336,tas
b2890,9.626796048790435,0.4727785351593459,lysS
b2891_2,9.172293405890176,0.34679303795401445,NA
b2892,6.991308605056289,0.49368847431779467,recJ
b2893,7.435069177440649,0.35776608536650245,dsbC
b2894,6.624301090560206,0.30889961028921636,xerD
b2895,7.275955297510855,0.24480059860882436,fldB
b2896,6.526371636352306,0.09898898517961816,ygfX
b2898,8.83426439519878,0.31182555027672443,ygfZ
b2901,7.561134354809492,0.28227455776318844,bglA
b2903,6.300308400075002,0.19779156077286736,gcvP
b2904,7.2350425537065295,0.29950239209138885,gcvH
b2905,6.912298022422351,0.1030701194946558,gcvT
b2906,6.421045057210322,0.00437339611651424,ubiI
b2907,6.817078355156887,0.31007534694144806,ubiH
b2908,8.307835145616211,0.4218833193899514,pepP
b2909,7.980271715553341,0.39411246965639046,ygfB
b2914,9.350124078066388,0.27709588602340074,rpiA
b2916,7.165412076623051,0.28365985375504954,argP
b2925,11.1457189638869,0.3198989468419089,fbaA
b2926,10.803277428567508,0.24728412669259892,pgk
b2927,8.62714815899588,0.4407774800079027,epd
b2935,9.692138336124549,0.4499926197444538,tktA
b2937,6.84494070354339,0.6027956887647601,speB
b2938,8.834181609446201,0.39181254337520927,speA
b2943,5.7724087071111665,0.2975607960792773,galP
b2946,6.49111363262143,0.2501931636427493,rsmE
b2947,7.580667254550194,0.34710047219183343,gshB
b2951,6.521345720827739,0.08057079663346442,yggS
b2954,6.801501459432576,0.4113918169528133,rdgB
b2955,6.515810321938921,0.12064188679466722,yggW
b2965,6.421188807217014,0.24838716750297304,speC
b2988,7.340319166105568,0.272113743903562,gss
b2993,5.580146199347537,0.09654181488813036,hybD
b3009,6.388051666667593,0.08971884877716134,yghB
b3011,7.498314423608436,0.3567830064643,yqhD
b3017,7.28784962390852,0.3841700018733245,ftsP
b3018,6.866934606763611,0.3235706865865841,plsC
b3019,7.285020923096217,0.3391112806657957,parC
b3028,6.792485062162749,0.20922886287073647,mdaB
b3029,8.642259911256994,0.04464191417391691,ygiN
b3030,7.324570883370512,0.2484025669334244,parE
b3035,9.58273907037779,0.24117318633403345,tolC
b3037,8.445908602951127,0.07651141925065846,ygiB
b3038,8.247677112689267,0.2172385264720961,ygiC
b3041,7.801555005391316,0.1941506172154297,ribB
b3052,6.1674820459124975,0.10594377009955212,rfaE
b3054,5.634887385521087,0.14518435956889789,ygiF
b3066,7.98355582568539,0.04213331172520113,dnaG
b3067,9.326580437700663,0.3516858272408533,rpoD
b3071,5.979616509889993,0.2775888516165243,nfeR
b3094,7.708607496440024,0.01958106616974102,exuR
b3146,6.0412318130312554,0.24944931805972032,rsmI
b3147,7.576306324390944,0.35144542429091524,lpoA
b3148,6.549743193756257,0.02745164140583847,yraN
b3150,7.145512935349575,0.08017850155979606,yraP
b3156,7.066350597709683,0.22219134919513484,yhbS
